PlayerID,Name,Team,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsDraftKings,salary,def_rk,h/a,surface,year
1545,Anthony Fasano,TEN,10,GB,1,1,100.0,9,1,9,9.0,9.0,0,0,0.0,0,0,0,7.9,2500,21,away,grass,2016
1658,Greg Olsen,CAR,10,KC,8,5,62.5,39,0,14,4.9,7.8,0,0,0.0,0,0,0,8.9,2500,5,away,grass,2016
3061,Marcedes Lewis,JAX,10,HOU,4,3,75.0,-1,0,3,-0.2,-0.3,0,0,0.0,0,0,0,2.9,2500,3,away,turf,2016
4276,Brandon Bostick,NYJ,10,LAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,7,away,grass,2016
4577,Gary Barnidge,CLE,10,BAL,4,1,25.0,8,0,8,2.0,8.0,0,0,0.0,0,0,0,1.8,2800,10,away,grass,2016
5084,Vernon Davis,WAS,10,MIN,3,3,100.0,66,1,38,22.0,22.0,0,0,0.0,0,0,0,15.6,2500,11,away,turf,2016
5511,Brent Celek,PHI,10,ATL,1,1,100.0,9,0,9,9.0,9.0,0,0,0.0,0,1,0,1.9,null,26,away,turf,2016
7175,Delanie Walker,TEN,10,GB,11,9,81.8,124,1,41,11.3,13.8,0,0,0.0,0,0,0,30.4,2500,21,away,grass,2016
7884,Antonio Gates,LAC,10,MIA,9,4,44.4,63,1,19,7.0,15.8,0,0,0.0,0,0,0,16.3,3000,25,away,grass,2016
8508,David Johnson,PIT,10,DAL,1,1,100.0,2,0,2,2.0,2.0,0,0,0.0,0,0,0,1.2,2500,32,away,turf,2016
8778,Brandon Myers,TB,10,CHI,1,1,100.0,6,0,6,6.0,6.0,0,0,0.0,0,0,0,1.6,2700,9,away,grass,2016
8848,John Phillips,NO,10,DEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3200,19,away,grass,2016
10974,Rob Gronkowski,NE,10,SEA,6,3,50.0,56,0,26,9.3,18.7,0,0,0.0,0,0,0,8.6,2500,4,away,turf,2016
11017,Dennis Pitta,BAL,10,CLE,6,6,100.0,26,0,13,4.3,4.3,0,0,0.0,0,0,0,8.6,null,31,away,grass,2016
11026,Jermaine Gresham,ARI,10,SF,6,4,66.7,38,0,22,6.3,9.5,0,0,0.0,0,0,0,7.8,2500,18,away,grass,2016
11345,Logan Paulsen,CHI,10,TB,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,14,away,grass,2016
11488,Jimmy Graham,SEA,10,NE,4,4,100.0,48,0,19,12.0,12.0,0,0,0.0,0,0,0,8.8,2500,8,away,turf,2016
12153,Ed Dickson,CAR,10,KC,2,1,50.0,26,0,26,13.0,26.0,0,0,0.0,0,0,0,3.6,2500,5,away,grass,2016
12415,Zach Miller,CHI,10,TB,7,4,57.1,32,0,12,4.6,8.0,0,0,0.0,0,0,0,7.2,2500,14,away,grass,2016
13016,Virgil Green,DEN,10,NO,6,2,33.3,24,0,15,4.0,12.0,0,0,0.0,0,0,0,4.4,2500,13,away,turf,2016
13027,Julius Thomas,JAX,10,HOU,10,6,60.0,24,1,12,2.4,4.0,0,0,0.0,0,0,0,14.4,2500,3,away,turf,2016
13275,Kyle Rudolph,MIN,10,WAS,8,5,62.5,69,1,20,8.6,13.8,0,0,0.0,0,0,0,17.9,2500,29,away,grass,2016
13370,Luke Stocker,TB,10,CHI,2,1,50.0,11,0,11,5.5,11.0,0,0,0.0,0,0,0,2.1,2500,9,away,grass,2016
13386,Lance Kendricks,LAR,10,NYJ,2,1,50.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1.0,2500,22,away,turf,2016
13997,Coby Fleener,NO,10,DEN,2,2,100.0,26,0,18,13.0,13.0,0,0,0.0,0,0,0,4.6,2500,19,away,grass,2016
14122,Ladarius Green,PIT,10,DAL,4,3,75.0,30,0,11,7.5,10.0,0,0,0.0,0,0,0,6.0,2500,32,away,turf,2016
14445,Rhett Ellison,MIN,10,WAS,2,2,100.0,8,0,6,4.0,4.0,0,0,0.0,0,0,0,2.8,null,29,away,grass,2016
14496,Garrett Celek,SF,10,ARI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,1,away,grass,2016
14593,Dominique Jones,MIA,10,LAC,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,12,away,grass,2016
14764,Cory Harkey,LAR,10,NYJ,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,22,away,turf,2016
14820,Sean McGrath,LAC,10,MIA,1,1,100.0,12,0,12,12.0,12.0,0,0,0.0,0,0,0,2.2,2500,25,away,grass,2016
14856,Zach Ertz,PHI,10,ATL,7,6,85.7,55,0,18,7.9,9.2,0,0,0.0,0,0,0,11.5,null,26,away,turf,2016
14876,Dion Sims,MIA,10,LAC,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,12,away,grass,2016
14918,Tyler Eifert,CIN,10,NYG,5,3,60.0,96,0,71,19.2,32.0,0,0,0.0,0,0,0,12.6,2500,20,away,turf,2016
14985,Ryan Griffin,HOU,10,JAX,4,3,75.0,7,1,5,1.8,2.3,0,0,0.0,0,0,0,9.7,2500,16,away,grass,2016
15048,Travis Kelce,KC,10,CAR,6,3,50.0,31,0,16,5.2,10.3,0,0,0.0,0,0,0,8.1,3700,28,away,grass,2016
15082,Gavin Escobar,DAL,10,PIT,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,17,away,grass,2016
15100,Jordan Reed,WAS,10,MIN,4,2,50.0,41,0,25,10.2,20.5,0,0,0.0,0,0,0,6.1,2500,11,away,turf,2016
15239,Vance McDonald,SF,10,ARI,6,4,66.7,50,0,32,8.3,12.5,0,0,0.0,0,0,0,9.0,2500,1,away,grass,2016
15247,Darren Fells,ARI,10,SF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,18,away,grass,2016
15305,Demetrius Harris,KC,10,CAR,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,28,away,grass,2016
15371,MarQueis Gray,MIA,10,LAC,2,2,100.0,18,0,9,9.0,9.0,0,0,0.0,0,0,0,3.8,2500,12,away,grass,2016
15378,Levine Toilolo,ATL,10,PHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,2,away,grass,2016
15561,Brandon Williams,SEA,10,NE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,8,away,turf,2016
15640,Derek Carrier,WAS,10,MIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3700,11,away,turf,2016
15782,Larry Donnell,NYG,10,CIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2800,30,away,turf,2016
15866,Josh Hill,NO,10,DEN,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,19,away,grass,2016
15937,Phillip Supernaw,TEN,10,GB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,6200,21,away,grass,2016
15965,Trey Burton,PHI,10,ATL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,26,away,turf,2016
16086,James Hurst,BAL,10,CLE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,31,away,grass,2016
16111,Ryan Hewitt,CIN,10,NYG,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3900,20,away,turf,2016
16200,CJ Fiedorowicz,HOU,10,JAX,5,3,60.0,26,0,13,5.2,8.7,0,0,0.0,0,0,0,5.6,2500,16,away,grass,2016
16395,Xavier Grimble,PIT,10,DAL,2,1,50.0,5,0,5,2.5,5.0,0,0,0.0,0,0,0,1.5,4600,32,away,turf,2016
16487,Justin Perillo,GB,10,TEN,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3000,15,away,grass,2016
16491,Richard Rodgers,GB,10,TEN,7,4,57.1,27,0,12,3.9,6.8,0,0,0.0,0,0,0,6.7,2500,15,away,grass,2016
16593,Cameron Brate,TB,10,CHI,7,7,100.0,84,1,16,12.0,12.0,0,0,0.0,0,0,0,21.4,2500,9,away,grass,2016
16663,Asante Cleveland,LAC,10,MIA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,25,away,grass,2016
16846,Tyler Kroft,CIN,10,NYG,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,20,away,turf,2016
16853,Jeff Heuerman,DEN,10,NO,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,13,away,turf,2016
16878,Blake Bell,SF,10,ARI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,1,away,grass,2016
16917,CJ Uzomah,CIN,10,NYG,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,20,away,turf,2016
16920,Jesse James,PIT,10,DAL,4,4,100.0,59,0,24,14.8,14.8,0,0,0.0,0,0,0,9.9,null,32,away,turf,2016
16933,James O'Shaughnessy,KC,10,CAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,28,away,grass,2016
16958,Randall Telfer,CLE,10,BAL,1,1,100.0,-3,0,-3,-3.0,-3.0,0,0,0.0,0,0,0,0.7,3800,10,away,grass,2016
16962,AJ Derby,DEN,10,NO,3,2,66.7,22,0,12,7.3,11.0,0,0,0.0,0,0,0,4.2,2500,13,away,turf,2016
16988,Ben Koyack,JAX,10,HOU,3,3,100.0,35,0,15,11.7,11.7,0,0,0.0,0,0,0,6.5,5700,3,away,turf,2016
17005,Geoff Swaim,DAL,10,PIT,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,17,away,grass,2016
17223,Eric Tomlinson,NYJ,10,LAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,7,away,grass,2016
17750,Ross Travis,KC,10,CAR,2,1,50.0,5,0,5,2.5,5.0,0,0,0.0,0,0,0,1.5,2500,28,away,grass,2016
17754,Will Tye,NYG,10,CIN,8,5,62.5,53,0,25,6.6,10.6,0,0,0.0,0,0,0,10.3,2700,30,away,turf,2016
17963,Austin Hooper,ATL,10,PHI,3,1,33.3,8,0,8,2.7,8.0,0,0,0.0,0,0,0,1.8,null,2,away,grass,2016
17975,Hunter Henry,LAC,10,MIA,2,2,100.0,11,1,7,5.5,5.5,0,0,0.0,0,0,0,9.1,2500,25,away,grass,2016
18019,Nick Vannett,SEA,10,NE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2600,8,away,turf,2016
18032,Tyler Higbee,LAR,10,NYJ,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3200,22,away,turf,2016
18057,Seth DeValve,CLE,10,BAL,1,1,100.0,25,1,25,25.0,25.0,0,0,0.0,0,0,0,9.5,4000,10,away,grass,2016
18101,Jerell Adams,NYG,10,CIN,3,3,100.0,18,1,10,6.0,6.0,0,0,0.0,0,1,0,10.8,2500,30,away,turf,2016
18105,David Morgan,MIN,10,WAS,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2900,29,away,grass,2016
18229,Ben Braunecker,CHI,10,TB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2900,14,away,grass,2016
18262,Stephen Anderson,HOU,10,JAX,1,1,100.0,7,1,7,7.0,7.0,0,0,0.0,0,0,0,7.7,3400,16,away,grass,2016
18399,Hakeem Valles,ARI,10,SF,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,18,away,grass,2016
18468,Joshua Perkins,ATL,10,PHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,2,away,grass,2016
722,Jason Witten,DAL,11,BAL,7,5,71.4,37,0,11,5.3,7.4,0,0,0.0,0,0,0,8.7,2500,10,away,grass,2016
1181,Martellus Bennett,NE,11,SF,2,1,50.0,14,0,14,7.0,14.0,0,0,0.0,0,0,0,2.4,2500,18,away,grass,2016
1545,Anthony Fasano,TEN,11,IND,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,23,away,turf,2016
1658,Greg Olsen,CAR,11,NO,7,4,57.1,33,0,12,4.7,8.2,0,0,0.0,0,0,0,7.3,2500,13,away,turf,2016
3061,Marcedes Lewis,JAX,11,DET,2,2,100.0,16,0,15,8.0,8.0,0,0,0.0,0,0,0,3.6,2500,27,away,turf,2016
4577,Gary Barnidge,CLE,11,PIT,5,2,40.0,23,1,14,4.6,11.5,0,0,0.0,0,0,0,10.3,3500,17,away,grass,2016
5084,Vernon Davis,WAS,11,GB,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,21,away,grass,2016
5511,Brent Celek,PHI,11,SEA,1,1,100.0,19,0,19,19.0,19.0,0,0,0.0,0,0,0,2.9,2500,4,away,turf,2016
7175,Delanie Walker,TEN,11,IND,6,4,66.7,36,0,14,6.0,9.0,0,0,0.0,0,0,0,7.6,5300,23,away,turf,2016
8508,David Johnson,PIT,11,CLE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,2.0,2500,31,away,grass,2016
8534,Jared Cook,GB,11,WAS,11,6,54.5,105,1,47,9.5,17.5,0,0,0.0,0,1,1,24.5,2500,29,away,grass,2016
8778,Brandon Myers,TB,11,KC,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2600,5,away,grass,2016
8848,John Phillips,NO,11,CAR,1,1,100.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,1.0,2500,28,away,grass,2016
9671,Matthew Mulligan,DET,11,JAX,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,16,away,grass,2016
11017,Dennis Pitta,BAL,11,DAL,5,3,60.0,30,0,18,6.0,10.0,0,0,0.0,0,0,0,6.0,null,32,away,turf,2016
11026,Jermaine Gresham,ARI,11,MIN,2,2,100.0,33,1,29,16.5,16.5,0,0,0.0,0,1,0,11.3,2500,11,away,turf,2016
11317,Clay Harbor,DET,11,JAX,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,16,away,grass,2016
11345,Logan Paulsen,CHI,11,NYG,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,20,away,turf,2016
11488,Jimmy Graham,SEA,11,PHI,5,3,60.0,46,1,35,9.2,15.3,0,0,0.0,0,0,0,13.6,3600,2,away,grass,2016
12153,Ed Dickson,CAR,11,NO,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,13,away,turf,2016
12415,Zach Miller,CHI,11,NYG,3,3,100.0,61,1,34,20.3,20.3,0,0,0.0,0,0,0,15.1,null,20,away,turf,2016
12751,Charles Clay,BUF,11,CIN,7,5,71.4,23,0,6,3.3,4.6,0,0,0.0,0,0,0,7.3,2600,30,away,turf,2016
13027,Julius Thomas,JAX,11,DET,5,3,60.0,12,0,9,2.4,4.0,0,0,0.0,0,0,0,4.2,2500,27,away,turf,2016
13275,Kyle Rudolph,MIN,11,ARI,3,2,66.7,12,0,8,4.0,6.0,0,0,0.0,0,0,0,3.2,2500,1,away,grass,2016
13370,Luke Stocker,TB,11,KC,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,5,away,grass,2016
13386,Lance Kendricks,LAR,11,MIA,7,4,57.1,38,0,20,5.4,9.5,0,0,0.0,0,0,1,6.8,2500,25,away,grass,2016
13987,Dwayne Allen,IND,11,TEN,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,15,away,grass,2016
13997,Coby Fleener,NO,11,CAR,5,3,60.0,17,1,8,3.4,5.7,0,0,0.0,0,1,0,10.7,2500,28,away,grass,2016
14122,Ladarius Green,PIT,11,CLE,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,31,away,grass,2016
14445,Rhett Ellison,MIN,11,ARI,3,1,33.3,-2,0,-2,-0.7,-2.0,0,0,0.0,0,0,0,0.8,2500,1,away,grass,2016
14496,Garrett Celek,SF,11,NE,3,3,100.0,41,0,19,13.7,13.7,0,0,0.0,0,0,0,7.1,null,8,away,turf,2016
14593,Dominique Jones,MIA,11,LAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,7,away,grass,2016
14764,Cory Harkey,LAR,11,MIA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,25,away,grass,2016
14856,Zach Ertz,PHI,11,SEA,11,6,54.5,35,1,11,3.2,5.8,0,0,0.0,0,0,0,15.5,3100,4,away,turf,2016
14876,Dion Sims,MIA,11,LAR,4,3,75.0,20,0,9,5.0,6.7,0,0,0.0,0,0,0,5.0,2500,7,away,grass,2016
14918,Tyler Eifert,CIN,11,BUF,6,3,50.0,37,0,21,6.2,12.3,0,0,0.0,0,0,0,6.7,2700,6,away,turf,2016
14985,Ryan Griffin,HOU,11,OAK,5,3,60.0,32,0,20,6.4,10.7,0,0,0.0,0,0,0,6.2,null,24,away,grass,2016
15048,Travis Kelce,KC,11,TB,9,7,77.8,108,0,44,12.0,15.4,1,-5,-5.0,0,0,0,20.3,3300,14,away,grass,2016
15072,Mychal Rivera,OAK,11,HOU,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,3,away,turf,2016
15082,Gavin Escobar,DAL,11,BAL,3,2,66.7,21,0,14,7.0,10.5,0,0,0.0,0,0,0,4.1,null,10,away,grass,2016
15100,Jordan Reed,WAS,11,GB,6,5,83.3,79,0,28,13.2,15.8,0,0,0.0,0,0,0,12.9,2500,21,away,grass,2016
15239,Vance McDonald,SF,11,NE,6,3,50.0,46,1,24,7.7,15.3,0,0,0.0,0,0,0,13.6,null,8,away,turf,2016
15247,Darren Fells,ARI,11,MIN,1,1,100.0,22,0,22,22.0,22.0,0,0,0.0,0,0,0,3.2,null,11,away,turf,2016
15263,Luke Willson,SEA,11,PHI,1,1,100.0,12,0,12,12.0,12.0,0,0,0.0,0,0,0,2.2,null,2,away,grass,2016
15305,Demetrius Harris,KC,11,TB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,14,away,grass,2016
15371,MarQueis Gray,MIA,11,LAR,1,1,100.0,5,0,5,5.0,5.0,0,0,0.0,0,0,0,1.5,2500,7,away,grass,2016
15561,Brandon Williams,SEA,11,PHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,2,away,grass,2016
15602,Jack Doyle,IND,11,TEN,2,1,50.0,7,0,7,3.5,7.0,0,0,0.0,0,0,0,1.7,2500,15,away,grass,2016
15640,Derek Carrier,WAS,11,GB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2800,21,away,grass,2016
15866,Josh Hill,NO,11,CAR,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,28,away,grass,2016
15937,Phillip Supernaw,TEN,11,IND,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,23,away,turf,2016
15965,Trey Burton,PHI,11,SEA,2,1,50.0,14,0,14,7.0,14.0,0,0,0.0,0,0,0,2.4,2500,4,away,turf,2016
16086,James Hurst,BAL,11,DAL,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,32,away,turf,2016
16111,Ryan Hewitt,CIN,11,BUF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,6,away,turf,2016
16200,CJ Fiedorowicz,HOU,11,OAK,10,6,60.0,82,0,20,8.2,13.7,0,0,0.0,0,0,0,14.2,2500,24,away,grass,2016
16238,Erik Swoope,IND,11,TEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,15,away,grass,2016
16451,Eric Ebron,DET,11,JAX,5,3,60.0,70,0,61,14.0,23.3,1,1,1.0,1,0,0,16.1,null,16,away,grass,2016
16491,Richard Rodgers,GB,11,WAS,4,4,100.0,28,0,11,7.0,7.0,0,0,0.0,0,0,0,6.8,2500,29,away,grass,2016
16593,Cameron Brate,TB,11,KC,3,2,66.7,18,0,10,6.0,9.0,0,0,0.0,0,0,0,3.8,null,5,away,grass,2016
16829,Clive Walford,OAK,11,HOU,4,2,50.0,28,0,17,7.0,14.0,0,0,0.0,0,0,0,4.8,2500,3,away,turf,2016
16846,Tyler Kroft,CIN,11,BUF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,6,away,turf,2016
16878,Blake Bell,SF,11,NE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,8,away,turf,2016
16920,Jesse James,PIT,11,CLE,4,1,25.0,5,0,5,1.2,5.0,0,0,0.0,0,0,0,1.5,2500,31,away,grass,2016
16933,James O'Shaughnessy,KC,11,TB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3300,14,away,grass,2016
16954,Nick O'Leary,BUF,11,CIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,30,away,turf,2016
16958,Randall Telfer,CLE,11,PIT,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,17,away,grass,2016
16988,Ben Koyack,JAX,11,DET,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,27,away,turf,2016
17741,Matt Lengel,NE,11,SF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,18,away,grass,2016
17750,Ross Travis,KC,11,TB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,14,away,grass,2016
17754,Will Tye,NYG,11,CHI,5,2,40.0,12,1,9,2.4,6.0,0,0,0.0,0,0,0,9.2,null,9,away,grass,2016
17762,Chris Manhertz,CAR,11,NO,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,13,away,turf,2016
18032,Tyler Higbee,LAR,11,MIA,3,2,66.7,4,0,3,1.3,2.0,0,0,0.0,0,0,0,2.4,2500,25,away,grass,2016
18057,Seth DeValve,CLE,11,PIT,1,1,100.0,8,0,8,8.0,8.0,0,0,0.0,0,0,0,1.8,2500,17,away,grass,2016
18101,Jerell Adams,NYG,11,CHI,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,9,away,grass,2016
18229,Ben Braunecker,CHI,11,NYG,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,4000,20,away,turf,2016
18262,Stephen Anderson,HOU,11,OAK,1,1,100.0,14,0,14,14.0,14.0,0,0,0.0,0,0,0,2.4,2800,24,away,grass,2016
18399,Hakeem Valles,ARI,11,MIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3400,11,away,turf,2016
722,Jason Witten,DAL,12,WAS,3,3,100.0,33,0,21,11.0,11.0,0,0,0.0,0,0,0,6.3,2500,29,away,grass,2016
1181,Martellus Bennett,NE,12,NYJ,5,3,60.0,22,0,12,4.4,7.3,1,4,4.0,0,0,0,5.6,5900,22,away,turf,2016
1545,Anthony Fasano,TEN,12,CHI,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,9,away,grass,2016
1658,Greg Olsen,CAR,12,OAK,5,4,80.0,45,0,20,9.0,11.2,0,0,0.0,0,0,0,8.5,2500,24,away,grass,2016
4276,Brandon Bostick,NYJ,12,NE,2,2,100.0,14,0,9,7.0,7.0,0,0,0.0,0,0,0,3.4,3400,8,away,turf,2016
4577,Gary Barnidge,CLE,12,NYG,3,1,33.3,11,0,11,3.7,11.0,0,0,0.0,0,0,0,2.1,2700,20,away,turf,2016
5084,Vernon Davis,WAS,12,DAL,7,5,71.4,68,0,26,9.7,13.6,0,0,0.0,0,0,0,11.8,2500,32,away,turf,2016
5511,Brent Celek,PHI,12,GB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,4600,21,away,grass,2016
7175,Delanie Walker,TEN,12,CHI,4,3,75.0,50,1,38,12.5,16.7,0,0,0.0,0,0,0,14.0,3900,9,away,grass,2016
7884,Antonio Gates,LAC,12,HOU,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,3,away,turf,2016
8508,David Johnson,PIT,12,IND,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,23,away,turf,2016
8534,Jared Cook,GB,12,PHI,2,1,50.0,7,0,7,3.5,7.0,0,0,0.0,0,0,0,1.7,2500,2,away,grass,2016
8778,Brandon Myers,TB,12,SEA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,4,away,turf,2016
8848,John Phillips,NO,12,LAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,7,away,grass,2016
9671,Matthew Mulligan,DET,12,MIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,6900,11,away,turf,2016
10974,Rob Gronkowski,NE,12,NYJ,2,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,22,away,turf,2016
11017,Dennis Pitta,BAL,12,CIN,5,3,60.0,34,0,18,6.8,11.3,0,0,0.0,0,0,0,6.4,4000,30,away,turf,2016
11026,Jermaine Gresham,ARI,12,ATL,10,5,50.0,35,1,15,3.5,7.0,0,0,0.0,0,0,0,14.5,2500,26,away,turf,2016
11317,Clay Harbor,DET,12,MIN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2500,11,away,turf,2016
11345,Logan Paulsen,CHI,12,TEN,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,5300,15,away,grass,2016
11488,Jimmy Graham,SEA,12,TB,7,6,85.7,67,0,21,9.6,11.2,0,0,0.0,0,1,1,11.7,null,14,away,grass,2016
12153,Ed Dickson,CAR,12,OAK,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,null,24,away,grass,2016
12751,Charles Clay,BUF,12,JAX,4,2,50.0,17,0,10,4.2,8.5,0,0,0.0,0,0,0,3.7,2500,16,away,grass,2016
13016,Virgil Green,DEN,12,KC,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,3600,5,away,grass,2016
13275,Kyle Rudolph,MIN,12,DET,10,9,90.0,64,0,18,6.4,7.1,0,0,0.0,0,0,0,15.4,null,27,away,turf,2016
13370,Luke Stocker,TB,12,SEA,1,1,100.0,3,0,3,3.0,3.0,0,0,0.0,0,0,0,1.3,2900,4,away,turf,2016
13386,Lance Kendricks,LAR,12,NO,7,4,57.1,51,1,24,7.3,12.8,0,0,0.0,0,0,0,15.1,2900,13,away,turf,2016
13987,Dwayne Allen,IND,12,PIT,6,5,83.3,49,0,13,8.2,9.8,0,0,0.0,0,0,0,9.9,2500,17,away,grass,2016
13997,Coby Fleener,NO,12,LAR,4,4,100.0,59,0,31,14.8,14.8,0,0,0.0,0,0,0,9.9,3600,7,away,grass,2016
