year,games,Name,Week,Opponent,Team,tar,rec,yds,yds/rec,yds/tar,td,def_rk,h/a_1,surface_0,points
2013.0,12,Kris Durham,8,DAL,DET,6,4,54,13.5,9.0,0,12,1.0,0.0,9.4
2013.0,19,Kyle Williams,8,JAX,SF,3,1,7,7.0,2.3,0,14,0.0,1.0,2.7
2013.0,18,Lance Moore,8,BUF,NO,4,3,34,11.3,8.5,1,18,1.0,0.0,12.4
2013.0,24,Larry Fitzgerald,8,ATL,ARI,7,4,48,12.0,6.9,1,7,1.0,1.0,14.8
2013.0,23,Leonard Hankerson,8,DEN,WAS,3,1,7,7.0,2.3,1,3,0.0,1.0,7.7
2013.0,22,Louis Murphy,8,PHI,NYG,0,0,0,0.0,0.0,0,21,1.0,0.0,0.0
2013.0,2,M White,8,MIN,GB,7,5,35,7.0,5.0,0,27,0.0,0.0,8.5
2013.0,11,Marcus Easley,8,NO,BUF,0,0,0,0.0,0.0,0,31,0.0,0.0,0.0
2013.0,19,Marlon Moore,8,JAX,SF,0,0,0,0.0,0.0,0,14,0.0,1.0,0.0
2013.0,23,Marques Colston,8,BUF,NO,6,3,18,6.0,3.0,0,18,1.0,0.0,4.8
2013.0,4,Marquise Goodwin,8,NO,BUF,5,3,56,18.7,11.2,0,31,0.0,0.0,8.6
2013.0,19,Marvin Jones,8,NYJ,CIN,8,8,122,15.2,15.2,4,1,1.0,0.0,47.2
2013.0,19,Matthew Slater,8,MIA,NE,0,0,0,0.0,0.0,0,20,1.0,0.0,0.0
2013.0,4,Michael Campbell,8,CIN,NYJ,2,0,0,0.0,0.0,0,4,0.0,0.0,0.0
2013.0,24,Michael Floyd,8,ATL,ARI,4,3,30,10.0,7.5,1,7,1.0,1.0,12.0
2013.0,6,Mike Brown,8,SF,JAX,6,3,43,14.3,7.2,1,8,1.0,1.0,13.3
2013.0,22,Mike Wallace,8,NE,MIA,10,3,41,13.7,4.1,0,23,0.0,0.0,7.9
2013.0,22,Mike Williams,8,CAR,TB,6,3,20,6.7,3.3,0,5,1.0,1.0,5.0
2013.0,17,Mohamed Sanu,8,NYJ,CIN,3,1,24,24.0,8.0,0,1,1.0,0.0,3.4
2013.0,6,Nick Toon,8,BUF,NO,0,0,0,0.0,0.0,0,18,1.0,0.0,0.0
2013.0,17,Pierre Garcon,8,DEN,WAS,11,7,46,6.6,4.2,0,3,0.0,1.0,11.6
2013.0,19,Riley Cooper,8,NYG,PHI,5,2,13,6.5,2.6,0,25,1.0,1.0,3.3
2013.0,15,Rishard Matthews,8,NE,MIA,6,3,30,10.0,5.0,0,23,0.0,0.0,6.0
2013.0,21,Robert Meachem,8,BUF,NO,3,1,15,15.0,5.0,0,18,1.0,0.0,2.5
2013.0,8,Robert Woods,8,NO,BUF,3,1,7,7.0,2.3,0,31,0.0,0.0,1.7
2013.0,23,Rod Streater,8,PIT,OAK,6,4,45,11.2,7.5,0,6,1.0,1.0,8.5
2013.0,24,Rueben Randle,8,PHI,NYG,1,0,0,0.0,0.0,0,21,1.0,0.0,0.0
2013.0,7,Russell Shepard,8,CAR,TB,0,0,0,0.0,0.0,0,5,1.0,1.0,0.0
2013.0,17,Ryan Broyles,8,DAL,DET,2,1,8,8.0,4.0,0,12,1.0,0.0,1.8
2013.0,23,Santana Moss,8,DEN,WAS,5,2,20,10.0,4.0,0,3,0.0,1.0,4.0
2013.0,24,Sidney Rice,8,LAR,SEA,3,0,0,0.0,0.0,0,9,0.0,1.0,0.0
2013.0,1,Skye Dawson,8,CAR,TB,1,1,9,9.0,9.0,0,5,1.0,1.0,1.9
2013.0,8,Stedman Bailey,8,SEA,LAR,0,0,0,0.0,0.0,0,2,0.0,0.0,0.0
2013.0,19,Stephen Hill,8,CIN,NYJ,7,4,23,5.8,3.3,0,4,0.0,0.0,6.3
2013.0,23,Steve Johnson,8,NO,BUF,11,7,72,10.3,6.5,1,31,0.0,0.0,20.2
2013.0,37,Steve Smith,8,TB,CAR,7,4,42,10.5,6.0,0,32,0.0,1.0,8.2
2013.0,23,TJ Graham,8,NO,BUF,4,2,19,9.5,4.8,0,31,0.0,0.0,3.9
2013.0,8,Tavon Austin,8,SEA,LAR,3,2,9,4.5,3.0,0,2,0.0,0.0,2.9
2013.0,19,Ted Ginn,8,TB,CAR,6,5,80,16.0,13.3,0,32,0.0,1.0,13.0
2013.0,8,Terrance Williams,8,DET,DAL,10,2,64,32.0,6.4,1,26,0.0,0.0,14.9
2013.0,8,Terrelle Pryor,8,PIT,OAK,0,0,0,0.0,0.0,0,6,1.0,1.0,21.12
2013.0,17,Tiquan Underwood,8,CAR,TB,4,3,47,15.7,11.8,0,5,1.0,1.0,7.7
2013.0,22,Travis Benjamin,8,KC,CLE,0,0,0,0.0,0.0,0,13,0.0,1.0,0.0
2013.0,23,Trindon Holliday,8,WAS,DEN,0,0,0,0.0,0.0,0,30,1.0,1.0,0.7
2013.0,24,Victor Cruz,8,PHI,NYG,10,7,86,12.3,8.6,0,21,1.0,0.0,15.6
2013.0,23,Vincent Jackson,8,CAR,TB,13,5,79,15.8,6.1,0,5,1.0,1.0,12.9
2013.0,24,Wes Welker,8,WAS,DEN,10,6,81,13.5,8.1,1,30,1.0,1.0,20.1
2013.0,25,AJ Green,9,MIA,CIN,19,11,128,11.6,6.7,0,20,0.0,1.0,26.8
2013.0,12,AJ Jenkins,9,BUF,KC,0,0,0,0.0,0.0,0,18,0.0,0.0,0.0
2013.0,8,Aaron Dobson,9,PIT,NE,9,5,130,26.0,14.4,2,6,1.0,0.0,33.0
2013.0,23,Aldrick Robinson,9,LAC,WAS,1,1,4,4.0,4.0,0,19,1.0,1.0,1.4
2013.0,18,Alshon Jeffery,9,GB,CHI,9,5,60,12.0,6.7,1,15,0.0,1.0,17.1
2013.0,24,Andre Johnson,9,IND,HOU,13,9,229,25.4,17.6,3,29,1.0,0.0,52.9
2013.0,15,Andrew Hawkins,9,MIA,CIN,2,1,10,10.0,5.0,0,20,0.0,1.0,2.0
2013.0,21,Antonio Brown,9,NE,PIT,9,5,71,14.2,7.9,1,23,0.0,0.0,18.1
2013.0,20,Armanti Edwards,9,BAL,CLE,1,1,10,10.0,10.0,0,17,1.0,1.0,2.0
2013.0,5,Austin Collie,9,PIT,NE,0,0,0,0.0,0.0,0,6,1.0,0.0,0.0
2013.0,23,Austin Pettis,9,TEN,LAR,4,1,13,13.0,3.2,0,24,0.0,1.0,2.3
2013.0,21,Brandon LaFell,9,ATL,CAR,9,6,74,12.3,8.2,0,7,1.0,1.0,13.4
2013.0,24,Brandon Marshall,9,GB,CHI,13,7,107,15.3,8.2,1,15,0.0,1.0,26.7
2013.0,25,Brandon Tate,9,MIA,CIN,0,0,0,0.0,0.0,0,20,0.0,1.0,0.0
2013.0,24,Brian Hartline,9,CIN,MIA,5,3,39,13.0,7.8,0,4,1.0,1.0,6.9
2013.0,24,Brian Quick,9,TEN,LAR,2,2,30,15.0,15.0,0,24,0.0,1.0,5.0
2013.0,3,Bryan Walters,9,TB,SEA,0,0,0,0.0,0.0,0,32,1.0,0.0,0.0
2013.0,8,Chad Hall,9,BUF,KC,0,0,0,0.0,0.0,0,18,0.0,0.0,0.0
2013.0,24,Chris Givens,9,TEN,LAR,8,4,55,13.8,6.9,0,24,0.0,1.0,9.5
2013.0,9,Chris Hogan,9,KC,BUF,0,0,0,0.0,0.0,0,13,1.0,0.0,0.0
2013.0,18,Cole Beasley,9,MIN,DAL,9,6,68,11.3,7.6,0,27,1.0,0.0,12.8
2013.0,8,Cordarrelle Patterson,9,DAL,MIN,4,3,13,4.3,3.2,0,12,1.0,0.0,4.3
2013.0,23,Damaris Johnson,9,OAK,PHI,0,0,0,0.0,0.0,0,16,0.0,1.0,0.0
2013.0,21,Damian Williams,9,LAR,TEN,1,1,20,20.0,20.0,0,9,0.0,1.0,3.0
2013.0,13,Dane Sanzenbacher,9,MIA,CIN,1,0,0,0.0,0.0,0,20,0.0,1.0,0.0
2013.0,16,Danny Amendola,9,PIT,NE,4,4,122,30.5,30.5,1,6,1.0,0.0,25.2
2013.0,3,Darius Johnson,9,CAR,ATL,2,1,10,10.0,5.0,0,5,0.0,1.0,2.0
2013.0,23,Darrius Heyward-Bey,9,HOU,IND,6,1,11,11.0,1.8,0,22,0.0,0.0,2.1
2013.0,6,David Nelson,9,NO,NYJ,3,1,19,19.0,6.3,0,31,1.0,0.0,2.9
2013.0,10,David Reed,9,HOU,IND,0,0,0,0.0,0.0,0,22,0.0,0.0,0.0
2013.0,22,Davone Bess,9,BAL,CLE,4,3,24,8.0,6.0,2,17,1.0,1.0,17.4
2013.0,8,DeAndre Hopkins,9,IND,HOU,6,3,54,18.0,9.0,0,29,1.0,0.0,8.4
2013.0,20,DeSean Jackson,9,OAK,PHI,6,5,150,30.0,25.0,1,16,0.0,1.0,29.0
2013.0,19,DeVier Posey,9,IND,HOU,4,3,23,7.7,5.8,0,29,1.0,0.0,5.3
2013.0,23,Denarius Moore,9,PHI,OAK,11,5,82,16.4,7.5,0,21,1.0,1.0,13.2
2013.0,12,Deonte Thompson,9,CLE,BAL,4,3,24,8.0,6.0,0,28,0.0,1.0,5.4
2013.0,5,Derek Moye,9,NE,PIT,1,0,0,0.0,0.0,0,23,0.0,0.0,0.0
2013.0,23,Devin Hester,9,GB,CHI,0,0,0,0.0,0.0,0,15,0.0,1.0,0.0
2013.0,25,Dez Bryant,9,MIN,DAL,11,6,64,10.7,5.8,0,27,1.0,0.0,12.4
2013.0,19,Domenik Hixon,9,ATL,CAR,0,0,0,0.0,0.0,0,7,1.0,1.0,0.0
2013.0,25,Donnie Avery,9,BUF,KC,5,3,22,7.3,4.4,0,18,0.0,0.0,5.2
2013.0,23,Doug Baldwin,9,TB,SEA,10,6,75,12.5,7.5,1,32,1.0,0.0,19.5
2013.0,24,Drew Davis,9,CAR,ATL,2,1,2,2.0,1.0,0,5,0.0,1.0,1.2
2013.0,22,Dwayne Bowe,9,BUF,KC,12,7,67,9.6,5.6,0,18,0.0,0.0,13.7
2013.0,25,Dwayne Harris,9,MIN,DAL,2,2,13,6.5,6.5,1,27,1.0,0.0,9.3
2013.0,20,Earl Bennett,9,GB,CHI,0,0,0,0.0,0.0,0,15,0.0,1.0,0.0
2013.0,18,Eddie Royal,9,WAS,LAC,6,4,56,14.0,9.3,1,30,0.0,1.0,15.6
2013.0,24,Emmanuel Sanders,9,NE,PIT,11,6,98,16.3,8.9,0,23,0.0,0.0,15.8
2013.0,8,Eric Page,9,SEA,TB,0,0,0,0.0,0.0,0,2,0.0,0.0,0.0
2013.0,24,Eric Weems,9,GB,CHI,0,0,0,0.0,0.0,0,15,0.0,1.0,0.0
2013.0,24,Golden Tate,9,TB,SEA,3,3,29,9.7,9.7,0,32,1.0,0.0,5.9
2013.0,16,Greg Jennings,9,DAL,MIN,9,6,56,9.3,6.2,0,12,1.0,0.0,11.6
2013.0,25,Greg Little,9,BAL,CLE,9,7,122,17.4,13.6,0,17,1.0,1.0,22.2
2013.0,2,Greg Salas,9,NO,NYJ,3,2,57,28.5,19.0,0,31,1.0,0.0,7.7
2013.0,3,Griff Whalen,9,HOU,IND,9,3,32,10.7,3.6,0,22,0.0,0.0,6.2
2013.0,23,Harry Douglas,9,CAR,ATL,5,3,82,27.3,16.4,0,5,0.0,1.0,11.2
2013.0,8,Jacoby Ford,9,PHI,OAK,5,2,28,14.0,5.6,0,21,1.0,1.0,4.8
2013.0,20,Jacoby Jones,9,CLE,BAL,8,4,27,6.8,3.4,0,28,0.0,1.0,6.7
2013.0,21,James Jones,9,CHI,GB,3,1,17,17.0,5.7,0,11,0.0,1.0,2.7
2013.0,15,Jarius Wright,9,DAL,MIN,5,3,31,10.3,6.2,0,12,1.0,0.0,6.1
2013.0,17,Jarrett Boykin,9,CHI,GB,1,1,15,15.0,15.0,0,11,0.0,1.0,2.5
2013.0,23,Jason Avant,9,OAK,PHI,1,0,0,0.0,0.0,0,16,0.0,1.0,0.0
2013.0,9,Jeff Maehl,9,OAK,PHI,1,1,19,19.0,19.0,0,16,0.0,1.0,2.9
2013.0,25,Jeremy Kerley,9,NO,NYJ,2,1,1,1.0,0.5,0,31,1.0,0.0,1.1
2013.0,16,Jermaine Kearse,9,TB,SEA,2,2,43,21.5,21.5,1,32,1.0,0.0,11.3
2013.0,20,Jerome Simpson,9,DAL,MIN,5,2,24,12.0,4.8,0,12,1.0,0.0,4.4
2013.0,22,Jerricho Cotchery,9,NE,PIT,8,7,96,13.7,12.0,3,23,0.0,0.0,34.6
2013.0,19,Jordy Nelson,9,CHI,GB,9,4,67,16.8,7.4,0,11,0.0,1.0,10.7
2013.0,24,Josh Gordon,9,BAL,CLE,7,3,44,14.7,6.3,0,17,1.0,1.0,8.4
2013.0,24,Josh Morgan,9,LAC,WAS,1,0,0,0.0,0.0,0,19,1.0,1.0,0.0
2013.0,19,Joshua Cribbs,9,NO,NYJ,2,2,6,3.0,3.0,0,31,1.0,0.0,4.8
2013.0,18,Julian Edelman,9,PIT,NE,4,1,11,11.0,2.8,0,6,1.0,0.0,2.1
2013.0,10,Junior Hemingway,9,BUF,KC,0,0,0,0.0,0.0,0,18,0.0,0.0,0.0
2013.0,13,Juron Criner,9,PHI,OAK,8,3,32,10.7,4.0,0,21,1.0,1.0,6.2
2013.0,7,Justin Hunter,9,LAR,TEN,2,2,13,6.5,6.5,0,9,0.0,1.0,3.3
2013.0,7,Keenan Allen,9,WAS,LAC,11,8,128,16.0,11.6,1,30,0.0,1.0,29.8
2013.0,23,Kendall Wright,9,LAR,TEN,5,3,69,23.0,13.8,0,9,0.0,1.0,9.9
2013.0,20,Kenny Britt,9,LAR,TEN,1,0,0,0.0,0.0,0,9,0.0,1.0,0.0
2013.0,8,Kenny Stills,9,NYJ,NO,5,3,35,11.7,7.0,0,1,0.0,0.0,6.5
2013.0,24,Keshawn Martin,9,IND,HOU,0,0,0,0.0,0.0,0,29,1.0,0.0,0.0
2013.0,20,Kevin Cone,9,CAR,ATL,0,0,0,0.0,0.0,0,5,0.0,1.0,0.0
2013.0,18,LaVon Brazill,9,HOU,IND,2,1,9,9.0,4.5,0,22,0.0,0.0,1.9
2013.0,19,Lance Moore,9,NYJ,NO,10,6,70,11.7,7.0,0,1,0.0,0.0,13.0
2013.0,10,Lavelle Hawkins,9,WAS,LAC,0,0,0,0.0,0.0,0,30,0.0,1.0,0.0
2013.0,24,Leonard Hankerson,9,LAC,WAS,6,5,55,11.0,9.2,0,19,1.0,1.0,10.5
2013.0,18,Lestar Jean,9,IND,HOU,0,0,0,0.0,0.0,0,29,1.0,0.0,0.0
2013.0,3,M White,9,CHI,GB,1,1,8,8.0,8.0,0,11,0.0,1.0,1.8
2013.0,12,Marcus Easley,9,KC,BUF,1,0,0,0.0,0.0,0,13,1.0,0.0,0.0
2013.0,7,Marlon Brown,9,CLE,BAL,9,5,54,10.8,6.0,2,28,0.0,1.0,24.4
2013.0,4,Marquess Wilson,9,GB,CHI,1,0,0,0.0,0.0,0,15,0.0,1.0,0.0
2013.0,5,Marquise Goodwin,9,KC,BUF,4,2,64,32.0,16.0,1,13,1.0,0.0,14.4
2013.0,20,Marvin Jones,9,MIA,CIN,7,4,66,16.5,9.4,0,20,0.0,1.0,10.6
2013.0,20,Matthew Slater,9,PIT,NE,0,0,0,0.0,0.0,0,6,1.0,0.0,0.0
2013.0,23,Mike Wallace,9,CIN,MIA,8,6,82,13.7,10.2,0,4,1.0,1.0,14.2
2013.0,18,Mohamed Sanu,9,MIA,CIN,9,6,62,10.3,6.9,0,20,0.0,1.0,12.2
2013.0,24,Nate Washington,9,LAR,TEN,4,0,0,0.0,0.0,0,9,0.0,1.0,0.0
2013.0,7,Nick Toon,9,NYJ,NO,4,0,0,0.0,0.0,0,1,0.0,0.0,0.0
2013.0,18,Pierre Garcon,9,LAC,WAS,11,7,172,24.6,15.6,0,19,1.0,1.0,27.2
2013.0,1,Ricardo Lockette,9,TB,SEA,1,1,5,5.0,5.0,0,32,1.0,0.0,1.5
2013.0,20,Riley Cooper,9,OAK,PHI,6,5,139,27.8,23.2,3,16,0.0,1.0,41.7
2013.0,16,Rishard Matthews,9,CIN,MIA,4,2,24,12.0,6.0,0,4,1.0,1.0,4.4
2013.0,22,Robert Meachem,9,NYJ,NO,5,4,93,23.2,18.6,0,1,0.0,0.0,13.3
2013.0,9,Robert Woods,9,KC,BUF,8,4,44,11.0,5.5,0,13,1.0,0.0,8.4
2013.0,24,Rod Streater,9,PHI,OAK,6,5,98,19.6,16.3,0,21,1.0,1.0,14.8
2013.0,1,Rodney Smith,9,DAL,MIN,0,0,0,0.0,0.0,0,12,1.0,0.0,0.0
2013.0,8,Russell Shepard,9,SEA,TB,0,0,0,0.0,0.0,0,2,0.0,0.0,0.0
2013.0,4,Ryan Spadola,9,CIN,MIA,0,0,0,0.0,0.0,0,4,1.0,1.0,0.0
2013.0,12,Ryan Whalen,9,MIA,CIN,0,0,0,0.0,0.0,0,20,0.0,1.0,0.0
2013.0,24,Santana Moss,9,LAC,WAS,2,1,2,2.0,1.0,0,19,1.0,1.0,3.0
2013.0,10,Seyi Ajirotutu,9,WAS,LAC,0,0,0,0.0,0.0,0,30,0.0,1.0,0.0
2013.0,2,Skye Dawson,9,SEA,TB,0,0,0,0.0,0.0,0,2,0.0,0.0,1.4
2013.0,9,Stedman Bailey,9,TEN,LAR,1,1,12,12.0,12.0,0,24,0.0,1.0,2.2
2013.0,20,Stephen Hill,9,NO,NYJ,1,0,0,0.0,0.0,0,31,1.0,0.0,0.0
2013.0,24,Steve Johnson,9,KC,BUF,7,5,36,7.2,5.1,0,13,1.0,0.0,9.6
2013.0,38,Steve Smith,9,ATL,CAR,10,4,52,13.0,5.2,0,7,1.0,1.0,9.2
2013.0,23,T.Y. Hilton,9,HOU,IND,12,7,121,17.3,10.1,3,22,0.0,0.0,40.1
2013.0,24,TJ Graham,9,KC,BUF,4,1,-2,-2.0,-0.5,0,13,1.0,0.0,-0.2
2013.0,21,Tandon Doss,9,CLE,BAL,4,2,29,14.5,7.2,0,28,0.0,1.0,3.9
2013.0,9,Tavon Austin,9,TEN,LAR,2,0,0,0.0,0.0,0,24,0.0,1.0,0.6
2013.0,20,Ted Ginn,9,ATL,CAR,3,1,10,10.0,3.3,0,7,1.0,1.0,2.0
2013.0,9,Terrance Williams,9,MIN,DAL,7,2,33,16.5,4.7,0,27,1.0,0.0,5.3
2013.0,9,Terrelle Pryor,9,PHI,OAK,0,0,0,0.0,0.0,0,21,1.0,1.0,18.92
2013.0,18,Tiquan Underwood,9,SEA,TB,3,2,29,14.5,9.7,1,2,0.0,0.0,10.9
2013.0,24,Torrey Smith,9,CLE,BAL,8,5,78,15.6,9.8,0,28,0.0,1.0,12.8
2013.0,8,Vincent Brown,9,WAS,LAC,6,1,17,17.0,2.8,0,30,0.0,1.0,2.7
2013.0,24,Vincent Jackson,9,SEA,TB,4,2,11,5.5,2.8,0,2,0.0,0.0,3.1
2013.0,26,AJ Green,10,BAL,CIN,15,8,151,18.9,10.1,1,17,0.0,1.0,32.1
2013.0,8,Ace Sanders,10,TEN,JAX,1,0,0,0.0,0.0,0,24,0.0,1.0,0.0
2013.0,24,Aldrick Robinson,10,MIN,WAS,0,0,0,0.0,0.0,0,27,0.0,0.0,0.0
2013.0,19,Alshon Jeffery,10,DET,CHI,18,9,114,12.7,6.3,0,26,1.0,1.0,23.9
2013.0,17,Andre Caldwell,10,LAC,DEN,1,0,0,0.0,0.0,0,19,0.0,1.0,0.0
2013.0,10,Andre Holmes,10,NYG,OAK,1,0,0,0.0,0.0,0,25,0.0,0.0,0.0
2013.0,25,Andre Johnson,10,ARI,HOU,12,5,37,7.4,3.1,2,10,0.0,1.0,20.7
2013.0,24,Andre Roberts,10,HOU,ARI,8,5,72,14.4,9.0,1,22,1.0,1.0,18.2
2013.0,16,Andrew Hawkins,10,BAL,CIN,0,0,0,0.0,0.0,0,17,0.0,1.0,-0.3
2013.0,24,Anquan Boldin,10,CAR,SF,5,3,23,7.7,4.6,0,5,1.0,1.0,5.3
2013.0,22,Antonio Brown,10,BUF,PIT,11,6,104,17.3,9.5,0,18,1.0,1.0,19.4
2013.0,24,Austin Pettis,10,IND,LAR,0,0,0,0.0,0.0,0,29,0.0,0.0,0.0
2013.0,22,Brandon LaFell,10,SF,CAR,8,4,48,12.0,6.0,0,8,0.0,1.0,8.8
2013.0,25,Brandon Marshall,10,DET,CHI,12,7,139,19.9,11.6,2,26,1.0,1.0,35.9
2013.0,26,Brandon Tate,10,BAL,CIN,0,0,0,0.0,0.0,0,17,0.0,1.0,0.0
2013.0,25,Brian Hartline,10,TB,MIA,8,5,57,11.4,7.1,0,32,0.0,1.0,10.7
2013.0,25,Brian Quick,10,IND,LAR,0,0,0,0.0,0.0,0,29,0.0,0.0,0.0
2013.0,24,Calvin Johnson,10,CHI,DET,17,6,83,13.8,4.9,2,11,0.0,1.0,26.3
2013.0,23,Cecil Shorts,10,TEN,JAX,4,2,42,21.0,10.5,0,24,0.0,1.0,6.2
2013.0,25,Chris Givens,10,IND,LAR,4,2,54,27.0,13.5,0,29,0.0,0.0,7.4
2013.0,10,Chris Hogan,10,PIT,BUF,1,1,16,16.0,16.0,0,6,0.0,1.0,2.6
2013.0,19,Cole Beasley,10,NO,DAL,4,1,18,18.0,4.5,0,31,0.0,0.0,2.8
2013.0,9,Cordarrelle Patterson,10,WAS,MIN,4,2,22,11.0,5.5,1,30,1.0,0.0,10.2
2013.0,24,Damaris Johnson,10,GB,PHI,0,0,0,0.0,0.0,0,15,0.0,1.0,0.0
2013.0,22,Damian Williams,10,JAX,TEN,0,0,0,0.0,0.0,0,14,1.0,1.0,0.0
2013.0,14,Dane Sanzenbacher,10,BAL,CIN,0,0,0,0.0,0.0,0,17,0.0,1.0,0.0
2013.0,4,Darius Johnson,10,SEA,ATL,2,1,12,12.0,6.0,1,2,1.0,0.0,8.2
2013.0,24,Darrius Heyward-Bey,10,LAR,IND,6,3,30,10.0,5.0,0,9,1.0,0.0,6.0
2013.0,11,David Reed,10,LAR,IND,1,1,2,2.0,2.0,0,9,1.0,0.0,1.2
2013.0,9,DeAndre Hopkins,10,ARI,HOU,11,6,69,11.5,6.3,0,10,0.0,1.0,12.9
2013.0,21,DeSean Jackson,10,GB,PHI,5,4,80,20.0,16.0,1,15,0.0,1.0,18.0
2013.0,20,DeVier Posey,10,ARI,HOU,6,3,34,11.3,5.7,0,10,0.0,1.0,6.4
2013.0,25,Demaryius Thomas,10,LAC,DEN,10,7,108,15.4,10.8,3,19,0.0,1.0,38.8
2013.0,24,Denarius Moore,10,NYG,OAK,9,3,45,15.0,5.0,0,25,0.0,0.0,7.5
2013.0,13,Deonte Thompson,10,CIN,BAL,1,0,0,0.0,0.0,0,4,1.0,1.0,0.0
2013.0,24,Devin Hester,10,DET,CHI,0,0,0,0.0,0.0,0,26,1.0,1.0,0.0
2013.0,26,Dez Bryant,10,NO,DAL,2,1,44,44.0,22.0,0,31,0.0,0.0,5.4
2013.0,20,Domenik Hixon,10,SF,CAR,1,1,9,9.0,9.0,0,8,0.0,1.0,1.9
2013.0,24,Doug Baldwin,10,ATL,SEA,8,5,76,15.2,9.5,0,7,0.0,0.0,12.6
2013.0,25,Drew Davis,10,SEA,ATL,1,0,0,0.0,0.0,0,2,1.0,0.0,0.0
2013.0,26,Dwayne Harris,10,NO,DAL,1,1,1,1.0,1.0,0,31,0.0,0.0,1.1
2013.0,21,Earl Bennett,10,DET,CHI,3,2,10,5.0,3.3,0,26,1.0,1.0,3.0
2013.0,19,Eddie Royal,10,DEN,LAC,4,2,36,18.0,9.0,0,3,0.0,1.0,5.6
2013.0,25,Emmanuel Sanders,10,BUF,PIT,6,4,13,3.2,2.2,0,18,1.0,1.0,7.8
2013.0,25,Eric Decker,10,LAC,DEN,5,3,52,17.3,10.4,0,19,0.0,1.0,8.2
2013.0,9,Eric Page,10,MIA,TB,0,0,0,0.0,0.0,0,20,0.0,1.0,0.0
2013.0,25,Eric Weems,10,DET,CHI,0,0,0,0.0,0.0,0,26,1.0,1.0,0.0
2013.0,25,Golden Tate,10,ATL,SEA,7,6,106,17.7,15.1,1,7,0.0,0.0,25.6
2013.0,17,Greg Jennings,10,WAS,MIN,4,3,18,6.0,4.5,0,30,1.0,0.0,4.8
2013.0,4,Griff Whalen,10,LAR,IND,5,3,36,12.0,7.2,0,9,1.0,0.0,6.6
2013.0,22,Hakeem Nicks,10,OAK,NYG,4,4,49,12.2,12.2,0,16,1.0,0.0,8.9
2013.0,24,Harry Douglas,10,SEA,ATL,8,7,49,7.0,6.1,0,2,1.0,0.0,10.9
2013.0,9,Jacoby Ford,10,NYG,OAK,0,0,0,0.0,0.0,0,25,0.0,0.0,0.0
2013.0,21,Jacoby Jones,10,CIN,BAL,2,2,17,8.5,8.5,0,4,1.0,1.0,3.7
2013.0,22,James Jones,10,PHI,GB,7,4,44,11.0,6.3,0,21,1.0,1.0,8.4
2013.0,16,Jarius Wright,10,WAS,MIN,3,2,34,17.0,11.3,0,30,1.0,0.0,5.4
2013.0,9,Jaron Brown,10,HOU,ARI,2,1,7,7.0,3.5,0,22,1.0,1.0,1.7
2013.0,18,Jarrett Boykin,10,PHI,GB,13,8,112,14.0,8.6,0,21,1.0,1.0,22.2
2013.0,24,Jason Avant,10,GB,PHI,4,2,25,12.5,6.2,0,15,0.0,1.0,4.5
2013.0,10,Jeff Maehl,10,GB,PHI,0,0,0,0.0,0.0,0,15,0.0,1.0,0.0
2013.0,10,Jeremy Ross,10,CHI,DET,3,2,28,14.0,9.3,0,11,0.0,1.0,4.8
2013.0,17,Jermaine Kearse,10,ATL,SEA,4,3,75,25.0,18.8,1,7,0.0,0.0,16.5
2013.0,21,Jerome Simpson,10,WAS,MIN,6,4,45,11.2,7.5,0,30,1.0,0.0,8.5
2013.0,18,Jerrel Jernigan,10,OAK,NYG,0,0,0,0.0,0.0,0,16,1.0,0.0,-1.0
2013.0,23,Jerricho Cotchery,10,BUF,PIT,2,2,31,15.5,15.5,1,18,1.0,1.0,11.1
2013.0,21,Jonathan Baldwin,10,CAR,SF,0,0,0,0.0,0.0,0,5,1.0,1.0,0.0
2013.0,20,Jordy Nelson,10,PHI,GB,10,6,56,9.3,5.6,0,21,1.0,1.0,11.6
2013.0,25,Josh Morgan,10,MIN,WAS,1,0,0,0.0,0.0,0,27,0.0,0.0,0.0
2013.0,8,Justin Hunter,10,JAX,TEN,7,2,51,25.5,7.3,0,14,1.0,1.0,7.1
2013.0,8,Keenan Allen,10,DEN,LAC,5,4,41,10.2,8.2,0,3,0.0,1.0,8.1
2013.0,24,Kendall Wright,10,JAX,TEN,9,7,78,11.1,8.7,0,14,1.0,1.0,14.8
2013.0,21,Kenny Britt,10,JAX,TEN,1,0,0,0.0,0.0,0,14,1.0,1.0,0.0
2013.0,9,Kenny Stills,10,DAL,NO,4,3,75,25.0,18.8,1,12,1.0,0.0,16.5
2013.0,25,Keshawn Martin,10,ARI,HOU,0,0,0,0.0,0.0,0,10,0.0,1.0,0.0
2013.0,21,Kevin Cone,10,SEA,ATL,0,0,0,0.0,0.0,0,2,1.0,0.0,0.0
2013.0,24,Kevin Ogletree,10,CHI,DET,0,0,0,0.0,0.0,0,11,0.0,1.0,0.0
2013.0,13,Kris Durham,10,CHI,DET,1,1,5,5.0,5.0,1,11,0.0,1.0,7.5
2013.0,20,Kyle Williams,10,CAR,SF,2,1,5,5.0,2.5,0,5,1.0,1.0,1.5
2013.0,19,LaVon Brazill,10,LAR,IND,5,1,11,11.0,2.2,0,9,1.0,0.0,2.1
2013.0,20,Lance Moore,10,DAL,NO,2,1,14,14.0,7.0,0,12,1.0,0.0,2.4
