PlayerID,Name,Team,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsDraftKings,year,salary,def_rk,h/a,surface
16935,Keith Mumphery,HOU,15,JAX,2,1,50.0,11,0,11,5.5,11.0,0,0,0.0,0,0,0,2.1,2016,4800,5,home,turf
16946,Geremy Davis,LAC,15,OAK,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3000,16,away,grass
16964,Darren Waller,BAL,15,PHI,2,1,50.0,11,0,11,5.5,11.0,0,0,0.0,0,0,0,2.1,2016,3000,29,home,grass
16979,Neal Sterling,JAX,15,HOU,1,1,100.0,14,0,14,14.0,14.0,0,0,0.0,0,0,0,2.4,2016,3000,4,away,turf
16997,Mario Alford,CLE,15,BUF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,5400,10,home,grass
17048,Tyrell Williams,LAC,15,OAK,9,4,44.4,20,0,11,2.2,5.0,0,0,0.0,0,0,0,6.0,2016,5900,16,away,grass
17071,Shane Wynn,JAX,15,HOU,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,5400,4,away,turf
17153,Jordan Taylor,DEN,15,NE,1,1,100.0,15,0,15,15.0,15.0,0,0,0.0,0,0,0,2.5,2016,4300,7,home,grass
17167,Cameron Meredith,CHI,15,GB,13,9,69.2,104,0,34,8.0,11.6,0,0,0.0,0,0,0,22.4,2016,null,31,home,grass
17189,Chris Harper,SF,15,ATL,3,3,100.0,26,0,12,8.7,8.7,0,0,0.0,0,0,0,5.6,2016,3000,23,away,turf
17219,Daniel Brown,CHI,15,GB,2,1,50.0,8,0,8,4.0,8.0,0,0,0.0,0,0,0,1.8,2016,5600,31,home,grass
17271,Bradley Marquez,LAR,15,SEA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,5600,17,away,turf
17290,Adam Humphries,TB,15,DAL,5,2,40.0,49,1,42,9.8,24.5,0,0,0.0,0,0,0,12.9,2016,4000,12,away,turf
17480,Eli Rogers,PIT,15,CIN,6,5,83.3,75,1,28,12.5,15.0,0,0,0.0,0,0,0,18.5,2016,4400,2,home,grass
17916,Will Fuller,HOU,15,JAX,8,4,50.0,42,0,22,5.2,10.5,1,-3,-3.0,0,1,0,7.9,2016,3000,5,home,turf
17938,Corey Coleman,CLE,15,BUF,4,3,75.0,24,0,11,6.0,8.0,0,0,0.0,0,0,0,5.4,2016,3000,10,home,grass
17960,Michael Thomas,NO,15,ARI,10,7,70.0,52,1,12,5.2,7.4,0,0,0.0,0,0,0,18.2,2016,3200,27,away,grass
17961,Sterling Shepard,NYG,15,DET,5,4,80.0,56,1,23,11.2,14.0,0,0,0.0,0,0,0,15.6,2016,3000,26,away,turf
17986,Tyler Boyd,CIN,15,PIT,3,2,66.7,13,0,8,4.3,6.5,0,0,0.0,0,0,0,3.3,2016,null,8,home,turf
18014,Leonte Carroo,MIA,15,NYJ,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,8000,15,home,grass
18030,Chris Moore,BAL,15,PHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,1,0,0.0,2016,3000,29,home,grass
18034,Malcolm Mitchell,NE,15,DEN,1,1,100.0,14,0,14,14.0,14.0,0,0,0.0,0,0,0,2.4,2016,6100,1,away,grass
18036,Ricardo Louis,CLE,15,BUF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3000,10,home,grass
18039,Pharoh Cooper,LAR,15,SEA,3,3,100.0,21,0,13,7.0,7.0,0,0,0.0,0,0,0,5.1,2016,3000,17,away,turf
18047,Demarcus Robinson,KC,15,TEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,5500,32,away,grass
18058,Tajae Sharpe,TEN,15,KC,4,2,50.0,10,0,6,2.5,5.0,0,0,0.0,0,0,0,3.0,2016,3000,20,home,grass
18082,Tyreek Hill,KC,15,TEN,3,0,0.0,0,0,0,0.0,0.0,1,68,68.0,1,1,0,12.8,2016,3000,32,away,grass
18089,Rashard Higgins,CLE,15,BUF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,6200,10,home,grass
18103,Jakeem Grant,MIA,15,NYJ,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,8300,15,home,grass
18116,Cody Core,CIN,15,PIT,3,2,66.7,13,0,10,4.3,6.5,0,0,0.0,0,0,0,3.3,2016,3800,8,home,turf
18129,Aaron Burbridge,SF,15,ATL,3,2,66.7,29,0,15,9.7,14.5,0,0,0.0,0,0,0,4.9,2016,3000,23,away,turf
18146,Daniel Braverman,CHI,15,GB,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,5100,31,home,grass
18157,Charone Peake,NYJ,15,MIA,4,2,50.0,18,0,10,4.5,9.0,0,0,0.0,0,0,0,3.8,2016,7100,22,away,grass
18187,Robby Anderson,NYJ,15,MIA,6,4,66.7,80,1,40,13.3,20.0,0,0,0.0,0,0,0,18.0,2016,4700,22,away,grass
18197,Alex Erickson,CIN,15,PIT,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3100,8,home,turf
18241,Johnny Holton,OAK,15,LAC,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3100,9,home,grass
18269,Geronimo Allison,GB,15,CHI,1,1,100.0,7,0,7,7.0,7.0,0,0,0.0,0,0,0,1.7,2016,3800,28,away,grass
18285,Roger Lewis,NYG,15,DET,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3000,26,away,turf
18323,Wendall Williams,HOU,15,JAX,3,2,66.7,34,0,32,11.3,17.0,0,0,0.0,0,0,0,5.4,2016,3500,5,home,turf
18361,Chester Rogers,IND,15,MIN,5,3,60.0,24,0,9,4.8,8.0,0,0,0.0,0,0,0,5.4,2016,3400,3,home,turf
18401,Tommylee Lewis,NO,15,ARI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,4000,27,away,grass
18443,Maurice Harris,WAS,15,CAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3100,25,home,grass
18445,Mike Thomas,LAR,15,SEA,4,1,25.0,6,0,6,1.5,6.0,0,0,0.0,0,0,0,1.6,2016,3000,17,away,turf
18602,Tanner McEvoy,SEA,15,LAR,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,5400,30,home,turf
18611,Bryce Treggs,PHI,15,BAL,0,0,0.0,0,0,0,0.0,0.0,1,4,4.0,0,0,0,0.4,2016,3300,21,home,grass
3943,DeSean Jackson,WAS,16,CHI,7,5,71.4,114,0,57,16.3,22.8,0,0,0.0,0,0,0,19.4,2016,6200,28,home,grass
4358,Steve Smith,BAL,16,PIT,7,7,100.0,79,1,44,11.3,11.3,0,0,0.0,0,0,0,22.9,2016,3900,8,home,grass
4556,Jordy Nelson,GB,16,MIN,11,9,81.8,154,2,48,14.0,17.1,0,0,0.0,0,0,0,39.4,2016,3000,3,away,turf
5571,Larry Fitzgerald,ARI,16,SEA,4,4,100.0,31,0,16,7.8,7.8,0,0,0.0,0,0,0,7.1,2016,2500,17,home,grass
6211,Harry Douglas,TEN,16,JAX,6,5,83.3,48,0,14,8.0,9.6,0,0,0.0,0,0,0,9.8,2016,2500,5,home,grass
6767,Pierre Garcon,WAS,16,CHI,5,4,80.0,94,0,46,18.8,23.5,0,0,0.0,0,0,0,13.4,2016,5800,28,home,grass
8355,Julian Edelman,NE,16,NYJ,8,5,62.5,89,0,35,11.1,17.8,0,0,0.0,0,0,0,13.9,2016,3000,15,away,turf
8373,Brandon Tate,BUF,16,MIA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3000,22,home,turf
8529,Mike Wallace,BAL,16,PIT,7,4,57.1,21,0,14,3.0,5.2,0,0,0.0,0,0,0,6.1,2016,4200,8,home,grass
8532,Kenny Britt,LAR,16,SF,4,1,25.0,15,0,15,3.8,15.0,0,0,0.0,0,1,0,2.5,2016,3000,19,away,grass
8914,Jeremy Maclin,KC,16,DEN,4,3,75.0,9,0,5,2.2,3.0,0,0,0.0,0,0,0,3.9,2016,2500,1,away,grass
9331,Michael Crabtree,OAK,16,IND,10,7,70.0,90,0,35,9.0,12.9,0,0,0.0,0,0,0,16.0,2016,3700,11,home,grass
11056,Antonio Brown,PIT,16,BAL,11,10,90.9,96,1,26,8.7,9.6,0,0,0.0,0,0,0,25.6,2016,3600,21,home,grass
11063,Emmanuel Sanders,DEN,16,KC,3,1,33.3,26,0,26,8.7,26.0,0,0,0.0,0,0,0,3.6,2016,4100,20,home,grass
11084,Marc Mariani,TEN,16,JAX,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,4100,5,home,grass
11197,Demaryius Thomas,DEN,16,KC,8,3,37.5,20,0,9,2.5,6.7,0,0,0.0,0,0,0,5.0,2016,6400,20,home,grass
11270,Dez Bryant,DAL,16,DET,5,4,80.0,70,2,25,14.0,17.5,0,0,0.0,0,0,0,27.4,2016,4600,26,home,turf
11463,Brandon LaFell,CIN,16,HOU,10,6,60.0,130,1,86,13.0,21.7,0,0,0.0,0,0,0,28.0,2016,4600,4,home,turf
11565,Andre Roberts,DET,16,DAL,1,1,100.0,14,0,14,14.0,14.0,0,0,0.0,0,0,0,2.4,2016,3000,12,home,turf
11611,Golden Tate,DET,16,DAL,6,6,100.0,58,0,16,9.7,9.7,0,0,0.0,0,1,0,11.8,2016,3000,12,home,turf
11667,Brandon Marshall,NYJ,16,NE,4,2,50.0,28,0,17,7.0,14.0,0,0,0.0,0,0,0,4.8,2016,4700,7,away,turf
11712,Anquan Boldin,DET,16,DAL,7,5,71.4,33,0,9,4.7,6.6,0,0,0.0,0,0,0,8.3,2016,3000,12,home,turf
12109,Ted Ginn,CAR,16,ATL,9,3,33.3,29,0,17,3.2,9.7,0,0,0.0,0,0,0,5.9,2016,3000,23,home,grass
12246,Victor Cruz,NYG,16,PHI,13,8,61.5,84,0,29,6.5,10.5,0,0,0.0,0,0,0,16.4,2016,3300,29,away,grass
12551,Jordan Norwood,DEN,16,KC,1,1,100.0,17,0,17,17.0,17.0,0,0,0.0,0,0,0,2.7,2016,5700,20,home,grass
12794,Jeremy Kerley,SF,16,LAR,9,5,55.6,62,0,21,6.9,12.4,0,0,0.0,0,0,0,11.2,2016,3000,30,away,grass
12847,Andrew Hawkins,CLE,16,LAC,2,1,50.0,21,0,21,10.5,21.0,0,0,0.0,0,0,0,3.1,2016,3000,9,home,grass
13117,Dwayne Harris,NYG,16,PHI,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,1,0,0.0,2016,3000,29,away,grass
13171,Aldrick Robinson,ATL,16,CAR,1,1,100.0,15,0,15,15.0,15.0,0,0,0.0,0,0,0,2.5,2016,4200,25,home,turf
13264,Andre Holmes,OAK,16,IND,5,3,60.0,33,1,22,6.6,11.0,0,0,0.0,0,0,0,12.3,2016,3000,11,home,grass
13291,Julio Jones,ATL,16,CAR,7,4,57.1,60,0,22,8.6,15.0,0,0,0.0,0,0,0,10.0,2016,3000,25,home,turf
13460,Doug Baldwin,SEA,16,ARI,19,13,68.4,171,1,42,9.0,13.2,2,6,3.0,0,0,0,39.7,2016,3000,27,home,turf
13595,Bryan Walters,JAX,16,TEN,6,5,83.3,45,0,15,7.5,9.0,0,0,0.0,0,0,0,9.5,2016,3000,32,away,grass
13693,Terrelle Pryor,CLE,16,LAC,5,3,60.0,36,0,18,7.2,12.0,0,0,0.0,0,0,0,6.6,2016,3000,9,home,grass
13788,Rishard Matthews,TEN,16,JAX,9,3,33.3,31,1,14,3.4,10.3,0,0,0.0,0,0,0,12.1,2016,null,5,home,grass
13856,Deonte Thompson,CHI,16,WAS,4,3,75.0,34,1,18,8.5,11.3,0,0,0.0,0,0,0,12.4,2016,3000,14,home,grass
13870,Marvin Jones,DET,16,DAL,7,1,14.3,16,0,16,2.3,16.0,0,0,0.0,0,0,0,2.6,2016,3000,12,home,turf
13878,Mohamed Sanu,ATL,16,CAR,4,3,75.0,56,0,28,14.0,18.7,0,0,0.0,0,0,0,8.6,2016,3000,25,home,turf
13887,Travis Benjamin,LAC,16,CLE,4,3,75.0,75,0,50,18.8,25.0,0,0,0.0,0,0,0,10.5,2016,3000,18,away,grass
13957,Kendall Wright,TEN,16,JAX,4,2,50.0,21,0,11,5.2,10.5,0,0,0.0,0,0,0,4.1,2016,5500,5,home,grass
14005,T.Y. Hilton,IND,16,OAK,9,4,44.4,105,0,39,11.7,26.2,0,0,0.0,0,0,0,19.5,2016,5100,16,home,turf
14111,Rod Streater,SF,16,LAR,7,6,85.7,63,1,17,9.0,10.5,0,0,0.0,0,0,0,18.3,2016,7000,30,away,grass
14141,Cole Beasley,DAL,16,DET,5,4,80.0,25,0,12,5.0,6.2,0,0,0.0,0,0,0,6.5,2016,6100,26,home,turf
14187,Alshon Jeffery,CHI,16,WAS,10,5,50.0,92,0,37,9.2,18.4,0,0,0.0,0,0,0,14.2,2016,3000,14,home,grass
14465,Jarius Wright,MIN,16,GB,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,4900,31,home,turf
14478,Michael Floyd,NE,16,NYJ,2,1,50.0,6,0,6,3.0,6.0,0,0,0.0,0,0,0,1.6,2016,6900,15,away,turf
14749,Jermaine Kearse,SEA,16,ARI,9,4,44.4,37,1,16,4.1,9.2,0,0,0.0,0,0,0,13.7,2016,3000,27,home,turf
14795,Josh Bellamy,CHI,16,WAS,2,1,50.0,11,0,11,5.5,11.0,0,0,0.0,0,0,0,2.1,2016,4800,14,home,grass
14828,Chris Hogan,NE,16,NYJ,5,1,20.0,22,0,22,4.4,22.0,0,0,0.0,0,0,0,3.2,2016,5700,15,away,turf
14850,Russell Shepard,TB,16,NO,5,3,60.0,61,0,24,12.2,20.3,0,0,0.0,0,0,0,9.1,2016,3000,24,away,turf
14865,Marquise Goodwin,BUF,16,MIA,5,1,20.0,16,0,16,3.2,16.0,0,0,0.0,0,0,0,2.6,2016,4400,22,home,turf
14871,Robert Woods,BUF,16,MIA,6,3,50.0,43,0,34,7.2,14.3,0,0,0.0,0,0,0,7.3,2016,6100,22,home,turf
14920,Cobi Hamilton,PIT,16,BAL,1,1,100.0,6,0,6,6.0,6.0,0,0,0.0,0,0,0,1.6,2016,8200,21,home,grass
14978,Justin Hunter,BUF,16,MIA,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,6000,22,home,turf
14986,DeAndre Hopkins,HOU,16,CIN,6,3,50.0,43,0,21,7.2,14.3,0,0,0.0,0,0,0,7.3,2016,3000,2,home,turf
15066,Brice Butler,DAL,16,DET,1,1,100.0,21,1,21,21.0,21.0,0,0,0.0,0,0,0,9.1,2016,6400,26,home,turf
15088,Terrance Williams,DAL,16,DET,4,4,100.0,61,0,30,15.2,15.2,0,0,0.0,0,0,0,10.1,2016,6500,26,home,turf
15141,Charles Johnson,MIN,16,GB,4,1,25.0,16,0,16,4.0,16.0,0,0,0.0,0,0,0,2.6,2016,4800,31,home,turf
15150,Cordarrelle Patterson,MIN,16,GB,4,2,50.0,13,0,10,3.2,6.5,0,0,0.0,0,0,0,3.3,2016,3000,31,home,turf
15196,Kenny Stills,MIA,16,BUF,8,3,37.5,35,1,17,4.4,11.7,0,0,0.0,0,0,0,12.5,2016,6600,10,home,grass
15215,Tavon Austin,LAR,16,SF,7,2,28.6,14,0,15,2.0,7.0,3,26,8.7,1,1,0,12.0,2016,5300,19,away,grass
15534,Adam Thielen,MIN,16,GB,15,12,80.0,202,2,71,13.5,16.8,1,4,4.0,0,0,0,47.6,2016,4100,31,home,turf
15725,Brittan Golden,ARI,16,SEA,2,1,50.0,22,0,22,11.0,22.0,0,0,0.0,0,0,0,3.2,2016,4500,17,home,grass
15971,Josh Huff,TB,16,NO,3,2,66.7,24,0,12,8.0,12.0,0,0,0.0,0,0,0,4.4,2016,3300,24,away,turf
15974,Jordan Matthews,PHI,16,NYG,6,2,33.3,12,0,7,2.0,6.0,0,0,0.0,0,0,0,3.2,2016,3000,6,home,grass
16003,Sammy Watkins,BUF,16,MIA,10,7,70.0,154,1,53,15.4,22.0,0,0,0.0,0,0,0,31.4,2016,3000,22,home,turf
16020,Jarvis Landry,MIA,16,BUF,6,3,50.0,29,0,15,4.8,9.7,1,0,0.0,0,0,0,5.9,2016,3500,10,home,grass
16063,Quincy Enunwa,NYJ,16,NE,5,1,20.0,30,0,30,6.0,30.0,1,12,12.0,0,0,0,5.2,2016,3000,7,away,turf
16081,Michael Campanaro,BAL,16,PIT,0,0,0.0,0,0,0,0.0,0.0,1,23,23.0,0,0,0,2.3,2016,4100,8,home,grass
16122,James Wright,CIN,16,HOU,1,1,100.0,8,0,8,8.0,8.0,0,0,0.0,0,0,0,1.8,2016,3000,4,home,turf
16129,Taylor Gabriel,ATL,16,CAR,4,3,75.0,15,0,7,3.8,5.0,0,0,0.0,0,0,0,4.5,2016,8100,25,home,turf
16141,Willie Snead,NO,16,TB,5,2,40.0,21,0,14,4.2,10.5,0,0,0.0,0,0,0,4.1,2016,6000,13,away,grass
16232,Donte Moncrief,IND,16,OAK,3,2,66.7,30,1,24,10.0,15.0,0,0,0.0,0,0,0,11.0,2016,3000,16,home,turf
16242,Tony Washington,JAX,16,TEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,4900,32,away,grass
16258,Marqise Lee,JAX,16,TEN,7,3,42.9,37,1,21,5.3,12.3,0,0,0.0,0,0,0,17.5,2016,4900,32,away,grass
16263,Allen Robinson,JAX,16,TEN,12,9,75.0,147,0,37,12.2,16.3,0,0,0.0,0,0,0,26.7,2016,3500,32,away,grass
16274,Isaiah Burse,LAC,16,CLE,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,4200,18,away,grass
16276,Bennie Fowler,DEN,16,KC,2,1,50.0,5,0,5,2.5,5.0,0,0,0.0,0,0,0,1.5,2016,5100,20,home,grass
16308,Albert Wilson,KC,16,DEN,1,1,100.0,3,0,3,3.0,3.0,0,0,0.0,0,0,0,1.3,2016,4800,1,away,grass
16389,Odell Beckham Jr,NYG,16,PHI,20,11,55.0,150,0,33,7.5,13.6,0,0,0.0,0,0,0,29.0,2016,3100,29,away,grass
16411,Ryan Grant,WAS,16,CHI,4,3,75.0,25,0,16,6.2,8.3,0,0,0.0,0,0,0,5.5,2016,7800,28,home,grass
16456,TJ Jones,DET,16,DAL,6,1,16.7,9,0,9,1.5,9.0,0,0,0.0,0,0,0,1.9,2016,3000,12,home,turf
16470,Davante Adams,GB,16,MIN,7,4,57.1,44,1,20,6.3,11.0,0,0,0.0,0,0,0,14.4,2016,4900,3,away,turf
16480,Jeff Janis,GB,16,MIN,1,1,100.0,8,0,8,8.0,8.0,0,0,0.0,0,0,0,1.8,2016,6300,3,away,turf
16550,Kelvin Benjamin,CAR,16,ATL,8,4,50.0,63,1,26,7.9,15.8,0,0,0.0,0,0,0,16.3,2016,3300,23,home,grass
16553,Corey Brown,CAR,16,ATL,2,1,50.0,12,0,12,6.0,12.0,0,0,0.0,0,0,0,2.2,2016,3000,23,home,grass
16568,Brandin Cooks,NO,16,TB,9,5,55.6,98,0,42,10.9,19.6,0,0,0.0,0,1,0,14.8,2016,3600,13,away,grass
16597,Mike Evans,TB,16,NO,8,7,87.5,97,1,34,12.1,13.9,0,0,0.0,0,0,0,22.7,2016,3000,24,away,turf
16640,John Brown,ARI,16,SEA,2,1,50.0,12,0,12,6.0,12.0,0,0,0.0,0,0,0,2.2,2016,3200,17,home,grass
16694,Paul Richardson,SEA,16,ARI,5,4,80.0,42,1,16,8.4,10.5,0,0,0.0,0,0,0,14.2,2016,4200,27,home,turf
16728,Dontrelle Inman,LAC,16,CLE,10,3,30.0,44,0,19,4.4,14.7,0,0,0.0,0,0,0,7.4,2016,3400,18,away,grass
16765,Amari Cooper,OAK,16,IND,6,4,66.7,72,0,34,12.0,18.0,0,0,0.0,0,0,0,11.2,2016,3100,11,home,grass
16775,Devante Parker,MIA,16,BUF,7,4,57.1,85,1,56,12.1,21.2,0,0,0.0,0,0,0,18.5,2016,3400,10,home,grass
16781,Nelson Agholor,PHI,16,NYG,5,2,40.0,47,1,40,9.4,23.5,1,5,5.0,0,0,0,13.2,2016,3000,6,home,grass
16787,Breshad Perriman,BAL,16,PIT,5,3,60.0,32,0,15,6.4,10.7,0,0,0.0,0,0,0,6.2,2016,3000,8,home,grass
16790,Phillip Dorsett,IND,16,OAK,1,1,100.0,8,0,8,8.0,8.0,0,0,0.0,0,0,0,1.8,2016,5200,16,home,turf
16798,Devin Smith,NYJ,16,NE,3,1,33.3,20,0,20,6.7,20.0,0,0,0.0,0,0,0,3.0,2016,3000,7,away,turf
16801,Dorial Green-Beckham,PHI,16,NYG,2,1,50.0,7,0,7,3.5,7.0,0,0,0.0,0,0,0,1.7,2016,3200,6,home,grass
16802,Devin Funchess,CAR,16,ATL,5,1,20.0,9,0,9,1.8,9.0,0,0,0.0,0,0,0,1.9,2016,3400,23,home,grass
16830,Tyler Lockett,SEA,16,ARI,3,2,66.7,38,0,28,12.7,19.0,0,0,0.0,0,0,0,5.8,2016,3900,27,home,turf
16837,Chris Conley,KC,16,DEN,2,2,100.0,14,0,8,7.0,7.0,0,0,0.0,0,0,0,3.4,2016,3900,1,away,grass
16866,Jamison Crowder,WAS,16,CHI,2,1,50.0,3,0,3,1.5,3.0,0,0,0.0,0,0,0,1.3,2016,4000,28,home,grass
16906,Stefon Diggs,MIN,16,GB,6,4,66.7,29,1,13,4.8,7.2,0,0,0.0,0,0,0,12.9,2016,4600,31,home,turf
16916,Tony Lippett,MIA,16,BUF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3000,10,home,grass
16919,JJ Nelson,ARI,16,SEA,7,3,42.9,132,1,80,18.9,44.0,0,0,0.0,0,0,0,25.2,2016,3000,17,home,grass
16935,Keith Mumphery,HOU,16,CIN,2,2,100.0,7,0,5,3.5,3.5,0,0,0.0,0,0,0,2.7,2016,5100,2,home,turf
16946,Geremy Davis,LAC,16,CLE,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,5000,18,away,grass
16964,Darren Waller,BAL,16,PIT,2,1,50.0,11,0,11,5.5,11.0,0,0,0.0,0,0,0,2.1,2016,5500,8,home,grass
16997,Mario Alford,CLE,16,LAC,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,4000,9,home,grass
17048,Tyrell Williams,LAC,16,CLE,9,4,44.4,64,1,27,7.1,16.0,0,0,0.0,0,0,0,16.4,2016,3000,18,away,grass
17071,Shane Wynn,JAX,16,TEN,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3000,32,away,grass
17153,Jordan Taylor,DEN,16,KC,4,1,25.0,26,0,26,6.5,26.0,0,0,0.0,0,0,0,3.6,2016,6200,20,home,grass
17167,Cameron Meredith,CHI,16,WAS,12,9,75.0,135,1,32,11.2,15.0,0,0,0.0,0,0,0,31.5,2016,5500,14,home,grass
17189,Chris Harper,SF,16,LAR,1,1,100.0,1,0,1,1.0,1.0,0,0,0.0,0,0,0,1.1,2016,5400,30,away,grass
17219,Daniel Brown,CHI,16,WAS,4,2,50.0,19,0,10,4.8,9.5,0,0,0.0,0,0,0,3.9,2016,4300,14,home,grass
17290,Adam Humphries,TB,16,NO,2,1,50.0,12,0,12,6.0,12.0,0,0,0.0,0,0,0,2.2,2016,4600,24,away,turf
17480,Eli Rogers,PIT,16,BAL,5,4,80.0,84,0,39,16.8,21.0,1,6,6.0,0,0,0,13.0,2016,3000,21,home,grass
17916,Will Fuller,HOU,16,CIN,6,3,50.0,39,0,19,6.5,13.0,0,0,0.0,0,0,0,6.9,2016,3000,2,home,turf
17938,Corey Coleman,CLE,16,LAC,5,2,40.0,15,0,9,3.0,7.5,0,0,0.0,0,0,0,3.5,2016,3000,9,home,grass
17960,Michael Thomas,NO,16,TB,8,6,75.0,98,0,46,12.2,16.3,0,0,0.0,0,0,0,15.8,2016,3000,13,away,grass
17961,Sterling Shepard,NYG,16,PHI,11,7,63.6,61,1,13,5.5,8.7,1,2,2.0,0,0,0,19.3,2016,3000,29,away,grass
17986,Tyler Boyd,CIN,16,HOU,4,2,50.0,25,0,21,6.2,12.5,0,0,0.0,0,0,0,4.5,2016,8600,4,home,turf
18034,Malcolm Mitchell,NE,16,NYJ,5,3,60.0,29,0,16,5.8,9.7,0,0,0.0,0,0,0,5.9,2016,3000,15,away,turf
18036,Ricardo Louis,CLE,16,LAC,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3000,9,home,grass
18058,Tajae Sharpe,TEN,16,JAX,8,3,37.5,48,0,24,6.0,16.0,0,0,0.0,0,0,0,7.8,2016,5400,5,home,grass
18082,Tyreek Hill,KC,16,DEN,5,0,0.0,0,0,0,0.0,0.0,6,95,15.8,1,0,0,15.5,2016,3000,1,away,grass
18103,Jakeem Grant,MIA,16,BUF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3000,10,home,grass
18116,Cody Core,CIN,16,HOU,14,8,57.1,39,0,9,2.8,4.9,0,0,0.0,0,0,0,11.9,2016,5500,4,home,turf
18129,Aaron Burbridge,SF,16,LAR,3,2,66.7,15,0,13,5.0,7.5,0,0,0.0,0,0,0,3.5,2016,3000,30,away,grass
18145,Demarcus Ayers,PIT,16,BAL,1,1,100.0,9,0,9,9.0,9.0,0,0,0.0,0,0,0,1.9,2016,3000,21,home,grass
18157,Charone Peake,NYJ,16,NE,3,1,33.3,27,0,27,9.0,27.0,0,0,0.0,0,0,0,3.7,2016,6800,7,away,turf
18187,Robby Anderson,NYJ,16,NE,3,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,8500,7,away,turf
18197,Alex Erickson,CIN,16,HOU,1,1,100.0,5,0,5,5.0,5.0,0,0,0.0,0,1,0,1.5,2016,3900,4,home,turf
18221,Rashawn Scott,MIA,16,BUF,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3000,10,home,grass
18269,Geronimo Allison,GB,16,MIN,7,4,57.1,66,0,32,9.4,16.5,0,0,0.0,0,0,0,10.6,2016,6000,3,away,turf
18285,Roger Lewis,NYG,16,PHI,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,6500,29,away,grass
18611,Bryce Treggs,PHI,16,NYG,1,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,4200,6,home,grass
3601,Eric Weems,ATL,17,NO,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0.0,2016,3000,24,home,turf
3943,DeSean Jackson,WAS,17,NYG,5,2,40.0,34,0,23,6.8,17.0,0,0,0.0,0,0,0,5.4,2016,3000,6,home,grass
4358,Steve Smith,BAL,17,CIN,5,3,60.0,34,0,14,6.8,11.3,0,0,0.0,0,0,0,6.4,2016,3900,2,home,grass
4556,Jordy Nelson,GB,17,DET,6,6,100.0,66,0,20,11.0,11.0,0,0,0.0,0,0,0,12.6,2016,3000,26,away,turf
