,Name,Week,Opponent,tar_car,rec_car,yds_car,td_car,fum_car,def_rk_car
659,Darren Fells,17.0,LAR,2.0,1.5,16.1,0.1,0.0,15.6
660,Darren Fells,2.0,NYG,1.5,1.0,20.0,0.5,0.0,19.0
661,Darren Fells,3.0,ATL,1.33,1.0,16.0,0.33,0.0,17.0
662,Darren Fells,4.0,MIN,2.25,1.75,22.0,0.25,0.0,13.0
663,Darren Fells,5.0,CAR,2.2,1.8,22.4,0.6,0.0,11.6
664,Darren Fells,6.0,NO,2.5,1.83,23.0,0.67,0.0,10.0
665,Darren Fells,8.0,PIT,2.57,1.71,21.43,0.57,0.0,9.14
666,Darren Fells,9.0,GB,2.38,1.62,20.0,0.5,0.0,8.62
667,Darren Fells,10.0,CLE,2.22,1.44,17.78,0.44,0.0,11.0
668,Darren Fells,11.0,CHI,2.1,1.4,16.9,0.4,0.0,11.1
669,Darren Fells,12.0,MIN,2.18,1.27,15.36,0.36,0.0,10.18
670,Darren Fells,13.0,BAL,2.17,1.33,14.92,0.33,0.0,11.33
671,Darren Fells,14.0,TB,2.08,1.31,15.54,0.31,0.0,10.69
672,Darren Fells,17.0,GB,2.0,1.29,15.29,0.29,0.0,10.29
673,Darren Fells,1.0,PIT,1.0,1.0,12.0,0.0,0.0,18.0
674,Darren Fells,2.0,NO,1.33,1.33,13.0,0.0,0.0,15.0
675,David Johnson,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
676,David Johnson,4.0,CLE,1.0,0.0,0.0,0.0,0.0,6.0
677,David Johnson,16.0,OAK,1.0,0.5,2.0,0.0,0.5,18.0
678,David Johnson,2.0,CIN,1.0,1.0,4.5,0.0,0.5,30.0
679,David Johnson,4.0,KC,1.0,1.0,11.67,0.0,0.33,21.67
680,David Johnson,6.0,MIA,1.0,0.75,8.75,0.0,0.25,22.5
681,David Johnson,7.0,NE,1.0,0.8,8.0,0.0,0.2,19.6
682,David Johnson,9.0,BAL,1.17,0.83,9.17,0.0,0.17,18.0
683,David Johnson,10.0,DAL,1.14,0.86,8.14,0.0,0.14,20.0
684,David Johnson,13.0,NYG,1.12,0.75,7.12,0.0,0.12,20.0
685,David Johnson,14.0,BUF,1.11,0.78,8.0,0.0,0.11,18.44
686,David Johnson,15.0,CIN,1.1,0.8,8.4,0.0,0.1,19.6
687,David Morgan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
688,David Morgan,16.0,GB,1.0,1.0,4.0,0.0,0.0,21.0
689,David Morgan,2.0,PIT,1.0,0.5,2.0,0.0,0.0,12.5
690,David Morgan,4.0,DET,1.0,0.33,1.33,0.0,0.0,13.67
691,David Morgan,8.0,CLE,1.5,1.0,8.0,0.0,0.0,17.75
692,David Morgan,10.0,WAS,1.4,1.0,6.6,0.2,0.0,19.8
693,David Morgan,11.0,LAR,1.33,1.0,6.33,0.17,0.0,19.83
694,David Morgan,16.0,GB,1.43,1.14,9.14,0.14,0.0,17.71
695,David Morgan,17.0,CHI,1.62,1.38,12.38,0.12,0.0,17.0
696,David Morgan,1.0,SF,2.0,2.0,22.0,0.0,0.0,19.5
697,David Morgan,2.0,GB,2.0,2.0,21.0,0.0,0.0,20.0
698,David Njoku,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
699,David Njoku,1.0,PIT,2.0,2.0,20.0,0.0,0.0,4.0
700,David Njoku,2.0,BAL,3.0,2.5,23.5,0.5,0.0,14.0
701,David Njoku,3.0,IND,3.33,2.33,19.67,0.67,0.0,15.33
702,David Njoku,4.0,CIN,3.0,2.25,17.5,0.5,0.0,17.25
703,David Njoku,5.0,NYJ,3.0,2.4,23.6,0.6,0.0,18.2
704,David Njoku,6.0,HOU,3.33,2.33,19.67,0.5,0.0,19.67
705,David Njoku,7.0,TEN,3.57,2.29,25.14,0.43,0.0,19.57
706,David Njoku,8.0,MIN,4.0,2.25,24.38,0.38,0.0,17.25
707,David Njoku,10.0,DET,4.22,2.11,22.0,0.33,0.0,17.11
708,David Njoku,11.0,JAX,3.9,2.0,21.1,0.3,0.0,16.5
709,David Njoku,12.0,CIN,3.91,2.18,23.45,0.27,0.0,17.09
710,David Njoku,13.0,LAC,4.08,2.33,27.67,0.33,0.0,16.33
711,David Njoku,14.0,GB,3.92,2.23,25.77,0.31,0.0,15.46
712,David Njoku,15.0,BAL,3.86,2.07,23.93,0.29,0.0,16.07
713,David Njoku,16.0,CHI,3.8,2.0,23.2,0.27,0.0,15.8
714,David Njoku,17.0,PIT,3.75,2.0,24.12,0.25,0.0,15.06
715,David Njoku,1.0,PIT,5.0,2.5,25.5,0.0,0.0,17.5
716,David Njoku,2.0,NO,5.67,3.0,23.67,0.0,0.0,14.67
717,David Njoku,3.0,NYJ,4.75,2.75,26.75,0.0,0.0,11.5
718,Delanie Walker,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
719,Delanie Walker,1.0,TB,3.0,3.0,43.0,1.0,0.0,21.0
720,Delanie Walker,3.0,IND,6.5,5.0,55.5,0.5,0.0,22.0
721,Delanie Walker,5.0,BUF,6.33,4.67,49.0,0.33,0.0,17.33
722,Delanie Walker,6.0,MIA,7.25,5.5,61.0,0.25,0.0,14.75
723,Delanie Walker,7.0,ATL,7.6,5.8,59.8,0.2,0.0,17.6
724,Delanie Walker,8.0,HOU,7.33,5.83,60.17,0.17,0.0,16.33
725,Delanie Walker,9.0,NO,7.43,6.0,65.14,0.43,0.0,18.57
726,Delanie Walker,10.0,CAR,7.0,5.62,63.5,0.38,0.0,17.75
727,Delanie Walker,11.0,JAX,7.33,5.89,68.56,0.33,0.0,18.89
728,Delanie Walker,12.0,OAK,7.4,5.9,70.8,0.3,0.0,20.0
729,Delanie Walker,13.0,JAX,7.82,6.09,72.73,0.36,0.0,20.73
730,Delanie Walker,14.0,NYJ,8.25,6.17,72.58,0.33,0.0,19.25
731,Delanie Walker,15.0,NE,8.0,5.85,71.92,0.46,0.0,18.15
732,Delanie Walker,16.0,HOU,8.5,6.07,71.0,0.43,0.0,17.57
733,Delanie Walker,17.0,IND,8.87,6.27,72.53,0.4,0.0,17.93
734,Delanie Walker,1.0,MIN,9.5,6.0,68.0,0.0,0.0,17.0
735,Delanie Walker,2.0,DET,8.33,6.0,73.0,0.33,0.0,20.33
736,Delanie Walker,4.0,HOU,8.25,5.0,63.25,0.25,0.0,16.0
737,Delanie Walker,5.0,MIA,8.2,5.0,63.8,0.4,0.0,17.8
738,Delanie Walker,6.0,CLE,7.17,4.33,56.67,0.33,0.0,20.0
739,Delanie Walker,7.0,IND,7.29,4.71,60.57,0.43,0.0,20.43
740,Delanie Walker,8.0,JAX,7.0,4.62,62.38,0.38,0.0,19.88
741,Delanie Walker,9.0,LAC,7.22,4.67,60.11,0.44,0.0,19.0
742,Delanie Walker,10.0,GB,7.6,5.1,66.5,0.5,0.0,19.2
743,Delanie Walker,11.0,IND,7.45,5.0,63.73,0.45,0.0,19.55
744,Delanie Walker,12.0,CHI,7.17,4.83,62.58,0.5,0.0,18.67
745,Delanie Walker,14.0,DEN,7.15,4.62,60.08,0.46,0.0,18.69
746,Delanie Walker,15.0,KC,7.14,4.71,59.71,0.43,0.0,17.71
747,Delanie Walker,16.0,JAX,7.2,4.6,57.27,0.47,0.0,17.6
748,Delanie Walker,17.0,HOU,7.25,4.62,55.88,0.44,0.0,16.69
749,Delanie Walker,1.0,OAK,8.5,6.0,55.5,0.0,0.0,14.5
750,Delanie Walker,2.0,JAX,7.0,5.33,57.33,0.0,0.0,13.33
751,Delanie Walker,3.0,SEA,6.75,5.0,50.75,0.0,0.0,12.25
752,Delanie Walker,4.0,HOU,6.8,4.6,50.8,0.0,0.0,15.2
753,Delanie Walker,5.0,MIA,6.5,4.33,46.5,0.0,0.0,18.0
754,Delanie Walker,6.0,IND,6.71,4.29,42.29,0.0,0.0,18.0
755,Delanie Walker,7.0,CLE,7.12,4.62,44.88,0.0,0.12,19.5
756,Delanie Walker,9.0,BAL,6.89,4.67,47.78,0.0,0.11,20.0
757,Delanie Walker,10.0,CIN,7.1,4.8,49.3,0.0,0.1,20.3
758,Delanie Walker,11.0,PIT,7.27,4.91,53.18,0.0,0.09,18.82
759,Delanie Walker,12.0,IND,7.08,4.83,54.0,0.08,0.08,18.75
760,Delanie Walker,13.0,HOU,6.92,4.85,54.69,0.15,0.08,19.38
761,Delanie Walker,14.0,ARI,7.07,4.86,53.79,0.14,0.07,19.21
762,Delanie Walker,15.0,SF,7.27,4.87,52.67,0.2,0.13,18.93
763,Delanie Walker,16.0,LAR,7.12,4.75,51.44,0.19,0.12,19.0
764,Delanie Walker,17.0,JAX,7.0,4.65,49.53,0.18,0.12,18.53
765,Demetrius Harris,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
766,Demetrius Harris,3.0,GB,1.0,0.0,0.0,0.0,0.0,14.0
767,Demetrius Harris,6.0,MIN,1.5,1.0,7.5,0.0,0.0,14.5
768,Demetrius Harris,8.0,DET,1.33,0.67,5.0,0.0,0.0,18.67
769,Demetrius Harris,11.0,LAC,1.5,1.0,10.25,0.0,0.0,18.5
770,Demetrius Harris,14.0,LAC,1.6,1.2,11.8,0.0,0.0,18.4
771,Demetrius Harris,17.0,OAK,1.83,1.17,12.33,0.17,0.0,20.33
772,Demetrius Harris,1.0,LAC,3.0,1.5,17.5,0.5,0.0,21.0
773,Demetrius Harris,2.0,HOU,2.33,1.0,11.67,0.33,0.0,15.0
774,Demetrius Harris,3.0,NYJ,2.5,1.25,12.25,0.25,0.0,16.75
775,Demetrius Harris,4.0,PIT,2.2,1.2,12.2,0.2,0.0,16.8
776,Demetrius Harris,6.0,OAK,2.17,1.17,12.0,0.17,0.0,18.0
777,Demetrius Harris,7.0,NO,2.29,1.14,11.71,0.14,0.0,17.29
778,Demetrius Harris,8.0,IND,2.5,1.38,11.88,0.12,0.0,18.0
779,Demetrius Harris,9.0,JAX,2.33,1.22,10.56,0.11,0.0,17.78
780,Demetrius Harris,10.0,CAR,2.2,1.1,9.5,0.1,0.0,18.8
781,Demetrius Harris,12.0,DEN,2.09,1.0,8.64,0.09,0.0,18.82
782,Demetrius Harris,13.0,ATL,2.0,1.0,8.42,0.08,0.0,19.42
783,Demetrius Harris,16.0,DEN,2.54,1.38,10.62,0.15,0.0,19.38
784,Demetrius Harris,17.0,LAC,2.43,1.29,9.86,0.14,0.0,18.86
785,Demetrius Harris,1.0,NE,1.5,1.0,7.5,0.5,0.0,11.0
786,Demetrius Harris,4.0,WAS,2.0,0.67,5.0,0.33,0.0,16.67
787,Demetrius Harris,5.0,HOU,2.25,1.25,9.0,0.25,0.0,19.25
788,Demetrius Harris,6.0,PIT,2.2,1.0,7.2,0.2,0.0,16.2
789,Demetrius Harris,7.0,OAK,2.33,1.17,8.67,0.17,0.0,17.83
790,Demetrius Harris,8.0,DEN,2.29,1.0,7.43,0.14,0.0,19.43
791,Demetrius Harris,9.0,DAL,2.12,0.88,6.5,0.12,0.0,19.62
792,Demetrius Harris,11.0,NYG,2.0,0.78,5.78,0.11,0.0,20.89
793,Demetrius Harris,12.0,BUF,2.0,0.9,8.5,0.1,0.0,21.3
794,Demetrius Harris,14.0,OAK,2.09,0.91,10.0,0.09,0.0,21.73
795,Demetrius Harris,15.0,LAC,2.08,0.92,9.75,0.08,0.0,20.58
796,Demetrius Harris,16.0,MIA,2.46,1.15,11.62,0.08,0.0,21.46
797,Demetrius Harris,17.0,DEN,2.57,1.29,16.0,0.07,0.0,22.0
798,Demetrius Harris,3.0,SF,3.5,2.0,43.0,0.5,0.0,28.0
799,Dennis Pitta,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
800,Dennis Pitta,1.0,BUF,4.0,3.0,39.0,0.0,0.0,6.0
801,Dennis Pitta,2.0,CLE,8.0,6.0,70.5,0.0,0.0,18.5
802,Dennis Pitta,3.0,JAX,8.0,6.0,61.0,0.0,0.0,17.67
803,Dennis Pitta,4.0,OAK,7.25,5.25,50.0,0.0,0.0,19.25
804,Dennis Pitta,5.0,WAS,7.4,5.6,51.8,0.0,0.0,21.2
805,Dennis Pitta,6.0,NYG,7.83,5.67,49.17,0.0,0.0,21.0
806,Dennis Pitta,7.0,NYJ,8.14,5.43,47.86,0.0,0.0,21.14
807,Dennis Pitta,9.0,PIT,7.5,5.0,43.62,0.0,0.0,20.62
808,Dennis Pitta,10.0,CLE,7.33,5.11,41.67,0.0,0.0,21.78
809,Dennis Pitta,11.0,DAL,7.1,4.9,40.5,0.0,0.0,22.8
810,Dennis Pitta,12.0,CIN,6.91,4.73,39.91,0.0,0.0,23.45
811,Dennis Pitta,13.0,MIA,7.25,5.08,44.08,0.17,0.08,23.58
812,Dennis Pitta,14.0,NE,7.08,5.0,42.08,0.15,0.08,22.38
813,Dennis Pitta,15.0,PHI,6.71,4.79,40.21,0.14,0.07,20.93
814,Dennis Pitta,16.0,PIT,7.0,5.0,42.53,0.13,0.07,20.67
815,Derek Carrier,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
816,Derek Carrier,1.0,MIA,2.0,2.0,8.0,0.0,0.0,7.0
817,Derek Carrier,3.0,NYG,1.5,1.0,4.0,0.0,0.0,19.0
818,Derek Carrier,4.0,PHI,1.67,1.33,8.67,0.0,0.0,16.33
819,Derek Carrier,5.0,ATL,2.0,1.5,13.25,0.25,0.0,19.5
820,Derek Carrier,6.0,NYJ,2.4,2.0,18.4,0.2,0.0,16.2
821,Derek Carrier,7.0,TB,2.33,2.0,17.83,0.17,0.0,17.0
822,Derek Carrier,9.0,NE,2.29,1.71,15.29,0.14,0.0,15.29
823,Derek Carrier,10.0,NO,2.12,1.62,15.12,0.12,0.0,17.38
824,Derek Carrier,11.0,CAR,2.22,1.67,14.22,0.11,0.0,16.78
825,Derek Carrier,12.0,NYG,2.1,1.6,13.4,0.1,0.0,18.2
826,Derek Carrier,14.0,CHI,2.0,1.55,12.82,0.09,0.0,17.73
827,Derek Carrier,12.0,DAL,1.0,1.0,5.5,0.0,0.0,22.5
828,Derek Carrier,13.0,ARI,1.0,1.0,5.67,0.0,0.0,15.33
829,Derek Carrier,1.0,IND,1.5,1.0,9.0,0.0,0.0,9.5
830,Derek Carrier,2.0,WAS,1.33,1.0,9.0,0.0,0.0,15.67
831,Derek Carrier,3.0,SF,1.25,1.0,11.0,0.0,0.0,15.5
832,Derek Carrier,7.0,ARI,1.2,0.8,8.8,0.0,0.0,15.8
833,Derek Carrier,9.0,NYG,1.17,0.83,8.17,0.0,0.0,18.33
834,Derek Carrier,13.0,ARI,1.14,0.86,9.0,0.0,0.0,18.14
835,Derek Carrier,15.0,SEA,1.25,0.88,8.38,0.0,0.0,17.0
836,Derek Carrier,17.0,SF,1.33,1.0,8.56,0.0,0.0,16.78
837,Derek Carrier,1.0,LAR,2.5,2.0,15.0,0.0,0.0,19.0
838,Dion Sims,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
839,Dion Sims,1.0,WAS,1.0,0.0,0.0,0.0,0.0,16.0
840,Dion Sims,6.0,TEN,2.5,2.0,16.5,0.5,0.0,20.0
841,Dion Sims,7.0,HOU,2.33,1.67,10.0,0.33,0.0,16.67
842,Dion Sims,8.0,NE,2.0,1.5,9.0,0.25,0.0,13.75
843,Dion Sims,9.0,BUF,2.2,1.4,9.0,0.2,0.0,12.6
844,Dion Sims,10.0,PHI,2.0,1.33,8.83,0.17,0.0,12.33
845,Dion Sims,12.0,NYJ,1.86,1.29,7.43,0.14,0.0,11.0
846,Dion Sims,13.0,BAL,1.88,1.25,7.0,0.12,0.0,10.12
847,Dion Sims,14.0,NYG,2.22,1.44,7.78,0.11,0.11,12.44
848,Dion Sims,15.0,LAC,2.1,1.4,7.9,0.1,0.1,13.0
849,Dion Sims,16.0,IND,2.0,1.36,7.91,0.09,0.09,13.91
850,Dion Sims,17.0,NE,2.08,1.5,10.58,0.08,0.08,13.17
851,Dion Sims,2.0,NE,2.0,2.0,30.5,0.0,0.0,6.5
852,Dion Sims,3.0,CLE,2.67,2.67,35.67,0.0,0.0,14.67
853,Dion Sims,4.0,CIN,2.5,2.25,29.0,0.0,0.0,18.5
854,Dion Sims,5.0,TEN,2.6,2.0,24.4,0.0,0.0,17.8
855,Dion Sims,6.0,PIT,2.5,1.83,22.33,0.0,0.0,17.67
856,Dion Sims,10.0,LAC,2.29,1.57,19.14,0.0,0.0,16.86
857,Dion Sims,11.0,LAR,2.5,1.75,19.25,0.0,0.0,15.62
858,Dion Sims,12.0,SF,2.67,2.0,23.0,0.11,0.0,15.89
859,Dion Sims,13.0,BAL,2.8,2.1,24.6,0.1,0.0,15.3
860,Dion Sims,14.0,ARI,2.73,2.09,23.18,0.18,0.0,14.0
861,Dion Sims,15.0,NYJ,2.83,2.25,23.83,0.33,0.0,14.67
862,Dion Sims,16.0,BUF,2.85,2.23,22.77,0.31,0.0,14.0
863,Dion Sims,17.0,NE,2.71,2.07,21.14,0.29,0.0,13.57
864,Dion Sims,1.0,ATL,2.0,1.0,15.5,0.0,0.0,10.5
865,Dion Sims,2.0,TB,1.67,0.67,10.33,0.0,0.0,8.0
866,Dion Sims,4.0,GB,1.5,0.75,9.75,0.0,0.0,7.25
867,Dion Sims,5.0,MIN,2.0,0.8,11.2,0.0,0.0,6.0
868,Dion Sims,6.0,BAL,2.33,1.0,16.33,0.17,0.0,9.0
869,Dion Sims,8.0,NO,2.71,1.29,16.14,0.14,0.0,8.0
870,Dion Sims,12.0,PHI,2.5,1.25,13.75,0.12,0.0,8.75
871,Dion Sims,13.0,SF,2.44,1.22,12.78,0.11,0.0,9.44
872,Dion Sims,14.0,CIN,2.5,1.3,14.7,0.1,0.0,10.8
873,Dion Sims,15.0,DET,2.36,1.27,14.18,0.09,0.0,11.27
874,Dion Sims,16.0,CLE,2.42,1.25,15.0,0.08,0.0,12.83
875,Dion Sims,17.0,MIN,2.31,1.15,13.85,0.08,0.0,11.92
876,Dominique Jones,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
877,Dominique Jones,5.0,TEN,2.0,2.0,4.0,0.0,0.0,15.0
878,Dominique Jones,6.0,PIT,2.0,1.5,6.0,0.0,0.0,16.0
879,Dominique Jones,9.0,NYJ,2.67,2.0,18.0,0.33,0.0,18.0
880,Dominique Jones,10.0,LAC,2.25,1.5,13.5,0.25,0.0,16.5
881,Durham Smythe,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
882,Dwayne Allen,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
883,Dwayne Allen,1.0,BUF,6.0,3.0,17.0,1.0,0.0,8.0
884,Dwayne Allen,5.0,HOU,3.5,2.0,19.0,0.5,0.0,9.0
885,Dwayne Allen,6.0,NE,3.33,2.33,20.33,0.33,0.0,7.67
886,Dwayne Allen,7.0,NO,2.75,2.0,17.75,0.25,0.0,13.75
887,Dwayne Allen,8.0,CAR,2.8,1.8,15.0,0.2,0.0,13.4
888,Dwayne Allen,9.0,DEN,2.83,1.5,12.5,0.17,0.0,14.33
889,Dwayne Allen,11.0,ATL,2.57,1.43,11.71,0.14,0.0,16.43
890,Dwayne Allen,12.0,TB,2.75,1.5,12.62,0.12,0.0,17.0
891,Dwayne Allen,13.0,PIT,2.56,1.44,11.89,0.11,0.0,17.89
892,Dwayne Allen,14.0,JAX,2.6,1.5,10.4,0.1,0.0,18.9
893,Dwayne Allen,15.0,HOU,2.55,1.45,9.91,0.09,0.0,18.09
894,Dwayne Allen,16.0,MIA,2.42,1.33,9.08,0.08,0.0,17.17
895,Dwayne Allen,1.0,DET,3.5,2.0,26.5,0.5,0.0,17.0
896,Dwayne Allen,2.0,DEN,3.67,2.0,26.0,0.33,0.0,17.67
897,Dwayne Allen,3.0,LAC,4.0,2.25,28.25,0.25,0.0,16.25
898,Dwayne Allen,4.0,JAX,4.0,2.2,26.6,0.2,0.0,16.2
899,Dwayne Allen,5.0,CHI,4.33,2.83,30.5,0.33,0.0,15.0
900,Dwayne Allen,6.0,HOU,4.0,2.57,27.43,0.29,0.0,13.29
901,Dwayne Allen,9.0,GB,3.75,2.38,25.88,0.25,0.0,14.25
902,Dwayne Allen,11.0,TEN,3.56,2.11,23.0,0.22,0.0,14.33
903,Dwayne Allen,12.0,PIT,3.8,2.4,25.6,0.2,0.0,14.6
904,Dwayne Allen,13.0,NYJ,3.82,2.55,29.82,0.45,0.0,15.27
905,Dwayne Allen,14.0,HOU,3.67,2.33,27.33,0.42,0.0,14.25
906,Dwayne Allen,15.0,MIN,3.54,2.23,26.23,0.38,0.0,14.0
907,Dwayne Allen,16.0,OAK,3.57,2.29,26.57,0.36,0.0,14.71
908,Dwayne Allen,17.0,JAX,3.53,2.33,27.07,0.4,0.0,14.8
909,Dwayne Allen,1.0,KC,2.5,1.5,17.0,0.5,0.0,11.5
910,Dwayne Allen,2.0,NO,2.0,1.0,11.33,0.33,0.0,8.33
911,Dwayne Allen,3.0,HOU,2.0,0.75,8.5,0.25,0.0,13.0
912,Dwayne Allen,4.0,CAR,1.8,0.6,6.8,0.2,0.0,11.6
913,Dwayne Allen,10.0,DEN,1.83,0.67,7.5,0.33,0.0,14.5
914,Dwayne Allen,11.0,OAK,1.86,0.86,9.86,0.29,0.0,16.14
915,Dwayne Allen,12.0,MIA,1.88,0.88,8.88,0.25,0.0,18.12
916,Dwayne Allen,13.0,BUF,1.78,0.89,8.22,0.22,0.0,18.89
917,Dwayne Allen,14.0,MIA,2.1,1.0,8.4,0.2,0.0,20.2
918,Dwayne Allen,15.0,PIT,2.0,1.0,8.55,0.18,0.0,18.73
919,Dwayne Allen,16.0,BUF,2.0,1.08,10.0,0.17,0.0,19.25
920,Dwayne Allen,17.0,NYJ,1.92,1.0,9.23,0.15,0.0,19.46
921,EJ Bibbs,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
922,EJ Bibbs,12.0,BAL,1.0,0.0,0.0,0.0,0.0,4.0
923,Ed Dickson,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
924,Ed Dickson,1.0,JAX,2.0,1.0,9.0,0.0,0.0,28.0
925,Ed Dickson,3.0,NO,2.5,1.5,14.0,0.0,0.0,30.0
926,Ed Dickson,4.0,TB,2.33,1.33,13.0,0.0,0.0,27.0
927,Ed Dickson,6.0,SEA,2.75,1.75,15.75,0.0,0.0,25.75
928,Ed Dickson,9.0,GB,2.6,1.6,13.8,0.0,0.0,23.4
929,Ed Dickson,10.0,TEN,2.67,1.83,15.0,0.17,0.0,23.5
930,Ed Dickson,11.0,WAS,2.43,1.57,12.86,0.14,0.0,22.43
931,Ed Dickson,12.0,DAL,2.25,1.38,11.25,0.12,0.0,19.75
932,Ed Dickson,13.0,NO,2.33,1.56,13.0,0.11,0.0,21.11
933,Ed Dickson,14.0,ATL,2.2,1.5,12.1,0.2,0.0,21.9
934,Ed Dickson,16.0,ATL,2.09,1.36,11.0,0.18,0.0,22.55
935,Ed Dickson,17.0,TB,2.17,1.42,10.08,0.17,0.0,22.42
936,Ed Dickson,2.0,SF,2.0,1.0,0.0,0.0,0.0,19.5
937,Ed Dickson,3.0,MIN,1.67,1.0,7.67,0.0,0.0,16.67
938,Ed Dickson,4.0,ATL,1.75,1.25,10.0,0.0,0.0,19.0
939,Ed Dickson,6.0,NO,2.2,1.6,12.6,0.2,0.0,17.8
940,Ed Dickson,9.0,LAR,2.33,1.67,13.33,0.17,0.0,16.0
941,Ed Dickson,10.0,KC,2.29,1.57,15.14,0.14,0.0,14.43
942,Ed Dickson,11.0,NO,2.12,1.38,13.25,0.12,0.0,14.25
943,Ed Dickson,13.0,SEA,2.0,1.22,11.78,0.11,0.0,13.11
944,Ed Dickson,14.0,LAC,1.9,1.1,10.6,0.1,0.0,13.0
945,Ed Dickson,15.0,WAS,1.82,1.09,12.18,0.09,0.0,14.45
946,Ed Dickson,16.0,ATL,1.75,1.0,11.17,0.08,0.0,15.42
947,Ed Dickson,17.0,TB,1.69,0.92,10.31,0.08,0.0,15.31
948,Ed Dickson,1.0,SF,1.0,0.0,0.0,0.0,0.0,14.5
949,Ed Dickson,2.0,BUF,1.67,0.67,8.67,0.0,0.0,18.0
950,Ed Dickson,3.0,NO,1.5,0.75,8.5,0.0,0.0,14.0
951,Ed Dickson,4.0,NE,2.0,1.2,19.2,0.0,0.0,13.2
952,Ed Dickson,5.0,DET,2.5,1.83,45.17,0.0,0.0,13.67
953,Ed Dickson,6.0,PHI,3.29,2.14,43.86,0.0,0.0,13.71
954,Ed Dickson,7.0,CHI,3.5,2.25,40.62,0.0,0.0,13.5
955,Ed Dickson,8.0,TB,3.67,2.44,38.78,0.0,0.0,12.33
956,Ed Dickson,9.0,ATL,3.5,2.2,34.9,0.0,0.0,12.4
957,Ed Dickson,10.0,MIA,3.64,2.27,34.73,0.09,0.0,14.18
958,Ed Dickson,12.0,NYJ,3.58,2.17,33.08,0.08,0.0,14.83
959,Ed Dickson,13.0,NO,3.46,2.15,31.92,0.08,0.0,13.85
960,Ed Dickson,14.0,MIN,3.29,2.0,29.64,0.07,0.0,12.93
961,Emanuel Byrd,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
962,Eric Ebron,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
963,Eric Ebron,1.0,LAC,5.0,4.0,53.0,1.0,0.0,18.0
964,Eric Ebron,2.0,MIN,7.5,4.5,48.0,1.0,0.0,16.5
965,Eric Ebron,3.0,DEN,6.67,4.33,52.33,0.67,0.0,17.33
966,Eric Ebron,4.0,SEA,5.75,3.75,44.75,0.5,0.0,18.5
967,Eric Ebron,7.0,MIN,5.6,4.0,53.6,0.6,0.0,17.8
968,Eric Ebron,8.0,KC,5.5,3.83,48.67,0.5,0.0,15.17
969,Eric Ebron,10.0,GB,5.86,3.86,45.71,0.43,0.0,15.0
970,Eric Ebron,11.0,OAK,5.38,3.38,40.0,0.38,0.0,16.88
971,Eric Ebron,12.0,PHI,5.11,3.22,38.67,0.33,0.0,16.22
972,Eric Ebron,13.0,GB,4.8,3.1,35.7,0.4,0.0,16.0
973,Eric Ebron,14.0,LAR,4.82,3.09,34.91,0.36,0.0,16.91
974,Eric Ebron,15.0,NO,4.83,3.17,38.58,0.33,0.0,18.17
975,Eric Ebron,16.0,SF,4.85,3.23,39.38,0.31,0.0,17.46
976,Eric Ebron,17.0,CHI,5.0,3.36,38.36,0.36,0.0,17.14
977,Eric Ebron,1.0,IND,6.0,5.0,35.5,1.0,0.0,18.0
978,Eric Ebron,2.0,TEN,6.33,4.67,41.33,0.67,0.0,17.0
979,Eric Ebron,3.0,GB,6.75,4.75,48.25,0.5,0.0,18.0
980,Eric Ebron,4.0,CHI,6.4,4.6,47.0,0.4,0.0,16.2
981,Eric Ebron,8.0,HOU,7.0,5.0,52.33,0.33,0.0,14.0
982,Eric Ebron,9.0,MIN,7.14,5.29,58.0,0.29,0.0,13.57
983,Eric Ebron,11.0,JAX,6.88,5.0,59.5,0.25,0.0,13.88
984,Eric Ebron,12.0,MIN,6.22,4.44,52.89,0.22,0.0,13.56
985,Eric Ebron,13.0,NO,6.2,4.4,51.4,0.2,0.0,13.5
986,Eric Ebron,14.0,CHI,6.09,4.36,49.64,0.18,0.0,13.09
987,Eric Ebron,15.0,NYG,6.17,4.33,48.5,0.17,0.0,13.67
988,Eric Ebron,16.0,DAL,6.62,4.62,51.92,0.15,0.0,15.08
989,Eric Ebron,17.0,GB,6.57,4.71,52.57,0.14,0.0,15.5
990,Eric Ebron,1.0,ARI,4.5,4.0,35.0,0.0,0.0,19.0
991,Eric Ebron,2.0,NYG,4.67,4.33,37.33,0.33,0.0,23.0
992,Eric Ebron,3.0,ATL,5.25,3.75,30.25,0.25,0.0,20.5
993,Eric Ebron,4.0,MIN,5.0,3.4,29.6,0.2,0.0,16.6
