PlayerID,Name,Team,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsDraftKings,salary,def_rk,h/a,surface,year
16886,Javorius Allen,BAL,6,CHI,10,49,4.9,0,4,3,17,0,0,0,9.6,4000,7,home,grass,2017
16909,Jay Ajayi,MIA,6,ATL,26,130,5.0,0,3,0,0,0,0,0,16.0,3800,11,home,grass,2017
16928,Michael Burton,CHI,6,BAL,0,0,0.0,0,1,1,8,0,0,0,1.8,3000,4,home,grass,2017
16934,Cameron Artis-Payne,CAR,6,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,9,home,grass,2017
16966,Aaron Ripkowski,GB,6,MIN,0,0,0.0,0,1,1,0,0,0,0,1.0,4100,1,away,turf,2017
17023,Zach Zenner,DET,6,NO,1,0,0.0,0,1,0,0,0,0,0,0.0,3000,15,home,turf,2017
17053,Malcolm Brown,LAR,6,JAX,3,17,5.7,0,0,0,0,0,0,0,1.7,null,2,away,grass,2017
17066,Terrell Watson,PIT,6,KC,1,3,3.0,0,0,0,0,0,0,0,0.3,3000,22,home,grass,2017
17089,Terron Ward,ATL,6,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,4100,18,home,turf,2017
17102,Mack Brown,WAS,6,SF,2,2,1.0,0,1,1,11,0,0,0,2.3,3000,28,home,grass,2017
17197,Corey Grant,JAX,6,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,null,13,away,grass,2017
17199,Akeem Hunt,KC,6,PIT,1,3,3.0,0,0,0,0,0,0,0,0.3,3900,6,away,grass,2017
17217,Raheem Mostert,SF,6,WAS,1,16,16.0,0,0,0,0,0,0,0,1.6,6900,16,away,grass,2017
17959,Derrick Henry,TEN,6,IND,19,131,6.9,1,1,1,14,0,0,0,24.5,8000,26,home,grass,2017
17970,Devontae Booker,DEN,6,NYG,1,2,2.0,0,6,4,78,0,0,0,12.0,6000,32,home,grass,2017
18003,Kenyan Drake,MIA,6,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,3900,11,home,grass,2017
18061,Deandre Washington,OAK,6,LAC,3,-8,-2.7,0,1,1,10,0,0,0,1.2,4700,3,home,grass,2017
18067,Jordan Howard,CHI,6,BAL,36,167,4.6,0,1,1,9,0,0,0,21.6,4900,4,home,grass,2017
18088,Alex Collins,BAL,6,CHI,15,74,4.9,0,0,0,0,0,0,0,7.4,6300,7,home,grass,2017
18093,Andy Janovich,DEN,6,NYG,0,0,0.0,0,1,0,0,0,0,0,0.0,7400,32,home,grass,2017
18114,Dan Vitale,CLE,6,HOU,0,0,0.0,0,1,1,7,0,0,0,1.7,3000,29,home,grass,2017
18115,Derek Watt,LAC,6,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,23,away,grass,2017
18375,Peyton Barber,TB,6,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,4500,10,away,grass,2017
18435,Lawrence Thomas,NYJ,6,NE,0,0,0.0,0,1,1,5,0,0,0,1.5,6600,27,away,turf,2017
18617,Elijhaa Penny,ARI,6,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,31,home,grass,2017
18636,Taniela Tupou,ATL,6,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,18,home,turf,2017
18652,CJ Ham,MIN,6,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,30,home,turf,2017
18690,Jalen Richard,OAK,6,LAC,2,-1,-0.5,0,4,3,27,0,1,0,5.6,3300,3,home,grass,2017
18803,Leonard Fournette,JAX,6,LAR,21,130,6.2,1,2,2,8,0,0,0,24.8,3700,13,away,grass,2017
18877,Christian McCaffrey,CAR,6,PHI,4,8,2.0,0,14,10,56,1,1,0,22.4,3900,9,home,grass,2017
18878,Alvin Kamara,NO,6,DET,10,75,7.5,0,3,3,12,0,0,0,11.7,3000,21,away,turf,2017
18944,Kareem Hunt,KC,6,PIT,9,21,2.3,0,6,5,89,0,0,0,16.0,3500,6,away,grass,2017
18957,D'Onta Foreman,HOU,6,CLE,12,59,4.9,0,0,0,0,0,0,0,5.9,3000,24,home,turf,2017
18983,James Conner,PIT,6,KC,2,14,7.0,0,0,0,0,0,0,0,1.4,3000,22,home,grass,2017
18993,Samaje Perine,WAS,6,SF,9,23,2.6,0,3,3,24,1,0,0,13.7,3300,28,home,grass,2017
18995,Jamaal Williams,GB,6,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,8800,1,away,turf,2017
18996,Wayne Gallman,NYG,6,DEN,9,27,3.0,0,3,2,5,0,0,0,5.2,5200,5,away,grass,2017
18998,Marlon Mack,IND,6,TEN,2,18,9.0,0,2,0,0,0,0,0,1.8,4000,19,home,turf,2017
19003,Tarik Cohen,CHI,6,BAL,14,32,2.3,0,3,1,14,0,1,1,9.44,3300,4,home,grass,2017
19045,Aaron Jones,GB,6,MIN,13,41,3.2,0,4,1,1,0,0,0,5.2,4000,1,away,turf,2017
19072,Alex Armah,CAR,6,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,9,home,grass,2017
19078,Matt Dayes,CLE,6,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,3800,29,home,grass,2017
19109,Elijah McGuire,NYJ,6,NE,10,22,2.2,0,0,0,0,0,0,0,2.2,5800,27,away,turf,2017
19209,Patrick Ricard,BAL,6,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,4600,7,home,grass,2017
19319,Matt Breida,SF,6,WAS,4,21,5.2,0,4,2,15,0,0,0,5.6,4000,16,away,grass,2017
19548,Corey Clement,PHI,6,CAR,2,2,1.0,0,0,0,0,0,0,0,0.2,3000,14,home,grass,2017
19562,Austin Ekeler,LAC,6,OAK,1,1,1.0,0,2,1,8,0,0,0,1.9,3000,23,away,grass,2017
19599,Trey Edmunds,NO,6,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,null,21,away,turf,2017
2699,Matt Forte,NYJ,7,MIA,7,41,5.9,0,5,5,41,0,0,0,13.2,3800,18,away,grass,2017
4738,Mike Tolbert,BUF,7,TB,3,29,9.7,0,1,1,1,0,0,0,4.0,3500,31,home,turf,2017
4807,Adrian Peterson,ARI,7,LAR,11,21,1.9,0,4,1,12,0,0,0,4.3,null,13,home,grass,2017
5451,Jonathan Stewart,CAR,7,CHI,14,48,3.4,0,0,0,0,0,0,0,4.8,3000,7,home,grass,2017
5820,Frank Gore,IND,7,JAX,9,34,3.8,0,0,0,0,0,0,0,3.4,3000,2,home,turf,2017
7969,Jamaal Charles,DEN,7,LAC,4,2,0.5,0,4,4,20,0,0,0,6.2,3200,3,home,grass,2017
10949,CJ Spiller,KC,7,OAK,2,0,0.0,0,2,0,0,0,0,0,0.0,3000,23,away,grass,2017
11932,LeSean McCoy,BUF,7,TB,23,91,4.0,2,7,5,31,0,1,1,28.2,3000,31,home,turf,2017
12239,Chris Ivory,JAX,7,IND,17,47,2.8,1,0,0,0,0,1,1,9.7,3000,26,away,turf,2017
12296,LeGarrette Blount,PHI,7,WAS,14,29,2.1,0,0,0,0,0,0,0,2.9,3900,16,home,grass,2017
12386,Marshawn Lynch,OAK,7,KC,2,9,4.5,0,0,0,0,0,0,0,0.9,7000,22,home,grass,2017
12708,Dion Lewis,NE,7,ATL,13,76,5.8,0,1,1,6,0,0,0,9.2,5500,11,away,turf,2017
12780,Shane Vereen,NYG,7,SEA,2,4,2.0,0,4,3,2,0,0,0,3.6,5000,8,away,turf,2017
12800,Bilal Powell,NYJ,7,MIA,9,43,4.8,0,2,2,40,0,0,0,10.3,5700,18,away,grass,2017
13063,Taiwan Jones,BUF,7,TB,0,0,0.0,0,2,1,11,0,0,0,2.1,null,31,home,turf,2017
13124,DeMarco Murray,TEN,7,CLE,18,59,3.3,0,4,3,17,0,0,0,10.6,8600,24,home,grass,2017
13299,Jacquizz Rodgers,TB,7,BUF,1,2,2.0,0,1,1,9,0,0,0,2.1,4000,17,away,turf,2017
13337,Mark Ingram,NO,7,GB,22,105,4.8,1,5,4,5,0,0,0,24.0,4500,30,away,grass,2017
13418,Anthony Sherman,KC,7,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,5000,23,away,grass,2017
13741,Brandon Bolden,NE,7,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,3900,11,away,turf,2017
13852,Bobby Rainey,BAL,7,MIN,0,0,0.0,0,2,2,8,0,0,0,2.8,3800,1,home,grass,2017
14269,Alfred Morris,DAL,7,SF,2,15,7.5,0,1,1,9,0,0,0,3.4,5500,28,home,turf,2017
14385,Doug Martin,TB,7,BUF,20,49,2.4,0,3,2,31,0,0,0,10.0,null,17,away,turf,2017
14783,James Develin,NE,7,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,11,away,turf,2017
14786,Patrick DiMarco,BUF,7,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,5100,31,home,turf,2017
14789,Jamize Olawale,OAK,7,KC,0,0,0.0,0,1,0,0,0,0,0,0.0,3000,22,home,grass,2017
14872,Mike Gillislee,NE,7,ATL,8,31,3.9,0,0,0,0,0,0,0,3.1,3000,11,away,turf,2017
14891,Tommy Bohanon,JAX,7,IND,1,0,0.0,0,1,1,14,0,0,0,2.4,3600,26,away,turf,2017
14916,Giovani Bernard,CIN,7,PIT,3,8,2.7,0,3,1,-1,0,0,0,1.7,null,6,home,turf,2017
14917,Rex Burkhead,NE,7,ATL,6,31,5.2,0,1,1,11,0,0,0,5.2,4300,11,away,turf,2017
14967,Le'Veon Bell,PIT,7,CIN,35,134,3.8,0,3,3,58,0,0,0,25.2,5900,12,home,grass,2017
15010,Kerwynn Williams,ARI,7,LAR,0,0,0.0,0,4,2,27,0,0,0,4.7,3000,13,home,grass,2017
15020,CJ Anderson,DEN,7,LAC,10,44,4.4,0,2,1,17,0,0,0,7.1,3800,3,home,grass,2017
15071,Latavius Murray,MIN,7,BAL,18,113,6.3,1,0,0,0,0,0,0,20.3,null,4,home,turf,2017
15102,Chris Thompson,WAS,7,PHI,7,38,5.4,0,5,5,26,1,0,0,17.4,3000,9,home,grass,2017
15138,Eddie Lacy,SEA,7,NYG,11,34,3.1,0,1,1,9,0,0,0,5.3,3800,32,home,turf,2017
15185,Kenjon Barner,PHI,7,WAS,2,4,2.0,0,0,0,0,0,0,0,0.4,3000,16,home,grass,2017
15555,Zach Line,NO,7,GB,0,0,0.0,0,1,0,0,0,0,0,0.0,null,30,away,grass,2017
15631,Derrick Coleman,ATL,7,NE,0,0,0.0,0,0,0,0,0,0,0,0.0,3900,27,home,turf,2017
15966,David Fluellen,TEN,7,CLE,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,24,home,grass,2017
16008,Orleans Darkwa,NYG,7,SEA,9,35,3.9,0,3,3,13,0,0,0,7.8,4000,8,away,turf,2017
16031,Damien Williams,MIA,7,NYJ,2,2,1.0,0,3,2,18,0,0,0,4.0,4500,24,home,grass,2017
16056,James White,NE,7,ATL,4,19,4.8,0,5,5,28,1,0,0,15.7,null,11,away,turf,2017
16112,Jeremy Hill,CIN,7,PIT,4,7,1.8,0,1,0,0,0,0,0,0.7,4600,6,home,turf,2017
16127,Isaiah Crowell,CLE,7,TEN,17,35,2.1,0,6,4,36,0,0,0,11.1,3800,19,home,grass,2017
16378,Keith Smith,DAL,7,SF,0,0,0.0,0,0,0,0,0,0,0,0.0,4700,28,home,turf,2017
16402,Andre Williams,LAC,7,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,5,away,grass,2017
16441,Senorise Perry,MIA,7,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,5000,24,home,grass,2017
16510,Jerick McKinnon,MIN,7,BAL,14,47,3.4,0,3,3,10,0,0,0,8.7,3800,4,home,turf,2017
16524,Devonta Freeman,ATL,7,NE,12,72,6.0,0,3,3,18,0,0,0,12.0,4000,27,home,turf,2017
16534,Roosevelt Nix,PIT,7,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,6000,12,home,grass,2017
16609,Charles Sims,TB,7,BUF,2,8,4.0,0,3,2,7,0,0,0,3.5,3000,17,away,turf,2017
16668,Carlos Hyde,SF,7,DAL,14,68,4.9,0,8,4,20,0,0,0,12.8,5200,20,away,turf,2017
16771,Todd Gurley,LAR,7,ARI,22,106,4.8,1,8,4,48,0,0,0,28.4,4000,10,away,grass,2017
16776,Melvin Gordon,LAC,7,DEN,18,38,2.1,0,4,1,6,0,0,0,5.4,4400,5,away,grass,2017
16797,TJ Yeldon,JAX,7,IND,9,122,13.6,1,2,2,15,0,0,0,24.7,3000,26,away,turf,2017
16834,Tevin Coleman,ATL,7,NE,6,16,2.7,0,1,0,0,0,0,0,1.6,3000,27,home,turf,2017
16838,Duke Johnson,CLE,7,TEN,7,26,3.7,0,7,6,45,0,0,0,13.1,5400,19,home,grass,2017
16855,Ty Montgomery,GB,7,NO,4,6,1.5,0,2,1,9,0,0,0,2.5,3000,15,away,turf,2017
16869,Jalston Fowler,TEN,7,CLE,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,24,home,grass,2017
16886,Javorius Allen,BAL,7,MIN,6,20,3.3,0,11,8,29,0,0,0,12.9,5800,1,home,grass,2017
16909,Jay Ajayi,MIA,7,NYJ,23,51,2.2,0,4,3,26,0,0,0,10.7,3700,24,home,grass,2017
16928,Michael Burton,CHI,7,CAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,14,home,grass,2017
16934,Cameron Artis-Payne,CAR,7,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,7,home,grass,2017
16966,Aaron Ripkowski,GB,7,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,5500,15,away,turf,2017
17050,Thomas Rawls,SEA,7,NYG,11,36,3.3,0,2,1,16,0,1,1,5.2,3000,32,home,turf,2017
17053,Malcolm Brown,LAR,7,ARI,11,48,4.4,0,1,1,7,0,0,0,6.5,3000,10,away,grass,2017
17066,Terrell Watson,PIT,7,CIN,1,0,0.0,0,0,0,0,0,0,0,0.0,3800,12,home,grass,2017
17089,Terron Ward,ATL,7,NE,0,0,0.0,0,0,0,0,0,0,0,0.0,9600,27,home,turf,2017
17102,Mack Brown,WAS,7,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3200,9,home,grass,2017
17197,Corey Grant,JAX,7,IND,6,8,1.3,0,1,1,28,0,0,0,4.6,7600,26,away,turf,2017
17199,Akeem Hunt,KC,7,OAK,0,0,0.0,0,2,1,1,0,0,0,1.1,4700,23,away,grass,2017
17217,Raheem Mostert,SF,7,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,5000,20,away,turf,2017
17360,Rod Smith,DAL,7,SF,8,61,7.6,0,2,1,5,0,0,0,7.6,4300,28,home,turf,2017
17923,Ezekiel Elliott,DAL,7,SF,26,147,5.7,2,3,1,72,1,0,0,43.9,3700,28,home,turf,2017
17959,Derrick Henry,TEN,7,CLE,13,13,1.0,0,3,2,11,0,0,0,4.4,null,24,home,grass,2017
17965,CJ Prosise,SEA,7,NYG,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,32,home,turf,2017
17970,Devontae Booker,DEN,7,LAC,2,6,3.0,0,4,3,22,0,0,0,5.8,5300,3,home,grass,2017
18003,Kenyan Drake,MIA,7,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,null,24,home,grass,2017
18061,Deandre Washington,OAK,7,KC,9,33,3.7,1,4,3,7,0,0,0,13.0,null,22,home,grass,2017
18067,Jordan Howard,CHI,7,CAR,21,65,3.1,0,0,0,0,0,0,0,6.5,3000,14,home,grass,2017
18070,Wendell Smallwood,PHI,7,WAS,8,25,3.1,0,2,2,14,0,0,0,5.9,3000,16,home,grass,2017
18088,Alex Collins,BAL,7,MIN,10,30,3.0,0,0,0,0,0,0,0,3.0,3000,1,home,grass,2017
18093,Andy Janovich,DEN,7,LAC,1,3,3.0,0,2,2,14,0,0,0,3.7,3000,3,home,grass,2017
18114,Dan Vitale,CLE,7,TEN,0,0,0.0,0,1,1,11,0,0,0,2.1,3000,19,home,grass,2017
18115,Derek Watt,LAC,7,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,4100,5,away,grass,2017
18153,Daniel Lasco,NO,7,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,30,away,grass,2017
18217,Josh Ferguson,IND,7,JAX,1,5,5.0,0,0,0,0,0,0,0,0.5,5200,2,home,turf,2017
18339,Tre Madden,SEA,7,NYG,0,0,0.0,0,1,1,-1,0,0,0,0.9,4200,32,home,turf,2017
18375,Peyton Barber,TB,7,BUF,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,17,away,turf,2017
18435,Lawrence Thomas,NYJ,7,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,18,away,grass,2017
18451,Rob Kelley,WAS,7,PHI,7,16,2.3,0,2,2,14,0,0,0,5.0,3000,9,home,grass,2017
18464,JD McKissic,SEA,7,NYG,3,10,3.3,0,2,2,23,0,0,0,5.3,4000,32,home,turf,2017
18617,Elijhaa Penny,ARI,7,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,13,home,grass,2017
18652,CJ Ham,MIN,7,BAL,0,0,0.0,0,1,1,12,0,0,0,2.2,3000,4,home,turf,2017
18690,Jalen Richard,OAK,7,KC,9,31,3.4,0,4,4,45,0,0,0,11.6,3000,22,home,grass,2017
18858,Joe Mixon,CIN,7,PIT,7,48,6.9,0,3,3,20,0,1,0,9.8,4100,6,home,turf,2017
18877,Christian McCaffrey,CAR,7,CHI,7,10,1.4,0,9,7,36,0,0,0,11.6,7400,7,home,grass,2017
18878,Alvin Kamara,NO,7,GB,9,57,6.3,0,7,5,50,0,0,0,15.7,3000,30,away,grass,2017
18944,Kareem Hunt,KC,7,OAK,18,87,4.8,0,4,4,30,0,0,0,15.7,null,23,away,grass,2017
18983,James Conner,PIT,7,CIN,3,19,6.3,0,0,0,0,0,0,0,1.9,3500,12,home,grass,2017
18993,Samaje Perine,WAS,7,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,6200,9,home,grass,2017
18995,Jamaal Williams,GB,7,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,7700,15,away,turf,2017
18996,Wayne Gallman,NYG,7,SEA,5,15,3.0,0,3,2,14,0,0,0,4.9,7800,8,away,turf,2017
18998,Marlon Mack,IND,7,JAX,5,26,5.2,0,6,4,40,0,0,0,10.6,3400,2,home,turf,2017
19003,Tarik Cohen,CHI,7,CAR,0,0,0.0,0,3,1,70,0,0,0,8.0,4900,14,home,grass,2017
19045,Aaron Jones,GB,7,NO,17,131,7.7,1,5,3,7,0,0,0,25.8,5000,15,away,turf,2017
19072,Alex Armah,CAR,7,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,5100,7,home,grass,2017
19078,Matt Dayes,CLE,7,TEN,0,0,0.0,0,0,0,0,0,0,0,0.0,6500,19,home,grass,2017
19109,Elijah McGuire,NYJ,7,MIA,3,7,2.3,0,0,0,0,0,0,0,0.7,6700,18,away,grass,2017
19205,Taquan Mizzell,CHI,7,CAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,14,home,grass,2017
19209,Patrick Ricard,BAL,7,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,1,home,grass,2017
19319,Matt Breida,SF,7,DAL,3,5,1.7,0,1,0,0,0,1,0,0.5,5400,20,away,turf,2017
19548,Corey Clement,PHI,7,WAS,1,6,6.0,0,1,1,9,1,0,0,8.5,5700,16,home,grass,2017
19562,Austin Ekeler,LAC,7,DEN,7,38,5.4,0,4,4,6,1,0,0,14.4,3000,5,away,grass,2017
19599,Trey Edmunds,NO,7,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,30,away,grass,2017
2699,Matt Forte,NYJ,8,ATL,4,7,1.8,0,7,6,45,0,0,0,11.2,3000,11,away,turf,2017
4738,Mike Tolbert,BUF,8,OAK,4,14,3.5,0,1,1,-2,0,0,0,2.2,3600,23,home,turf,2017
5451,Jonathan Stewart,CAR,8,TB,11,34,3.1,1,0,0,0,0,0,0,9.4,3900,31,home,grass,2017
5820,Frank Gore,IND,8,CIN,16,82,5.1,0,4,4,19,0,0,0,14.1,3000,12,home,turf,2017
7969,Jamaal Charles,DEN,8,KC,8,39,4.9,0,1,1,5,0,1,1,4.4,3000,22,home,grass,2017
11932,LeSean McCoy,BUF,8,OAK,27,151,5.6,1,7,6,22,0,0,0,32.3,3000,23,home,turf,2017
12296,LeGarrette Blount,PHI,8,SF,16,48,3.0,1,1,1,4,0,0,0,12.2,3300,28,home,grass,2017
12708,Dion Lewis,NE,8,LAC,15,44,2.9,0,2,2,10,0,0,0,7.4,3000,3,away,grass,2017
12787,Nick Bellore,DET,8,PIT,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,6,home,turf,2017
12800,Bilal Powell,NYJ,8,ATL,14,33,2.4,0,3,3,28,0,0,0,9.1,5000,11,away,turf,2017
13063,Taiwan Jones,BUF,8,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,3900,23,home,turf,2017
13102,Jordan Todman,HOU,8,SEA,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,8,home,turf,2017
13299,Jacquizz Rodgers,TB,8,CAR,1,1,1.0,0,1,1,-5,0,0,0,0.6,4000,14,away,grass,2017
13337,Mark Ingram,NO,8,CHI,18,75,4.2,1,6,6,24,0,2,2,19.9,null,7,away,grass,2017
13418,Anthony Sherman,KC,8,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,5,away,grass,2017
13741,Brandon Bolden,NE,8,LAC,0,0,0.0,0,0,0,0,0,0,0,0.0,5900,3,away,grass,2017
13791,Lamar Miller,HOU,8,SEA,21,54,2.6,1,3,3,19,1,0,0,22.3,4700,8,home,turf,2017
13852,Bobby Rainey,BAL,8,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,4400,18,home,grass,2017
14269,Alfred Morris,DAL,8,WAS,3,3,1.0,0,0,0,0,0,0,0,0.3,3200,16,home,turf,2017
14385,Doug Martin,TB,8,CAR,18,71,3.9,0,2,1,4,0,0,0,8.5,3000,14,away,grass,2017
14549,Joe Banyard,BUF,8,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,23,home,turf,2017
14783,James Develin,NE,8,LAC,0,0,0.0,0,1,0,0,0,0,0,0.0,null,3,away,grass,2017
14786,Patrick DiMarco,BUF,8,OAK,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,23,home,turf,2017
14789,Jamize Olawale,OAK,8,BUF,2,3,1.5,1,0,0,0,0,1,0,6.3,null,17,home,grass,2017
14872,Mike Gillislee,NE,8,LAC,11,34,3.1,0,0,0,0,0,0,0,3.4,null,3,away,grass,2017
14901,Kyle Juszczyk,SF,8,PHI,1,12,12.0,0,0,0,0,0,0,0,1.2,3000,9,away,grass,2017
14916,Giovani Bernard,CIN,8,IND,2,5,2.5,0,2,0,0,0,0,0,0.5,null,26,home,turf,2017
14917,Rex Burkhead,NE,8,LAC,4,15,3.8,0,7,7,68,0,0,0,15.3,3000,3,away,grass,2017
14967,Le'Veon Bell,PIT,8,DET,25,76,3.0,1,3,2,5,0,1,1,15.1,4800,21,home,grass,2017
15020,CJ Anderson,DEN,8,KC,15,78,5.2,0,1,1,7,0,0,0,9.5,3000,22,home,grass,2017
15071,Latavius Murray,MIN,8,CLE,19,39,2.1,0,1,1,8,0,0,0,5.7,3000,24,home,turf,2017
15102,Chris Thompson,WAS,8,DAL,4,18,4.5,0,9,8,76,0,1,1,16.4,3900,20,home,grass,2017
15126,Theo Riddick,DET,8,PIT,4,21,5.2,0,2,2,24,0,0,0,6.5,8000,6,home,turf,2017
15138,Eddie Lacy,SEA,8,HOU,6,0,0.0,0,0,0,0,0,0,0,0.0,null,29,home,turf,2017
15185,Kenjon Barner,PHI,8,SF,0,0,0.0,0,2,2,11,0,0,0,3.1,5900,28,home,grass,2017
15207,Benjamin Cunningham,CHI,8,NO,1,0,0.0,0,1,1,0,0,0,0,1.0,4500,15,home,grass,2017
15555,Zach Line,NO,8,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,null,7,away,grass,2017
15631,Derrick Coleman,ATL,8,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,8200,24,home,turf,2017
16031,Damien Williams,MIA,8,BAL,0,0,0.0,0,2,1,-1,0,0,0,0.9,4200,4,home,grass,2017
16056,James White,NE,8,LAC,1,2,2.0,0,6,5,85,0,0,0,13.7,4500,3,away,grass,2017
16112,Jeremy Hill,CIN,8,IND,4,11,2.8,0,0,0,0,0,0,0,1.1,4400,26,home,turf,2017
16127,Isaiah Crowell,CLE,8,MIN,11,64,5.8,1,6,4,54,0,1,1,20.8,4200,1,home,grass,2017
16189,Alfred Blue,HOU,8,SEA,5,21,4.2,0,0,0,0,0,0,0,2.1,4300,8,home,turf,2017
16210,Jay Prosch,HOU,8,SEA,0,0,0.0,0,0,0,0,0,0,0,0.0,3900,8,home,turf,2017
16307,Charcandrick West,KC,8,DEN,0,0,0.0,0,2,1,4,0,0,0,1.4,5100,5,away,grass,2017
16345,Branden Oliver,LAC,8,NE,3,3,1.0,0,0,0,0,0,0,0,0.3,null,27,away,turf,2017
16378,Keith Smith,DAL,8,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,16,home,turf,2017
16441,Senorise Perry,MIA,8,BAL,0,0,0.0,0,0,0,0,0,0,0,0.0,5600,4,home,grass,2017
16510,Jerick McKinnon,MIN,8,CLE,14,50,3.6,1,10,6,72,0,0,0,26.2,3000,24,home,turf,2017
16524,Devonta Freeman,ATL,8,NYJ,12,41,3.4,0,3,1,20,0,0,0,7.1,3000,24,home,turf,2017
16534,Roosevelt Nix,PIT,8,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,4000,21,home,grass,2017
16609,Charles Sims,TB,8,CAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3500,14,away,grass,2017
16668,Carlos Hyde,SF,8,PHI,12,25,2.1,0,9,4,22,0,0,0,8.7,4600,9,away,grass,2017
16776,Melvin Gordon,LAC,8,NE,14,132,9.4,1,2,1,7,0,0,0,23.9,3000,27,away,turf,2017
16815,Ameer Abdullah,DET,8,PIT,11,27,2.5,0,3,3,11,0,0,0,6.8,4700,6,home,turf,2017
16834,Tevin Coleman,ATL,8,NYJ,14,82,5.9,0,1,1,22,0,0,0,11.4,null,24,home,turf,2017
16838,Duke Johnson,CLE,8,MIN,6,33,5.5,0,5,4,10,0,0,0,8.3,3000,1,home,grass,2017
16856,Matt Jones,IND,8,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,4100,12,home,turf,2017
16886,Javorius Allen,BAL,8,MIA,17,55,3.2,0,3,1,2,0,0,0,6.7,3000,18,home,grass,2017
16909,Jay Ajayi,MIA,8,BAL,13,23,1.8,0,4,4,18,0,0,0,8.1,null,4,home,grass,2017
16928,Michael Burton,CHI,8,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,4500,15,home,grass,2017
16934,Cameron Artis-Payne,CAR,8,TB,4,8,2.0,0,1,1,2,0,0,0,2.0,3800,31,home,grass,2017
17050,Thomas Rawls,SEA,8,HOU,6,-1,-0.2,0,1,0,0,0,0,0,-0.1,5800,29,home,turf,2017
17066,Terrell Watson,PIT,8,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,3800,21,home,grass,2017
17089,Terron Ward,ATL,8,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,4100,24,home,turf,2017
17199,Akeem Hunt,KC,8,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,null,5,away,grass,2017
17217,Raheem Mostert,SF,8,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,4100,9,away,grass,2017
