,Name,Week,tar_ma,rec_ma,yds_ma,td_ma,fum_ma,def_rk_ma,year
1649,Trey Burton,5,0.0,0.0,0.0,0.0,0.0,0.0,4033
1650,Trey Burton,6,0.0,0.0,0.0,0.0,0.0,0.0,4033
1651,Trey Burton,7,5.75,3.75,30.5,0.5,0.0,35.75,4033
1652,Trey Burton,8,5.0,3.2,25.8,0.4,0.0,36.400000000000006,4033
1653,Trey Burton,9,4.833333333333333,3.166666666666667,26.0,0.3333333333333333,0.0,38.166666666666664,4033
1654,Trey Burton,11,3.142857142857143,1.8571428571428572,20.142857142857142,0.14285714285714285,0.0,20.714285714285715,4031
1655,Trey Burton,12,3.0,1.75,19.375,0.125,0.0,18.625,4031
1656,Trey Burton,13,5.111111111111111,3.4603174603174605,34.19047619047619,0.3968253968253968,0.0,37.888888888888886,4033
1657,Trey Burton,14,6.325,4.075,40.925,0.35,0.0,37.75,4033
1658,Trey Burton,15,7.2727272727272725,4.858585858585858,50.61616161616162,0.5353535353535354,0.0,38.81818181818181,4033
1659,Trey Burton,16,4.416666666666667,2.5833333333333335,23.75,0.08333333333333333,0.0,19.916666666666668,2016
1660,Trey Burton,17,7.053846153846154,4.661538461538462,46.05384615384615,0.5769230769230769,0.0,39.223076923076924,6048
1661,Troy Niklas,1,0.0,0.0,0.0,0.0,0.0,0.0,2017
1662,Troy Niklas,2,0.0,0.0,0.0,0.0,0.0,0.0,4033
1663,Troy Niklas,3,0.0,0.0,0.0,0.0,0.0,0.0,4033
1664,Troy Niklas,6,0.0,0.0,0.0,0.0,0.0,0.0,4032
1665,Troy Niklas,7,1.5,1.0,11.5,0.25,0.0,14.5,2017
1666,Troy Niklas,8,0.0,0.0,0.0,0.0,0.0,0.0,2015
1667,Troy Niklas,9,1.4,0.8,9.2,0.2,0.0,15.6,2017
1668,Troy Niklas,10,1.6666666666666667,0.8333333333333334,10.333333333333334,0.16666666666666666,0.0,15.5,2017
1669,Troy Niklas,12,1.7142857142857142,0.7142857142857143,8.857142857142858,0.14285714285714285,0.0,14.571428571428571,2017
1670,Troy Niklas,14,1.75,0.875,10.5,0.125,0.0,14.125,2017
1671,Troy Niklas,15,1.7777777777777777,0.8888888888888888,10.11111111111111,0.1111111111111111,0.0,14.666666666666666,2017
1672,Troy Niklas,17,2.2,1.1,13.2,0.1,0.0,16.0,4032
1673,Tyler Conklin,1,0.0,0.0,0.0,0.0,0.0,0.0,2018
1674,Tyler Conklin,3,0.0,0.0,0.0,0.0,0.0,0.0,2018
1675,Tyler Eifert,1,0.0,0.0,0.0,0.0,0.0,0.0,6050
1676,Tyler Eifert,2,0.0,0.0,0.0,0.0,0.0,0.0,6050
1677,Tyler Eifert,3,0.0,0.0,0.0,0.0,0.0,0.0,4033
1678,Tyler Eifert,4,0.0,0.0,0.0,0.0,0.0,0.0,4033
1679,Tyler Eifert,5,6.0,4.0,55.5,0.75,0.0,13.5,2015
1680,Tyler Eifert,6,7.2,4.8,62.4,1.0,0.0,15.2,2015
1681,Tyler Eifert,7,0.0,0.0,0.0,0.0,0.0,0.0,2016
1682,Tyler Eifert,8,6.666666666666667,4.666666666666667,57.0,1.0,0.0,14.0,4031
1683,Tyler Eifert,9,6.857142857142857,4.571428571428571,54.42857142857143,0.8571428571428571,0.0,15.571428571428571,2015
1684,Tyler Eifert,10,6.75,4.625,54.25,1.125,0.0,14.375,4031
1685,Tyler Eifert,11,6.777777777777778,4.444444444444445,51.111111111111114,1.0,0.0,13.88888888888889,4031
1686,Tyler Eifert,12,12.65,8.3,109.2,1.35,0.0,36.0,4031
1687,Tyler Eifert,13,7.2,4.2,62.4,0.4,0.0,19.2,2016
1688,Tyler Eifert,14,12.515151515151516,8.015151515151516,103.62121212121212,1.5909090909090908,0.0,31.878787878787875,4031
1689,Tyler Eifert,15,6.285714285714286,4.0,55.0,0.7142857142857143,0.0,18.428571428571427,2016
1690,Tyler Eifert,17,5.833333333333333,4.0,47.0,1.0,0.0,16.333333333333332,2015
1691,Tyler Higbee,1,0.0,0.0,0.0,0.0,0.0,0.0,4033
1692,Tyler Higbee,2,0.0,0.0,0.0,0.0,0.0,0.0,4035
1693,Tyler Higbee,3,0.0,0.0,0.0,0.0,0.0,0.0,4035
1694,Tyler Higbee,4,0.0,0.0,0.0,0.0,0.0,0.0,6051
1695,Tyler Higbee,5,3.25,1.5,17.0,0.0,0.0,20.5,4033
1696,Tyler Higbee,6,4.2,2.0,33.2,0.0,0.0,18.2,2017
1697,Tyler Higbee,7,4.0,1.8333333333333333,27.666666666666668,0.0,0.0,17.0,4033
1698,Tyler Higbee,9,5.607142857142858,2.5,27.071428571428573,0.0,0.0,28.25,4033
1699,Tyler Higbee,10,3.625,1.875,23.375,0.125,0.0,18.75,2017
1700,Tyler Higbee,11,6.466666666666667,2.488888888888889,30.62222222222222,0.1111111111111111,0.0,34.266666666666666,4033
1701,Tyler Higbee,12,6.633333333333333,2.6333333333333333,28.23333333333333,0.1,0.0,34.13333333333333,4033
1702,Tyler Higbee,13,6.298701298701299,2.6233766233766236,29.675324675324674,0.09090909090909091,0.0,32.22077922077922,4033
1703,Tyler Higbee,14,2.75,0.875,7.125,0.0,0.0,14.875,2016
1704,Tyler Higbee,15,6.388888888888889,2.7222222222222223,29.555555555555554,0.08333333333333333,0.0,32.52777777777778,4033
1705,Tyler Higbee,16,6.007692307692308,2.669230769230769,29.53846153846154,0.07692307692307693,0.0,30.746153846153845,4033
1706,Tyler Kroft,1,0.0,0.0,0.0,0.0,0.0,0.0,4035
1707,Tyler Kroft,2,0.0,0.0,0.0,0.0,0.0,0.0,4034
1708,Tyler Kroft,3,0.0,0.0,0.0,0.0,0.0,0.0,4035
1709,Tyler Kroft,4,0.0,0.0,0.0,0.0,0.0,0.0,4035
1710,Tyler Kroft,5,0.0,0.0,0.0,0.0,0.0,0.0,4033
1711,Tyler Kroft,6,0.0,0.0,0.0,0.0,0.0,0.0,2016
1712,Tyler Kroft,7,4.25,3.5,34.75,0.5,0.0,21.0,4033
1713,Tyler Kroft,8,6.7,5.85,53.9,0.6,0.0,39.6,4033
1714,Tyler Kroft,9,4.5,3.8333333333333335,34.666666666666664,0.5,0.0,17.666666666666668,2017
1715,Tyler Kroft,10,6.342857142857143,5.571428571428571,59.4,0.42857142857142855,0.0,40.114285714285714,4033
1716,Tyler Kroft,11,4.375,3.25,36.375,0.375,0.0,17.0,4032
1717,Tyler Kroft,12,4.222222222222222,3.111111111111111,33.666666666666664,0.4444444444444444,0.0,18.333333333333332,4032
1718,Tyler Kroft,13,4.2,3.1,31.7,0.5,0.0,19.5,4032
1719,Tyler Kroft,14,4.0,3.0,31.545454545454547,0.45454545454545453,0.0,18.09090909090909,4032
1720,Tyler Kroft,15,5.25,3.75,41.91666666666667,0.4166666666666667,0.0,36.83333333333333,4032
1721,Tyler Kroft,16,5.569230769230769,4.092307692307692,43.36923076923077,0.5846153846153846,0.0,33.50769230769231,4032
1722,Tyler Kroft,17,3.857142857142857,2.5714285714285716,25.071428571428573,0.35714285714285715,0.0,16.285714285714285,2017
1723,Vance McDonald,1,0.0,0.0,0.0,0.0,0.0,0.0,6048
1724,Vance McDonald,2,0.0,0.0,0.0,0.0,0.0,0.0,6049
1725,Vance McDonald,3,0.0,0.0,0.0,0.0,0.0,0.0,4034
1726,Vance McDonald,4,0.0,0.0,0.0,0.0,0.0,0.0,6050
1727,Vance McDonald,5,0.0,0.0,0.0,0.0,0.0,0.0,4032
1728,Vance McDonald,6,1.75,1.0,5.25,0.0,0.0,21.25,6048
1729,Vance McDonald,7,5.35,3.0,42.2,0.5,0.0,47.05,6048
1730,Vance McDonald,8,1.5,1.0,5.333333333333333,0.0,0.0,18.5,2015
1731,Vance McDonald,9,4.571428571428571,2.6,34.82857142857143,0.4,0.0,31.371428571428574,4031
1732,Vance McDonald,10,5.3,2.433333333333333,50.266666666666666,0.5,0.0,31.0,4033
1733,Vance McDonald,11,5.857142857142858,3.267857142857143,47.42857142857143,0.42857142857142855,0.0,31.17857142857143,4031
1734,Vance McDonald,12,6.347222222222222,3.6944444444444446,54.583333333333336,0.6111111111111112,0.0,31.01388888888889,4031
1735,Vance McDonald,13,7.2555555555555555,4.344444444444445,62.44444444444444,0.6444444444444444,0.0,32.57777777777778,4031
1736,Vance McDonald,14,1.8333333333333333,0.8333333333333334,13.166666666666666,0.16666666666666666,0.0,18.833333333333332,2017
1737,Vance McDonald,15,2.727272727272727,1.9090909090909092,19.818181818181817,0.18181818181818182,0.0,20.09090909090909,2015
1738,Vance McDonald,16,5.261904761904762,3.119047619047619,37.714285714285715,0.30952380952380953,0.0,39.404761904761905,4032
1739,Vance McDonald,17,5.903846153846153,3.701923076923077,45.105769230769226,0.3557692307692308,0.0,40.88461538461539,4032
1740,Vernon Davis,1,0.0,0.0,0.0,0.0,0.0,0.0,8066
1741,Vernon Davis,2,0.0,0.0,0.0,0.0,0.0,0.0,8066
1742,Vernon Davis,3,0.0,0.0,0.0,0.0,0.0,0.0,6050
1743,Vernon Davis,4,0.0,0.0,0.0,0.0,0.0,0.0,4033
1744,Vernon Davis,5,0.0,0.0,0.0,0.0,0.0,0.0,2016
1745,Vernon Davis,6,5.25,4.5,63.5,0.25,0.0,39.25,6048
1746,Vernon Davis,7,9.8,6.6000000000000005,101.05,0.4,0.2,50.8,6048
1747,Vernon Davis,8,10.9,7.9,119.83333333333331,0.3333333333333333,0.16666666666666666,53.03333333333333,6048
1748,Vernon Davis,9,8.142857142857142,5.428571428571429,76.9047619047619,0.14285714285714285,0.14285714285714285,35.38095238095238,4032
1749,Vernon Davis,10,12.017857142857142,8.732142857142858,120.85714285714286,0.26785714285714285,0.125,56.32142857142857,6048
1750,Vernon Davis,11,12.666666666666668,9.083333333333334,125.48611111111111,0.3611111111111111,0.1111111111111111,51.236111111111114,6048
1751,Vernon Davis,12,12.68888888888889,9.077777777777778,126.36666666666666,0.3222222222222222,0.1,49.67777777777778,6048
1752,Vernon Davis,13,12.454545454545453,8.9,122.0090909090909,0.2909090909090909,0.09090909090909091,51.345454545454544,6048
1753,Vernon Davis,14,12.34090909090909,8.916666666666666,119.07575757575756,0.26515151515151514,0.08333333333333333,50.265151515151516,6048
1754,Vernon Davis,15,12.794871794871794,9.012820512820513,117.6923076923077,0.3205128205128205,0.07692307692307693,49.45512820512821,6048
1755,Vernon Davis,16,8.582417582417584,5.93956043956044,81.93406593406593,0.2967032967032967,0.14285714285714285,33.48351648351648,4033
1756,Vernon Davis,17,8.333333333333332,5.733333333333333,80.00952380952381,0.34285714285714286,0.13333333333333333,33.73809523809524,4033
1757,Virgil Green,1,0.0,0.0,0.0,0.0,0.0,0.0,8066
1758,Virgil Green,2,0.0,0.0,0.0,0.0,0.0,0.0,8066
1759,Virgil Green,3,0.0,0.0,0.0,0.0,0.0,0.0,6050
1760,Virgil Green,4,0.0,0.0,0.0,0.0,0.0,0.0,2018
1761,Virgil Green,6,0.0,0.0,0.0,0.0,0.0,0.0,4033
1762,Virgil Green,7,2.0,1.75,24.25,0.25,0.0,21.25,2017
1763,Virgil Green,8,2.0,1.6,20.8,0.2,0.0,18.6,6048
1764,Virgil Green,9,6.5,5.0,62.25,0.25,0.0,30.5,4031
1765,Virgil Green,10,6.2,4.6,59.8,0.2,0.0,33.8,4031
1766,Virgil Green,11,3.666666666666667,2.833333333333333,40.0,0.3333333333333333,0.0,28.666666666666668,4032
1767,Virgil Green,12,2.2857142857142856,1.5714285714285714,19.0,0.14285714285714285,0.0,17.571428571428573,2017
1768,Virgil Green,13,8.613095238095237,5.785714285714286,72.22023809523809,0.26785714285714285,0.0,49.43452380952381,6048
1769,Virgil Green,14,5.642857142857143,3.8214285714285716,49.01785714285714,0.125,0.0,31.160714285714285,4031
1770,Virgil Green,15,6.097222222222222,3.6944444444444446,46.93055555555556,0.1111111111111111,0.0,37.986111111111114,4033
1771,Virgil Green,16,1.4444444444444444,1.1111111111111112,16.77777777777778,0.1111111111111111,0.0,14.777777777777779,2015
1772,Virgil Green,17,7.166666666666666,4.511111111111111,58.84444444444444,0.2,0.0,51.67777777777778,6048
1773,Will Dissly,1,0.0,0.0,0.0,0.0,0.0,0.0,2018
1774,Will Dissly,2,0.0,0.0,0.0,0.0,0.0,0.0,2018
1775,Will Dissly,3,0.0,0.0,0.0,0.0,0.0,0.0,2018
1776,Will Dissly,4,0.0,0.0,0.0,0.0,0.0,0.0,2018
1777,Will Tye,1,0.0,0.0,0.0,0.0,0.0,0.0,4033
1778,Will Tye,2,0.0,0.0,0.0,0.0,0.0,0.0,4033
1779,Will Tye,3,0.0,0.0,0.0,0.0,0.0,0.0,2016
1780,Will Tye,4,0.0,0.0,0.0,0.0,0.0,0.0,4031
1781,Will Tye,5,4.25,3.0,20.75,0.0,0.0,21.25,4031
1782,Will Tye,6,4.0,2.8,24.0,0.0,0.0,21.2,4031
1783,Will Tye,7,3.6666666666666665,2.6666666666666665,22.5,0.0,0.0,19.333333333333332,4031
1784,Will Tye,8,2.5,1.5,17.5,0.0,0.0,7.25,2015
1785,Will Tye,9,5.9714285714285715,4.171428571428572,36.68571428571428,0.0,0.2,29.771428571428572,4031
1786,Will Tye,10,7.0,4.416666666666667,38.75,0.0,0.16666666666666666,29.291666666666664,4031
1787,Will Tye,11,4.444444444444445,3.0,26.11111111111111,0.0,0.0,17.22222222222222,2016
1788,Will Tye,12,8.071428571428571,5.042857142857143,46.41428571428571,0.1,0.14285714285714285,28.82857142857143,4031
1789,Will Tye,13,8.397727272727273,5.443181818181818,51.79545454545455,0.09090909090909091,0.125,30.602272727272727,4031
1790,Will Tye,14,8.36111111111111,5.416666666666666,56.30555555555556,0.08333333333333333,0.1111111111111111,29.444444444444446,4031
1791,Will Tye,15,8.276923076923076,5.592307692307692,55.676923076923075,0.17692307692307693,0.1,30.06923076923077,4031
1792,Will Tye,16,8.616883116883116,5.876623376623376,56.75974025974026,0.2532467532467533,0.09090909090909091,30.72077922077922,4031
1793,Will Tye,17,8.833333333333332,6.016666666666667,56.28333333333333,0.23333333333333334,0.08333333333333333,29.866666666666667,4031
1794,Xavier Grimble,2,0.0,0.0,0.0,0.0,0.0,0.0,2016
1795,Xavier Grimble,3,0.0,0.0,0.0,0.0,0.0,0.0,2018
1796,Xavier Grimble,4,0.0,0.0,0.0,0.0,0.0,0.0,2016
1797,Xavier Grimble,5,0.0,0.0,0.0,0.0,0.0,0.0,2016
1798,Xavier Grimble,6,0.0,0.0,0.0,0.0,0.0,0.0,2016
1799,Xavier Grimble,7,2.75,1.5,17.25,0.25,0.0,20.5,4033
1800,Xavier Grimble,9,3.2,1.6,16.6,0.2,0.0,18.0,2016
1801,Xavier Grimble,10,2.8333333333333335,1.5,15.5,0.16666666666666666,0.0,16.666666666666668,2016
1802,Xavier Grimble,12,0.0,0.0,0.0,0.0,0.0,0.0,2017
1803,Xavier Grimble,13,0.0,0.0,0.0,0.0,0.0,0.0,2017
1804,Xavier Grimble,14,0.0,0.0,0.0,0.0,0.0,0.0,2017
1805,Xavier Grimble,15,1.75,0.75,5.5,0.25,0.0,18.75,2017
1806,Xavier Grimble,16,2.7142857142857144,1.4285714285714286,14.0,0.14285714285714285,0.0,18.857142857142858,2016
1807,Xavier Grimble,17,1.6,0.8,6.0,0.2,0.0,17.0,2017
1808,Zach Ertz,1,0.0,0.0,0.0,0.0,0.0,0.0,8066
1809,Zach Ertz,2,0.0,0.0,0.0,0.0,0.0,0.0,6050
1810,Zach Ertz,3,0.0,0.0,0.0,0.0,0.0,0.0,6050
1811,Zach Ertz,4,0.0,0.0,0.0,0.0,0.0,0.0,6050
1812,Zach Ertz,5,14.0,9.0,107.5,0.25,0.25,30.75,6048
1813,Zach Ertz,6,15.0,9.4,110.2,0.4,0.2,34.4,6048
1814,Zach Ertz,7,14.5,8.833333333333334,102.0,0.6666666666666666,0.16666666666666666,34.833333333333336,6048
1815,Zach Ertz,8,12.285714285714286,8.321428571428571,103.32142857142857,0.7142857142857143,0.14285714285714285,42.35714285714286,4033
1816,Zach Ertz,9,10.0,6.428571428571429,68.57142857142857,0.0,0.0,43.714285714285715,4031
1817,Zach Ertz,10,10.666666666666668,7.458333333333334,80.41666666666666,0.0,0.0,40.625,4031
1818,Zach Ertz,11,19.444444444444443,13.517857142857142,151.5873015873016,0.75,0.125,57.30952380952381,6048
1819,Zach Ertz,12,13.416666666666668,9.375,101.68055555555556,0.7916666666666666,0.1111111111111111,40.388888888888886,4033
1820,Zach Ertz,13,20.077777777777776,13.522222222222222,144.74444444444444,0.8111111111111111,0.1,54.93333333333334,6048
1821,Zach Ertz,14,12.7,8.336363636363636,81.83636363636364,0.2909090909090909,0.0,37.46363636363637,4031
1822,Zach Ertz,15,21.083333333333332,14.113636363636363,153.29545454545456,0.9015151515151515,0.09090909090909091,54.015151515151516,6048
1823,Zach Ertz,16,21.78205128205128,14.576923076923077,158.12179487179486,0.9871794871794871,0.08333333333333333,54.55769230769231,6048
1824,Zach Ertz,17,22.587912087912088,15.252747252747254,163.6868131868132,0.9120879120879122,0.14835164835164835,55.120879120879124,6048
1825,Zach Miller,1,0.0,0.0,0.0,0.0,0.0,0.0,6048
1826,Zach Miller,2,0.0,0.0,0.0,0.0,0.0,0.0,6048
1827,Zach Miller,3,0.0,0.0,0.0,0.0,0.0,0.0,6048
1828,Zach Miller,4,0.0,0.0,0.0,0.0,0.0,0.0,4033
1829,Zach Miller,5,10.25,7.75,74.75,0.75,0.0,22.25,6048
1830,Zach Miller,6,11.2,8.2,82.19999999999999,0.8,0.0,22.599999999999998,4033
1831,Zach Miller,7,11.5,8.166666666666668,78.66666666666666,0.8333333333333333,0.0,25.5,4033
1832,Zach Miller,8,11.0,7.571428571428571,77.28571428571428,0.7142857142857142,0.0,25.714285714285715,4033
1833,Zach Miller,9,1.25,0.75,8.75,0.0,0.0,14.5,2015
1834,Zach Miller,10,8.15,6.0,60.725,0.575,0.0,32.075,4031
1835,Zach Miller,11,8.777777777777779,6.555555555555556,74.72222222222223,0.8333333333333333,0.0,33.55555555555556,4031
1836,Zach Miller,12,2.5714285714285716,1.8571428571428572,30.285714285714285,0.42857142857142855,0.0,17.285714285714285,2015
1837,Zach Miller,13,3.125,1.875,27.75,0.5,0.0,16.875,2015
1838,Zach Miller,14,2.888888888888889,1.7777777777777777,25.333333333333332,0.4444444444444444,0.0,16.0,2015
1839,Zach Miller,15,3.2,2.1,31.3,0.5,0.0,16.0,2015
1840,Zach Miller,16,3.4545454545454546,2.4545454545454546,33.63636363636363,0.45454545454545453,0.0,15.909090909090908,2015
