year,Name,Week,Opponent,games,att_ma,yds_ma,td_ma,tar_ma,rec_yds_ma,att_car,yds_car,td_car,tar_car,rec_yds_car,surface_0,h/a_1,def_rk,points
2016,Andy Janovich,4,TB,4,0.0,0.0,0.0,0.0,0.0,0.67,10.0,0.33,0.67,8.0,1.0,0.0,22,0.0
2016,Andy Janovich,5,ATL,5,0.5,7.5,0.25,0.5,6.0,0.5,7.5,0.25,0.5,6.0,1.0,1.0,29,0.2
2016,Andy Janovich,6,LAC,6,0.6,6.4,0.2,0.6,4.8,0.6,6.4,0.2,0.6,4.8,1.0,0.0,28,0.0
2016,Andy Janovich,7,HOU,7,0.5,5.333333333333333,0.16666666666666666,0.5,4.0,0.5,5.33,0.17,0.5,4.0,1.0,1.0,11,2.3
2016,Andy Janovich,8,LAC,8,0.5714285714285714,4.714285714285714,0.14285714285714285,0.7142857142857143,5.142857142857143,0.57,4.71,0.14,0.71,5.14,1.0,1.0,28,0.0
2016,Andy Janovich,9,OAK,9,0.5,4.125,0.125,0.625,4.5,0.5,4.12,0.12,0.62,4.5,1.0,0.0,23,0.0
2016,Andy Janovich,10,NO,10,0.4444444444444444,3.6666666666666665,0.1111111111111111,0.5555555555555556,4.0,0.44,3.67,0.11,0.56,4.0,0.0,0.0,30,1.9
2016,Andy Janovich,12,KC,11,0.4,3.3,0.1,0.6,4.5,0.4,3.3,0.1,0.6,4.5,1.0,1.0,17,0.9
2017,Andy Janovich,1,LAC,12,0.0,0.0,0.0,0.0,0.0,0.36,3.0,0.09,0.64,4.0,1.0,1.0,23,0.0
2017,Andy Janovich,2,DAL,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,1.0,1.0,8,0.0
2017,Andy Janovich,3,BUF,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,-0.33,0.0,0.0,32,0.2
2017,Andy Janovich,4,OAK,15,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,-0.25,1.0,1.0,19,0.0
2017,Andy Janovich,6,NYG,16,0.25,0.5,0.0,0.0,0.0,0.2,0.4,0.0,0.2,-0.2,1.0,1.0,22,0.0
2017,Andy Janovich,7,LAC,17,0.2,0.4,0.0,0.2,0.0,0.17,0.33,0.0,0.33,-0.17,1.0,0.0,23,3.7
2017,Andy Janovich,8,KC,18,0.3333333333333333,0.8333333333333334,0.0,0.5,2.3333333333333335,0.29,0.71,0.0,0.57,1.86,1.0,0.0,6,0.0
2017,Andy Janovich,9,PHI,19,0.2857142857142857,0.7142857142857143,0.0,0.5714285714285714,2.0,0.25,0.62,0.0,0.62,1.62,1.0,0.0,2,0.0
2017,Andy Janovich,10,NE,20,0.25,0.625,0.0,0.5,1.75,0.22,0.56,0.0,0.56,1.44,1.0,1.0,16,0.3
2017,Andy Janovich,11,CIN,21,0.3333333333333333,0.8888888888888888,0.0,0.4444444444444444,1.5555555555555556,0.3,0.8,0.0,0.5,1.3,1.0,1.0,30,0.0
2017,Andy Janovich,12,OAK,22,0.3,0.8,0.0,0.4,1.4,0.27,0.73,0.0,0.45,1.18,1.0,0.0,19,0.4
2017,Andy Janovich,13,MIA,23,0.36363636363636365,1.0909090909090908,0.0,0.36363636363636365,1.2727272727272727,0.33,1.0,0.0,0.42,1.08,1.0,0.0,25,0.0
2017,Andy Janovich,14,NYJ,24,0.3333333333333333,1.0,0.0,0.3333333333333333,1.1666666666666667,0.31,0.92,0.0,0.38,1.0,1.0,1.0,21,6.1
2017,Andy Janovich,15,IND,25,0.38461538461538464,1.0,0.07692307692307693,0.3076923076923077,1.0769230769230769,0.36,0.93,0.07,0.36,0.93,0.0,0.0,15,-0.1
2017,Andy Janovich,16,WAS,26,0.42857142857142855,0.8571428571428571,0.07142857142857142,0.2857142857142857,1.0,0.4,0.8,0.07,0.33,0.87,1.0,0.0,28,4.1
2017,Andy Janovich,17,KC,27,0.4,0.8,0.06666666666666667,0.4,2.3333333333333335,0.38,0.75,0.06,0.44,2.12,1.0,1.0,6,0.0
2018,Andy Janovich,1,SEA,28,0.0,0.0,0.0,0.0,0.0,0.35,0.71,0.06,0.41,2.0,1.0,1.0,10,0.0
2018,Andy Janovich,2,OAK,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24,2.1
2018,Andy Janovich,3,BAL,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,3.67,1.0,0.0,2,0.2
2018,Andy Janovich,3,BAL,31,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.25,2.75,1.0,0.0,1,0.2
2018,Andy Janovich,4,KC,32,0.5,1.0,0.0,0.25,2.75,0.4,0.8,0.0,0.2,2.2,1.0,1.0,32,4.2
2018,Andy Janovich,4,KC,33,0.4,0.8,0.0,0.4,8.6,0.33,0.67,0.0,0.33,7.17,1.0,1.0,32,4.2
2018,Andy Janovich,5,NYJ,34,0.3333333333333333,0.6666666666666666,0.0,0.5,12.5,0.29,0.57,0.0,0.43,10.71,0.0,0.0,17,0.0
2018,Andy Janovich,6,LAR,35,0.2857142857142857,0.5714285714285714,0.0,0.42857142857142855,10.714285714285714,0.25,0.5,0.0,0.38,9.38,1.0,1.0,14,0.0
2018,Andy Janovich,7,ARI,36,0.25,0.5,0.0,0.375,9.375,0.22,0.44,0.0,0.33,8.33,1.0,0.0,32,0.0
2018,Andy Janovich,8,KC,37,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,8.333333333333334,0.2,0.4,0.0,0.3,7.5,1.0,0.0,22,0.0
2015,Anthony Dixon,1,IND,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,6.1
2015,Anthony Dixon,2,NE,2,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,12,0.0
2015,Anthony Dixon,3,MIA,3,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.0,0.0,1.0,0.0,31,-0.1
2015,Anthony Dixon,4,NYG,4,0.0,0.0,0.0,0.0,0.0,2.67,0.0,0.33,0.0,0.0,0.0,1.0,24,4.0
2015,Anthony Dixon,5,TEN,5,2.0,0.0,0.25,0.75,5.0,2.0,0.0,0.25,0.75,5.0,1.0,0.0,4,6.9
2015,Anthony Dixon,6,CIN,6,3.0,3.8,0.2,1.2,8.0,3.0,3.8,0.2,1.2,8.0,0.0,1.0,15,0.0
2015,Anthony Dixon,7,JAX,7,2.5,3.1666666666666665,0.16666666666666666,1.0,6.666666666666667,2.5,3.17,0.17,1.0,6.67,1.0,0.0,27,0.0
2015,Anthony Dixon,9,MIA,8,2.142857142857143,2.7142857142857144,0.14285714285714285,0.8571428571428571,5.714285714285714,2.14,2.71,0.14,0.86,5.71,0.0,1.0,31,0.0
2015,Anthony Dixon,10,NYJ,9,1.875,2.375,0.125,0.75,5.0,1.88,2.38,0.12,0.75,5.0,0.0,0.0,5,0.0
2015,Anthony Dixon,11,NE,10,1.6666666666666667,2.111111111111111,0.1111111111111111,0.6666666666666666,4.444444444444445,1.67,2.11,0.11,0.67,4.44,0.0,0.0,12,0.0
2015,Anthony Dixon,12,KC,11,1.5,1.9,0.1,0.6,4.0,1.5,1.9,0.1,0.6,4.0,1.0,0.0,3,0.8
2015,Anthony Dixon,13,HOU,12,1.5454545454545454,2.4545454545454546,0.09090909090909091,0.5454545454545454,3.6363636363636362,1.55,2.45,0.09,0.55,3.64,0.0,1.0,7,0.6
2015,Anthony Dixon,14,PHI,13,1.5,2.75,0.08333333333333333,0.5,3.3333333333333335,1.5,2.75,0.08,0.5,3.33,1.0,0.0,28,0.0
2015,Anthony Dixon,15,WAS,14,1.3846153846153846,2.5384615384615383,0.07692307692307693,0.46153846153846156,3.076923076923077,1.38,2.54,0.08,0.46,3.08,1.0,0.0,20,1.9
2015,Anthony Dixon,16,DAL,15,1.3571428571428572,2.7142857142857144,0.07142857142857142,0.5,3.142857142857143,1.36,2.71,0.07,0.5,3.14,0.0,1.0,25,0.0
2015,Anthony Dixon,17,NYJ,16,1.2666666666666666,2.533333333333333,0.06666666666666667,0.4666666666666667,2.933333333333333,1.27,2.53,0.07,0.47,2.93,0.0,1.0,5,0.6
2015,Anthony Sherman,1,HOU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.0
2015,Anthony Sherman,2,DEN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14,0.0
2015,Anthony Sherman,3,GB,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,13,0.0
2015,Anthony Sherman,4,CIN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,15,0.0
2015,Anthony Sherman,5,CHI,5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,22,0.0
2015,Anthony Sherman,6,MIN,6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,9,2.3
2015,Anthony Sherman,7,PIT,7,0.16666666666666666,0.0,0.0,0.3333333333333333,2.1666666666666665,0.17,0.0,0.0,0.33,2.17,1.0,1.0,2,0.0
2015,Anthony Sherman,8,DET,8,0.14285714285714285,0.0,0.0,0.2857142857142857,1.8571428571428572,0.14,0.0,0.0,0.29,1.86,1.0,1.0,17,0.0
2015,Anthony Sherman,10,DEN,9,0.125,0.0,0.0,0.25,1.625,0.12,0.0,0.0,0.25,1.62,1.0,0.0,14,0.0
2015,Anthony Sherman,11,LAC,10,0.1111111111111111,0.0,0.0,0.2222222222222222,1.4444444444444444,0.11,0.0,0.0,0.22,1.44,1.0,0.0,26,0.0
2015,Anthony Sherman,12,BUF,11,0.1,0.0,0.0,0.2,1.3,0.1,0.0,0.0,0.2,1.3,1.0,1.0,10,0.0
2015,Anthony Sherman,13,OAK,12,0.09090909090909091,0.0,0.0,0.18181818181818182,1.1818181818181819,0.09,0.0,0.0,0.18,1.18,1.0,0.0,21,0.0
2015,Anthony Sherman,14,LAC,13,0.08333333333333333,0.0,0.0,0.25,1.0833333333333333,0.08,0.0,0.0,0.25,1.08,1.0,1.0,26,0.0
2015,Anthony Sherman,15,BAL,14,0.07692307692307693,0.0,0.0,0.23076923076923078,1.0,0.08,0.0,0.0,0.23,1.0,1.0,0.0,6,0.0
2015,Anthony Sherman,16,CLE,15,0.07142857142857142,0.0,0.0,0.21428571428571427,0.9285714285714286,0.07,0.0,0.0,0.21,0.93,1.0,1.0,16,0.0
2015,Anthony Sherman,17,OAK,16,0.06666666666666667,0.0,0.0,0.2,0.8666666666666667,0.07,0.0,0.0,0.2,0.87,1.0,1.0,21,4.1
2016,Anthony Sherman,1,LAC,17,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.31,2.12,1.0,1.0,28,0.0
2016,Anthony Sherman,2,HOU,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,0.0,0.0,11,0.0
2016,Anthony Sherman,3,NYJ,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,7.0,1.0,1.0,19,1.3
2016,Anthony Sherman,4,PIT,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,6.0,1.0,0.0,27,0.0
2016,Anthony Sherman,6,OAK,21,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.6,4.8,1.0,0.0,23,0.0
2016,Anthony Sherman,7,NO,22,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.67,4.0,1.0,1.0,30,1.0
2016,Anthony Sherman,8,IND,23,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.71,3.43,0.0,0.0,25,0.0
2016,Anthony Sherman,9,JAX,24,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.62,3.0,1.0,1.0,14,1.6
2016,Anthony Sherman,10,CAR,25,0.0,0.0,0.0,0.5,1.125,0.0,0.0,0.0,0.67,3.33,1.0,0.0,15,0.0
2016,Anthony Sherman,11,TB,26,0.0,0.0,0.0,0.4444444444444444,1.0,0.0,0.0,0.0,0.6,3.0,1.0,1.0,22,0.0
2016,Anthony Sherman,12,DEN,27,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.55,2.73,1.0,0.0,18,0.0
2016,Anthony Sherman,13,ATL,28,0.0,0.0,0.0,0.36363636363636365,0.8181818181818182,0.0,0.0,0.0,0.5,2.5,0.0,0.0,29,0.0
2016,Anthony Sherman,14,OAK,29,0.0,0.0,0.0,0.3333333333333333,0.75,0.0,0.0,0.0,0.46,2.31,1.0,1.0,23,0.0
2016,Anthony Sherman,15,TEN,30,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.43,2.14,1.0,1.0,2,0.0
2016,Anthony Sherman,16,DEN,31,0.0,0.0,0.0,0.35714285714285715,0.6428571428571429,0.0,0.0,0.0,0.47,2.0,1.0,1.0,18,0.0
2016,Anthony Sherman,17,LAC,32,0.0,0.0,0.0,0.3333333333333333,0.6,0.0,0.0,0.0,0.44,1.88,1.0,0.0,28,1.2
2017,Anthony Sherman,1,NE,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,1.88,0.0,0.0,16,0.0
2017,Anthony Sherman,2,PHI,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,2,0.0
2017,Anthony Sherman,3,LAC,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.0,0.0,23,2.1
2017,Anthony Sherman,4,WAS,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.25,1.0,1.0,28,0.0
2017,Anthony Sherman,5,HOU,37,0.0,0.0,0.0,0.25,2.75,0.0,0.0,0.0,0.4,2.6,0.0,0.0,7,0.0
2017,Anthony Sherman,6,PIT,38,0.0,0.0,0.0,0.4,2.2,0.0,0.0,0.0,0.5,2.17,1.0,1.0,18,0.0
2017,Anthony Sherman,7,OAK,39,0.0,0.0,0.0,0.3333333333333333,1.8333333333333333,0.0,0.0,0.0,0.43,1.86,1.0,0.0,19,0.0
2017,Anthony Sherman,8,DEN,40,0.0,0.0,0.0,0.2857142857142857,1.5714285714285714,0.0,0.0,0.0,0.38,1.62,1.0,1.0,4,0.0
2017,Anthony Sherman,9,DAL,41,0.0,0.0,0.0,0.25,1.375,0.0,0.0,0.0,0.33,1.44,0.0,0.0,8,0.0
2017,Anthony Sherman,11,NYG,42,0.0,0.0,0.0,0.2222222222222222,1.2222222222222223,0.0,0.0,0.0,0.3,1.3,0.0,0.0,22,2.1
2017,Anthony Sherman,12,BUF,43,0.0,0.0,0.0,0.3,2.2,0.0,0.0,0.0,0.36,2.18,1.0,1.0,32,1.4
2017,Anthony Sherman,13,NYJ,44,0.0,0.0,0.0,0.36363636363636365,2.3636363636363638,0.0,0.0,0.0,0.42,2.33,0.0,0.0,21,0.0
2017,Anthony Sherman,14,OAK,45,0.0,0.0,0.0,0.3333333333333333,2.1666666666666665,0.0,0.0,0.0,0.38,2.15,1.0,1.0,19,0.0
2017,Anthony Sherman,15,LAC,46,0.0,0.0,0.0,0.3076923076923077,2.0,0.0,0.0,0.0,0.36,2.0,1.0,1.0,23,0.0
2017,Anthony Sherman,16,MIA,47,0.0,0.0,0.0,0.2857142857142857,1.8571428571428572,0.0,0.0,0.0,0.33,1.87,1.0,1.0,25,0.0
2017,Anthony Sherman,17,DEN,48,0.0,0.0,0.0,0.26666666666666666,1.7333333333333334,0.0,0.0,0.0,0.31,1.75,1.0,0.0,4,15.1
2018,Anthony Sherman,1,LAC,49,0.0,0.0,0.0,0.0,0.0,0.82,2.35,0.06,0.53,2.88,1.0,0.0,15,10.6
2018,Anthony Sherman,2,PIT,50,0.0,0.0,0.0,0.0,0.0,7.0,20.0,0.5,2.5,28.5,1.0,0.0,4,0.0
2018,Anthony Sherman,3,SF,51,0.0,0.0,0.0,0.0,0.0,4.67,13.33,0.33,1.67,19.0,1.0,1.0,26,2.6
2018,Anthony Sherman,3,SF,52,0.0,0.0,0.0,0.0,0.0,3.5,10.0,0.25,1.5,18.25,1.0,1.0,22,2.6
2018,Anthony Sherman,4,DEN,53,0.0,0.0,0.0,0.75,17.0,2.8,8.0,0.2,1.4,17.8,1.0,0.0,20,0.0
2018,Anthony Sherman,4,DEN,54,0.0,0.0,0.0,0.6,13.6,2.33,6.67,0.17,1.17,14.83,1.0,0.0,25,0.0
2018,Anthony Sherman,5,JAX,55,0.0,0.0,0.0,0.5,11.333333333333334,2.0,5.71,0.14,1.0,12.71,1.0,1.0,7,2.5
2018,Anthony Sherman,6,NE,56,0.0,0.0,0.0,0.5714285714285714,11.857142857142858,1.75,5.0,0.12,1.0,13.0,0.0,0.0,21,0.8
2018,Anthony Sherman,7,CIN,57,0.0,0.0,0.0,0.625,10.125,1.56,4.44,0.11,1.0,11.33,1.0,1.0,28,0.0
2018,Anthony Sherman,8,DEN,58,0.0,0.0,0.0,0.5555555555555556,9.0,1.4,4.0,0.1,0.9,10.2,1.0,1.0,8,2.0
2015,Antone Smith,8,MIN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9,0.0
2015,Antone Smith,9,LAC,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,1.1
2015,Antone Smith,10,LAR,3,0.0,0.0,0.0,0.0,0.0,0.5,5.5,0.0,0.0,0.0,1.0,0.0,23,0.0
2015,Antone Smith,11,DEN,4,0.0,0.0,0.0,0.0,0.0,0.33,3.67,0.0,0.0,0.0,1.0,1.0,14,0.0
2015,Antone Smith,12,GB,5,0.25,2.75,0.0,0.0,0.0,0.25,2.75,0.0,0.0,0.0,1.0,0.0,13,0.0
2016,Antone Smith,7,SF,6,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0,0.0,0.0,1.0,0.0,32,6.7
2016,Antone Smith,8,OAK,7,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,1.5,20.5,1.0,1.0,23,3.5
2016,Antone Smith,9,ATL,8,0.0,0.0,0.0,0.0,0.0,1.67,7.33,0.0,1.67,16.67,1.0,1.0,29,7.2
2015,Antonio Andrews,3,IND,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18,13.1
2015,Antonio Andrews,5,BUF,2,0.0,0.0,0.0,0.0,0.0,12.0,49.0,1.0,2.0,12.0,1.0,1.0,10,14.4
2015,Antonio Andrews,6,MIA,3,0.0,0.0,0.0,0.0,0.0,9.5,29.0,1.0,3.0,28.5,1.0,1.0,31,3.5
2015,Antonio Andrews,7,ATL,4,0.0,0.0,0.0,0.0,0.0,9.33,27.0,0.67,2.33,19.67,1.0,1.0,30,5.7
2015,Antonio Andrews,8,HOU,5,9.5,34.5,0.5,1.75,14.75,9.5,34.5,0.5,1.75,14.75,0.0,0.0,7,11.2
2015,Antonio Andrews,9,NO,6,10.8,40.4,0.4,2.0,15.4,10.8,40.4,0.4,2.0,15.4,0.0,0.0,29,12.1
2015,Antonio Andrews,10,CAR,7,12.166666666666666,48.333333333333336,0.3333333333333333,2.0,16.666666666666668,12.17,48.33,0.33,2.0,16.67,1.0,1.0,19,0.8
2015,Antonio Andrews,11,JAX,8,12.0,42.57142857142857,0.2857142857142857,1.7142857142857142,14.285714285714286,12.0,42.57,0.29,1.71,14.29,1.0,0.0,27,11.4
2015,Antonio Andrews,12,OAK,9,12.375,47.0,0.25,1.75,14.5,12.38,47.0,0.25,1.75,14.5,1.0,1.0,21,5.6
2015,Antonio Andrews,13,JAX,10,12.222222222222221,45.333333333333336,0.2222222222222222,1.7777777777777777,14.444444444444445,12.22,45.33,0.22,1.78,14.44,1.0,1.0,27,13.8
2015,Antonio Andrews,14,NYJ,11,12.3,46.6,0.3,1.7,14.0,12.3,46.6,0.3,1.7,14.0,0.0,0.0,5,8.04
2015,Antonio Andrews,15,NE,12,11.545454545454545,43.09090909090909,0.2727272727272727,1.7272727272727273,13.272727272727273,11.55,43.09,0.27,1.73,13.27,0.0,0.0,12,12.0
2015,Antonio Andrews,16,HOU,13,11.75,43.25,0.25,2.0833333333333335,14.25,11.75,43.25,0.25,2.08,14.25,1.0,1.0,7,-0.9
2015,Antonio Andrews,17,IND,14,11.0,40.0,0.23076923076923078,2.076923076923077,13.153846153846153,11.0,40.0,0.23,2.08,13.15,0.0,0.0,18,2.3
2016,Antonio Andrews,1,MIN,15,0.0,0.0,0.0,0.0,0.0,10.21,37.14,0.21,2.07,12.43,1.0,1.0,8,0.0
2016,Antonio Andrews,2,DET,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,9,0.0
2016,Antonio Andrews,3,OAK,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,1.0,1.0,23,0.0
2016,Antonio Andrews,4,HOU,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,11,0.0
2016,Antonio Andrews,5,MIA,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.0,0.0,20,0.0
2016,Antonio Andrews,6,CLE,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.5,1.0,1.0,31,0.0
2016,Antonio Andrews,7,IND,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.43,1.0,1.0,25,0.0
2016,Antonio Andrews,8,JAX,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.38,1.0,1.0,14,0.0
2016,Antonio Andrews,9,LAC,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.33,1.0,0.0,28,1.5
2016,Antonio Andrews,10,GB,24,0.2222222222222222,1.6666666666666667,0.0,0.0,0.0,0.2,1.5,0.0,0.2,0.3,1.0,1.0,10,0.0
2016,Antonio Andrews,11,IND,25,0.2,1.5,0.0,0.0,0.0,0.18,1.36,0.0,0.18,0.27,0.0,0.0,25,0.0
2016,Antonio Andrews,12,CHI,26,0.18181818181818182,1.3636363636363635,0.0,0.0,0.0,0.17,1.25,0.0,0.17,0.25,1.0,0.0,5,0.0
2016,Antonio Andrews,14,DEN,27,0.16666666666666666,1.25,0.0,0.0,0.0,0.15,1.15,0.0,0.15,0.23,1.0,1.0,18,0.0
2016,Antonio Andrews,15,KC,28,0.15384615384615385,1.1538461538461537,0.0,0.0,0.0,0.14,1.07,0.0,0.14,0.21,1.0,0.0,17,0.0
2016,Antonio Andrews,16,JAX,29,0.14285714285714285,1.0714285714285714,0.0,0.0,0.0,0.13,1.0,0.0,0.13,0.2,1.0,0.0,14,0.0
2016,Antonio Andrews,17,HOU,30,0.13333333333333333,1.0,0.0,0.0,0.0,0.12,0.94,0.0,0.12,0.19,1.0,1.0,11,0.0
2015,Arian Foster,4,ATL,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,5.5
2015,Arian Foster,5,IND,2,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,5.0,25.0,0.0,1.0,18,20.8
2015,Arian Foster,6,JAX,3,0.0,0.0,0.0,0.0,0.0,13.5,25.5,0.0,7.5,51.0,1.0,0.0,27,22.2
2015,Arian Foster,7,MIA,4,0.0,0.0,0.0,0.0,0.0,15.0,34.67,0.0,7.0,53.67,1.0,0.0,31,29.5
2016,Arian Foster,1,SEA,5,0.0,0.0,0.0,0.0,0.0,15.75,40.75,0.25,7.0,56.75,0.0,0.0,4,13.0
2016,Arian Foster,2,NE,6,0.0,0.0,0.0,0.0,0.0,15.5,48.5,0.5,6.0,64.0,0.0,0.0,7,0.9
2016,Arian Foster,6,PIT,7,0.0,0.0,0.0,0.0,0.0,11.33,35.33,0.33,4.0,42.67,1.0,1.0,27,3.5
2016,Arian Foster,7,BUF,8,0.0,0.0,0.0,0.0,0.0,9.25,27.25,0.25,3.5,35.0,1.0,1.0,24,1.9
2017,Austin Ekeler,1,DEN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3.8
2017,Austin Ekeler,2,MIA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1.0,1.0,25,0.0
2017,Austin Ekeler,3,KC,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,6,1.6
2017,Austin Ekeler,4,PHI,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,2,13.8
2017,Austin Ekeler,5,NYG,5,0.25,8.75,0.25,1.25,11.75,0.25,8.75,0.25,1.25,11.75,0.0,0.0,22,5.8
2017,Austin Ekeler,6,OAK,6,1.0,7.0,0.2,2.2,15.0,1.0,7.0,0.2,2.2,15.0,1.0,0.0,19,1.9
2017,Austin Ekeler,7,DEN,7,1.0,6.0,0.16666666666666666,2.1666666666666665,13.833333333333334,1.0,6.0,0.17,2.17,13.83,1.0,1.0,4,14.4
2017,Austin Ekeler,8,NE,8,1.8571428571428572,10.571428571428571,0.14285714285714285,2.4285714285714284,12.714285714285714,1.86,10.57,0.14,2.43,12.71,0.0,0.0,16,3.1
2017,Austin Ekeler,10,JAX,9,1.875,10.25,0.125,2.25,12.75,1.88,10.25,0.12,2.25,12.75,1.0,0.0,10,27.9
2017,Austin Ekeler,11,BUF,10,2.7777777777777777,13.777777777777779,0.1111111111111111,2.5555555555555554,19.88888888888889,2.78,13.78,0.11,2.56,19.89,1.0,1.0,32,13.8
2017,Austin Ekeler,12,DAL,11,3.1,16.4,0.2,2.5,19.7,3.1,16.4,0.2,2.5,19.7,0.0,0.0,8,10.0
2017,Austin Ekeler,13,CLE,12,3.3636363636363638,16.272727272727273,0.18181818181818182,2.5454545454545454,22.90909090909091,3.36,16.27,0.18,2.55,22.91,1.0,1.0,13,6.0
2017,Austin Ekeler,14,WAS,13,3.4166666666666665,16.5,0.16666666666666666,2.5833333333333335,22.75,3.42,16.5,0.17,2.58,22.75,1.0,1.0,28,4.9
2017,Austin Ekeler,15,KC,14,3.4615384615384617,19.0,0.15384615384615385,2.6153846153846154,21.0,3.46,19.0,0.15,2.62,21.0,1.0,0.0,6,1.9
2017,Austin Ekeler,16,NYJ,15,3.357142857142857,18.571428571428573,0.14285714285714285,2.5,19.928571428571427,3.36,18.57,0.14,2.5,19.93,0.0,0.0,21,0.0
2017,Austin Ekeler,17,OAK,16,3.1333333333333333,17.333333333333332,0.13333333333333333,2.3333333333333335,18.6,3.13,17.33,0.13,2.33,18.6,1.0,1.0,19,0.0
2018,Austin Ekeler,1,KC,17,0.0,0.0,0.0,0.0,0.0,2.94,16.25,0.12,2.19,17.44,1.0,1.0,32,23.6
2018,Austin Ekeler,2,BUF,18,0.0,0.0,0.0,0.0,0.0,2.5,19.5,0.0,2.5,43.5,0.0,0.0,25,12.8
2018,Austin Ekeler,3,LAR,19,0.0,0.0,0.0,0.0,0.0,5.33,38.67,0.0,2.67,36.0,1.0,0.0,11,9.1
2018,Austin Ekeler,3,LAR,20,0.0,0.0,0.0,0.0,0.0,5.0,40.75,0.0,2.75,33.0,1.0,0.0,14,9.1
2018,Austin Ekeler,4,SF,21,6.0,52.5,0.0,3.5,39.0,4.8,42.0,0.0,2.8,31.2,1.0,1.0,26,13.6
2018,Austin Ekeler,4,SF,22,6.4,47.0,0.0,3.4,37.4,5.33,39.17,0.0,2.83,31.17,1.0,1.0,22,13.6
