PlayerID,Name,Team,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsDraftKings,salary,h/a,surface,year,def_rk
16855,Ty Montgomery,GB,3,DET,1,-1,-1.0,0,0,0,0,0,0,0,-0.1,3000,home,grass,2016,9
16856,Matt Jones,WAS,3,NYG,17,65,3.8,0,2,2,14,0,1,0,9.9,null,away,turf,2016,6
16867,Jeremy Langford,CHI,3,DAL,3,31,10.3,0,3,2,15,0,0,0,6.6,null,away,turf,2016,3
16869,Jalston Fowler,TEN,3,OAK,0,0,0.0,0,1,1,14,0,0,0,2.4,null,home,grass,2016,23
16887,Mike Davis,SF,3,SEA,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,away,turf,2016,4
16909,Jay Ajayi,MIA,3,CLE,7,28,4.0,1,0,0,0,0,0,0,8.8,3400,home,grass,2016,31
16928,Michael Burton,DET,3,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2016,10
16934,Cameron Artis-Payne,CAR,3,MIN,12,47,3.9,0,1,1,11,0,0,0,6.8,3000,home,grass,2016,8
16955,Malcolm Johnson,CLE,3,MIA,0,0,0.0,0,1,1,3,0,0,0,1.3,3000,away,grass,2016,20
16966,Aaron Ripkowski,GB,3,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,6300,home,grass,2016,9
16989,Marcus Murphy,NO,3,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,home,turf,2016,29
17016,Terrence Magee,SEA,3,SF,3,12,4.0,0,0,0,0,0,0,0,1.2,3000,home,turf,2016,32
17023,Zach Zenner,DET,3,GB,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2016,10
17053,Malcolm Brown,LAR,3,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,5900,away,grass,2016,22
17197,Corey Grant,JAX,3,BAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2016,13
17217,Raheem Mostert,CHI,3,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,null,away,turf,2016,3
17360,Rod Smith,DAL,3,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2016,5
17923,Ezekiel Elliott,DAL,3,CHI,30,140,4.7,0,2,2,20,0,0,0,21.0,7200,home,turf,2016,5
17959,Derrick Henry,TEN,3,OAK,10,45,4.5,0,0,0,0,0,0,0,4.5,3000,home,grass,2016,23
17970,Devontae Booker,DEN,3,CIN,4,8,2.0,0,1,1,17,0,0,0,3.5,null,away,turf,2016,21
17972,Paul Perkins,NYG,3,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,home,turf,2016,26
18003,Kenyan Drake,MIA,3,CLE,9,37,4.1,0,2,2,11,0,0,0,6.8,3100,home,grass,2016,31
18041,Tyler Ervin,HOU,3,NE,0,0,0.0,0,0,0,0,0,1,1,-1.0,5700,away,turf,2016,7
18061,Deandre Washington,OAK,3,TEN,6,57,9.5,0,1,1,5,0,0,0,7.2,3000,away,grass,2016,2
18067,Jordan Howard,CHI,3,DAL,9,45,5.0,0,6,4,47,0,1,0,13.2,3000,away,turf,2016,3
18070,Wendell Smallwood,PHI,3,PIT,17,79,4.6,1,0,0,0,0,0,0,13.9,null,home,grass,2016,27
18073,Jonathan Williams,BUF,3,ARI,3,2,0.7,0,0,0,0,0,0,0,0.2,null,home,turf,2016,1
18088,Alex Collins,SEA,3,SF,4,12,3.0,0,2,2,19,0,0,0,5.1,3000,home,turf,2016,32
18093,Andy Janovich,DEN,3,CIN,1,2,2.0,0,1,1,13,0,0,0,2.5,3000,away,turf,2016,21
18115,Derek Watt,LAC,3,IND,0,0,0.0,0,1,1,6,0,0,0,1.6,3000,away,turf,2016,25
18152,Dwayne Washington,DET,3,GB,10,38,3.8,0,1,1,-3,0,0,0,4.5,3000,away,grass,2016,10
18153,Daniel Lasco,NO,3,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2016,29
18217,Josh Ferguson,IND,3,LAC,1,2,2.0,0,4,3,29,0,0,0,6.1,null,home,turf,2016,28
18299,Kenneth Farrow,LAC,3,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,turf,2016,25
18375,Peyton Barber,TB,3,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,3300,home,grass,2016,16
18376,Alan Cross,TB,3,LAR,0,0,0.0,0,1,0,0,0,0,0,0.0,null,home,grass,2016,16
18435,Lawrence Thomas,NYJ,3,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2016,17
18451,Rob Kelley,WAS,3,NYG,4,7,1.8,0,0,0,0,0,0,0,0.7,4300,away,turf,2016,6
18690,Jalen Richard,OAK,3,TEN,6,28,4.7,0,1,1,13,0,0,0,5.1,3000,away,grass,2016,2
733,Jerome Felton,BUF,4,NE,1,2,2.0,0,1,1,5,0,0,0,1.7,null,away,turf,2016,7
1589,John Kuhn,NO,4,LAC,3,5,1.7,2,2,2,7,1,0,0,21.2,null,away,grass,2016,28
2262,Tim Hightower,NO,4,LAC,4,11,2.8,0,0,0,0,0,0,0,1.1,3000,away,grass,2016,28
2699,Matt Forte,NYJ,4,SEA,14,27,1.9,0,3,2,16,0,0,0,6.3,7300,home,turf,2016,4
4738,Mike Tolbert,CAR,4,ATL,1,1,1.0,0,1,1,-2,0,0,0,0.9,3000,away,turf,2016,29
5820,Frank Gore,IND,4,JAX,16,68,4.2,1,6,5,27,0,0,0,20.5,5700,away,grass,2016,14
6828,Chris Johnson,ARI,4,LAR,6,34,5.7,0,1,0,0,0,0,0,3.4,3400,home,grass,2016,16
7580,DeAngelo Williams,PIT,4,KC,4,7,1.8,1,1,1,2,0,0,0,7.9,4900,home,grass,2016,17
7969,Jamaal Charles,KC,4,PIT,2,7,3.5,0,1,0,0,0,0,0,0.7,6100,away,grass,2016,27
10949,CJ Spiller,SEA,4,NYJ,2,12,6.0,0,3,2,5,1,0,0,9.7,3000,away,turf,2016,19
11220,Dexter McCluster,LAC,4,NO,1,2,2.0,0,3,2,9,0,0,0,3.1,null,away,turf,2016,30
11932,LeSean McCoy,BUF,4,NE,19,70,3.7,0,6,6,38,1,0,0,22.8,null,away,turf,2016,7
12239,Chris Ivory,JAX,4,IND,8,29,3.6,0,1,0,0,0,0,0,2.9,3400,home,grass,2016,25
12296,LeGarrette Blount,NE,4,BUF,13,54,4.2,0,3,3,4,0,0,0,8.8,3600,home,turf,2016,24
12323,Joique Bell,CHI,4,DET,3,6,2.0,0,0,0,0,0,0,0,0.6,3000,home,grass,2016,9
12787,Nick Bellore,SF,4,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,5000,home,grass,2016,3
12800,Bilal Powell,NYJ,4,SEA,4,26,6.5,0,9,6,54,0,0,0,14.0,5700,home,turf,2016,4
13102,Jordan Todman,IND,4,JAX,0,0,0.0,0,0,0,0,0,0,0,0.0,null,away,grass,2016,14
13124,DeMarco Murray,TEN,4,HOU,25,95,3.8,2,2,2,24,0,1,0,25.9,3000,away,turf,2016,11
13158,Shaun Draughn,SF,4,DAL,2,5,2.5,0,1,1,3,0,0,0,1.8,3000,home,grass,2016,3
13255,Matt Asiata,MIN,4,NYG,6,6,1.0,1,2,2,12,0,0,0,9.8,3800,home,turf,2016,6
13299,Jacquizz Rodgers,TB,4,DEN,6,25,4.2,0,2,1,4,0,0,0,3.9,null,home,grass,2016,18
13337,Mark Ingram,NO,4,LAC,18,56,3.1,1,7,6,49,0,0,0,22.5,3000,away,grass,2016,28
13418,Anthony Sherman,KC,4,PIT,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2016,27
13741,Brandon Bolden,NE,4,BUF,0,0,0.0,0,3,2,15,0,0,0,3.5,4200,home,turf,2016,24
13791,Lamar Miller,HOU,4,TEN,19,82,4.3,0,3,3,26,0,0,0,13.8,null,home,turf,2016,2
13852,Bobby Rainey,NYG,4,MIN,4,22,5.5,0,9,7,43,0,0,0,13.5,3700,away,turf,2016,8
14269,Alfred Morris,DAL,4,SF,7,34,4.9,0,0,0,0,0,0,0,3.4,4700,away,grass,2016,32
14352,Travaris Cadet,NO,4,LAC,0,0,0.0,0,0,0,0,0,0,0,0.0,3500,away,grass,2016,28
14421,Isaiah Pead,MIA,4,CIN,3,5,1.7,0,1,1,6,0,0,0,2.1,null,away,turf,2016,21
14533,Robert Turbin,IND,4,JAX,1,2,2.0,0,3,2,3,0,0,0,2.5,3000,away,grass,2016,14
14731,Lance Dunbar,DAL,4,SF,1,2,2.0,0,2,2,14,0,0,0,3.6,null,away,grass,2016,32
14783,James Develin,NE,4,BUF,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,home,turf,2016,24
14786,Patrick DiMarco,ATL,4,CAR,0,0,0.0,0,2,1,18,0,0,0,2.8,3000,home,turf,2016,15
14789,Jamize Olawale,OAK,4,BAL,1,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2016,13
14872,Mike Gillislee,BUF,4,NE,6,30,5.0,0,2,1,13,0,0,0,5.3,null,away,turf,2016,7
14901,Kyle Juszczyk,BAL,4,OAK,0,0,0.0,0,7,6,56,0,0,0,11.6,3500,home,grass,2016,23
14916,Giovani Bernard,CIN,4,MIA,10,18,1.8,0,4,3,24,0,0,0,7.2,3000,home,turf,2016,20
14917,Rex Burkhead,CIN,4,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2016,20
14967,Le'Veon Bell,PIT,4,KC,18,144,8.0,0,6,5,34,0,0,0,25.8,3100,home,grass,2016,17
15018,Denard Robinson,JAX,4,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,3800,home,grass,2016,25
15020,CJ Anderson,DEN,4,TB,19,49,2.6,1,1,1,3,0,0,0,12.2,5800,away,grass,2016,22
15045,Knile Davis,KC,4,PIT,1,-2,-2.0,0,3,2,14,0,0,0,3.2,3000,away,grass,2016,27
15071,Latavius Murray,OAK,4,BAL,8,19,2.4,0,2,2,5,0,0,0,4.4,null,away,grass,2016,13
15102,Chris Thompson,WAS,4,CLE,3,24,8.0,0,4,2,16,1,0,0,12.0,4900,home,grass,2016,31
15126,Theo Riddick,DET,4,CHI,11,31,2.8,0,7,4,27,0,0,0,9.8,null,away,grass,2016,5
15207,Benjamin Cunningham,LAR,4,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,4400,away,grass,2016,1
15224,Andre Ellington,ARI,4,LAR,1,0,0.0,0,1,1,4,0,0,0,1.4,3000,home,grass,2016,16
15230,Stepfan Taylor,ARI,4,LAR,0,0,0.0,0,0,0,0,0,0,0,0.0,null,home,grass,2016,16
15256,Christine Michael,SEA,4,NYJ,18,58,3.2,0,6,5,32,1,0,0,20.0,7100,away,turf,2016,19
15261,Spencer Ware,KC,4,PIT,13,82,6.3,0,5,1,14,0,1,1,9.6,5800,away,grass,2016,27
15555,Zach Line,MIN,4,NYG,3,6,2.0,0,0,0,0,0,0,0,0.6,5600,home,turf,2016,6
15596,Chase Reynolds,LAR,4,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,4600,away,grass,2016,1
15616,Fozzy Whittaker,CAR,4,ATL,3,6,2.0,0,9,9,86,0,0,0,18.2,4500,away,turf,2016,29
16008,Orleans Darkwa,NYG,4,MIN,12,48,4.0,1,2,0,0,0,0,0,10.8,4200,away,turf,2016,8
16031,Damien Williams,MIA,4,CIN,2,9,4.5,0,2,1,6,0,0,0,2.5,7700,away,turf,2016,21
16056,James White,NE,4,BUF,4,12,3.0,0,5,5,50,0,0,0,11.2,3000,home,turf,2016,24
16112,Jeremy Hill,CIN,4,MIA,21,71,3.4,0,1,0,0,0,0,0,7.1,4100,home,turf,2016,20
16127,Isaiah Crowell,CLE,4,WAS,16,120,7.5,1,4,3,22,0,0,0,26.2,5200,away,grass,2016,26
16142,Terrance West,BAL,4,OAK,21,113,5.4,1,0,0,0,0,1,0,20.3,3000,home,grass,2016,23
16163,Antonio Andrews,TEN,4,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,turf,2016,11
16189,Alfred Blue,HOU,4,TEN,3,19,6.3,0,1,1,4,0,0,0,3.3,3000,home,turf,2016,2
16210,Jay Prosch,HOU,4,TEN,1,0,0.0,0,1,1,6,0,0,0,1.6,null,home,turf,2016,2
16273,Kapri Bibbs,DEN,4,TB,3,14,4.7,0,0,0,0,0,0,0,1.4,4000,away,grass,2016,22
16309,George Atkinson,CLE,4,WAS,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2016,26
16378,Keith Smith,DAL,4,SF,1,2,2.0,0,1,1,14,0,0,0,2.6,3000,away,grass,2016,32
16510,Jerick McKinnon,MIN,4,NYG,18,85,4.7,1,5,3,10,0,0,0,18.5,3000,home,turf,2016,6
16524,Devonta Freeman,ATL,4,CAR,13,57,4.4,1,3,2,7,0,0,0,14.4,3000,home,turf,2016,15
16609,Charles Sims,TB,4,DEN,15,28,1.9,0,3,2,7,0,1,1,4.5,3000,home,grass,2016,18
16668,Carlos Hyde,SF,4,DAL,15,74,4.9,1,1,1,5,0,0,0,14.9,null,home,grass,2016,3
16699,Fitzgerald Toussaint,PIT,4,KC,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2016,17
16771,Todd Gurley,LAR,4,ARI,19,33,1.7,0,5,5,49,0,0,0,13.2,null,away,grass,2016,1
16776,Melvin Gordon,LAC,4,NO,19,36,1.9,2,7,6,43,0,1,1,24.9,5500,away,turf,2016,30
16797,TJ Yeldon,JAX,4,IND,14,71,5.1,0,5,4,46,0,1,0,15.7,3000,home,grass,2016,25
16834,Tevin Coleman,ATL,4,CAR,8,19,2.4,0,4,3,14,0,0,0,6.3,3000,home,turf,2016,15
16838,Duke Johnson,CLE,4,WAS,8,45,5.6,0,8,6,31,0,1,1,12.6,null,away,grass,2016,26
16847,David Johnson,ARI,4,LAR,17,83,4.9,0,4,4,41,0,1,1,15.4,null,home,grass,2016,16
16856,Matt Jones,WAS,4,CLE,22,117,5.3,1,2,2,21,0,0,0,24.8,null,home,grass,2016,31
16869,Jalston Fowler,TEN,4,HOU,0,0,0.0,0,0,0,0,0,0,0,0.0,null,away,turf,2016,11
16886,Javorius Allen,BAL,4,OAK,3,13,4.3,0,3,2,15,0,0,0,4.8,3000,home,grass,2016,23
16887,Mike Davis,SF,4,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2016,3
16909,Jay Ajayi,MIA,4,CIN,6,33,5.5,0,2,2,13,0,0,0,6.6,6900,away,turf,2016,21
16928,Michael Burton,DET,4,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3700,away,grass,2016,5
16934,Cameron Artis-Payne,CAR,4,ATL,6,12,2.0,0,0,0,0,0,0,0,1.2,3300,away,turf,2016,29
16955,Malcolm Johnson,CLE,4,WAS,1,2,2.0,0,1,1,11,0,1,1,1.3,3000,away,grass,2016,26
17023,Zach Zenner,DET,4,CHI,3,12,4.0,0,1,1,22,0,0,0,4.4,3000,away,grass,2016,5
17053,Malcolm Brown,LAR,4,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2016,1
17197,Corey Grant,JAX,4,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,home,grass,2016,25
17217,Raheem Mostert,CHI,4,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2016,9
17360,Rod Smith,DAL,4,SF,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,away,grass,2016,32
17923,Ezekiel Elliott,DAL,4,SF,23,138,6.0,1,1,1,19,0,0,0,25.7,3300,away,grass,2016,32
17959,Derrick Henry,TEN,4,HOU,3,9,3.0,0,0,0,0,0,0,0,0.9,3000,away,turf,2016,11
17970,Devontae Booker,DEN,4,TB,7,30,4.3,0,1,0,0,0,0,0,3.0,3000,away,grass,2016,22
17972,Paul Perkins,NYG,4,MIN,2,8,4.0,0,3,2,72,0,0,0,10.0,3000,away,turf,2016,8
18003,Kenyan Drake,MIA,4,CIN,2,15,7.5,0,0,0,0,0,0,0,1.5,3000,away,turf,2016,21
18041,Tyler Ervin,HOU,4,TEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2016,2
18061,Deandre Washington,OAK,4,BAL,5,30,6.0,0,3,3,16,0,1,1,6.6,null,away,grass,2016,13
18067,Jordan Howard,CHI,4,DET,23,111,4.8,0,4,3,21,0,0,0,19.2,3000,home,grass,2016,9
18073,Jonathan Williams,BUF,4,NE,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,away,turf,2016,7
18088,Alex Collins,SEA,4,NYJ,1,1,1.0,0,0,0,0,0,0,0,0.1,3000,away,turf,2016,19
18093,Andy Janovich,DEN,4,TB,0,0,0.0,0,0,0,0,0,0,0,0.0,null,away,grass,2016,22
18115,Derek Watt,LAC,4,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,turf,2016,30
18152,Dwayne Washington,DET,4,CHI,2,6,3.0,0,1,1,8,0,0,0,2.4,null,away,grass,2016,5
18153,Daniel Lasco,NO,4,LAC,4,12,3.0,0,2,1,7,0,0,0,2.9,null,away,grass,2016,28
18217,Josh Ferguson,IND,4,JAX,3,-2,-0.7,0,10,7,33,0,0,0,10.1,3000,away,grass,2016,14
18299,Kenneth Farrow,LAC,4,NO,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,turf,2016,30
18375,Peyton Barber,TB,4,DEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3600,home,grass,2016,18
18376,Alan Cross,TB,4,DEN,0,0,0.0,0,1,0,0,0,0,0,0.0,3000,home,grass,2016,18
18451,Rob Kelley,WAS,4,CLE,1,4,4.0,0,0,0,0,0,0,0,0.4,3000,home,grass,2016,31
18690,Jalen Richard,OAK,4,BAL,2,15,7.5,0,3,1,5,0,0,0,3.0,3300,away,grass,2016,13
733,Jerome Felton,BUF,5,LAR,1,6,6.0,0,0,0,0,0,0,0,0.6,6600,away,grass,2016,16
2699,Matt Forte,NYJ,5,PIT,12,53,4.4,0,2,2,7,0,0,0,8.0,3000,away,grass,2016,27
4640,Reggie Bush,BUF,5,LAR,1,3,3.0,0,0,0,0,0,0,0,0.3,3000,away,grass,2016,16
4738,Mike Tolbert,CAR,5,TB,1,2,2.0,0,0,0,0,0,0,0,0.2,5200,home,grass,2016,22
5820,Frank Gore,IND,5,CHI,14,75,5.4,0,2,1,4,0,0,0,8.9,3400,home,turf,2016,5
6198,Darren Sproles,PHI,5,DET,5,45,9.0,0,4,4,23,0,0,0,10.8,6200,away,turf,2016,9
7580,DeAngelo Williams,PIT,5,NYJ,1,0,0.0,0,1,0,0,0,0,0,0.0,5400,home,grass,2016,19
11220,Dexter McCluster,LAC,5,OAK,1,1,1.0,0,0,0,0,0,0,0,0.1,null,away,grass,2016,23
11256,Ryan Mathews,PHI,5,DET,11,42,3.8,0,5,5,33,1,1,1,17.5,3500,away,turf,2016,9
11932,LeSean McCoy,BUF,5,LAR,18,150,8.3,0,2,2,8,0,0,0,20.8,null,away,grass,2016,16
12296,LeGarrette Blount,NE,5,CLE,18,37,2.1,1,0,0,0,0,0,0,9.7,5300,away,grass,2016,31
12323,Joique Bell,CHI,5,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,6700,away,turf,2016,25
12506,James Starks,GB,5,NYG,12,33,2.8,0,6,3,19,0,1,0,8.2,3700,home,grass,2016,6
12787,Nick Bellore,SF,5,ARI,0,0,0.0,0,0,0,0,0,0,0,0.0,5000,home,grass,2016,1
12800,Bilal Powell,NYJ,5,PIT,4,10,2.5,0,8,6,41,0,0,0,11.1,null,away,grass,2016,27
13102,Jordan Todman,IND,5,CHI,0,0,0.0,0,0,0,0,0,0,0,0.0,null,home,turf,2016,5
13124,DeMarco Murray,TEN,5,MIA,27,121,4.5,0,6,5,16,0,0,0,21.7,null,away,grass,2016,20
13158,Shaun Draughn,SF,5,ARI,2,-1,-0.5,0,0,0,0,0,0,0,-0.1,3300,home,grass,2016,1
13255,Matt Asiata,MIN,5,HOU,14,55,3.9,1,3,3,46,0,0,0,19.1,3000,home,turf,2016,11
13299,Jacquizz Rodgers,TB,5,CAR,30,101,3.4,0,6,5,28,0,0,0,20.9,3000,away,grass,2016,15
13791,Lamar Miller,HOU,5,MIN,8,20,2.5,0,3,1,4,0,0,0,3.4,6800,away,turf,2016,8
13852,Bobby Rainey,NYG,5,GB,5,22,4.4,0,6,6,52,0,0,0,13.4,3300,away,grass,2016,10
14269,Alfred Morris,DAL,5,CIN,6,33,5.5,0,1,0,0,0,0,0,3.3,3300,home,turf,2016,21
14421,Isaiah Pead,MIA,5,TEN,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2016,2
14783,James Develin,NE,5,CLE,0,0,0.0,0,0,0,0,0,0,0,0.0,5900,away,grass,2016,31
14786,Patrick DiMarco,ATL,5,DEN,0,0,0.0,0,1,1,13,0,0,0,2.3,3000,away,grass,2016,18
14789,Jamize Olawale,OAK,5,LAC,6,22,3.7,1,1,1,2,0,0,0,9.4,3000,home,grass,2016,28
14872,Mike Gillislee,BUF,5,LAR,2,6,3.0,1,0,0,0,0,0,0,6.6,7000,away,grass,2016,16
14901,Kyle Juszczyk,BAL,5,WAS,0,0,0.0,0,5,3,20,0,0,0,5.0,3000,home,grass,2016,26
14916,Giovani Bernard,CIN,5,DAL,9,50,5.6,0,6,6,46,0,0,0,15.6,3900,away,turf,2016,3
14917,Rex Burkhead,CIN,5,DAL,0,0,0.0,0,0,0,0,0,0,0,0.0,3100,away,turf,2016,3
14967,Le'Veon Bell,PIT,5,NYJ,20,66,3.3,0,11,9,88,0,0,0,24.4,3000,home,grass,2016,19
15020,CJ Anderson,DEN,5,ATL,11,41,3.7,0,4,3,21,0,0,0,9.2,3000,home,grass,2016,29
15102,Chris Thompson,WAS,5,BAL,2,12,6.0,0,4,4,33,0,0,0,8.5,null,away,grass,2016,13
15126,Theo Riddick,DET,5,PHI,11,49,4.5,0,6,6,33,2,0,0,26.2,null,home,turf,2016,12
15138,Eddie Lacy,GB,5,NYG,11,81,7.4,0,1,1,3,0,0,0,9.4,3000,home,grass,2016,6
15185,Kenjon Barner,PHI,5,DET,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,turf,2016,9
15224,Andre Ellington,ARI,5,SF,6,19,3.2,0,0,0,0,0,0,0,1.9,3000,away,grass,2016,32
15230,Stepfan Taylor,ARI,5,SF,2,-2,-1.0,0,0,0,0,0,0,0,-0.2,3000,away,grass,2016,32
15555,Zach Line,MIN,5,HOU,0,0,0.0,0,1,0,0,0,0,0,0.0,3000,home,turf,2016,11
15596,Chase Reynolds,LAR,5,BUF,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2016,24
15616,Fozzy Whittaker,CAR,5,TB,5,45,9.0,0,1,1,9,0,0,0,6.4,null,home,grass,2016,22
16008,Orleans Darkwa,NYG,5,GB,7,11,1.6,0,0,0,0,0,0,0,1.1,3000,away,grass,2016,10
16031,Damien Williams,MIA,5,TEN,1,3,3.0,0,2,2,67,0,0,0,9.0,4700,home,grass,2016,2
16056,James White,NE,5,CLE,5,26,5.2,0,6,4,63,0,0,0,12.9,3000,away,grass,2016,31
16112,Jeremy Hill,CIN,5,DAL,4,12,3.0,0,1,0,0,0,0,0,1.2,7500,away,turf,2016,3
16127,Isaiah Crowell,CLE,5,NE,13,22,1.7,0,3,1,18,0,0,0,5.0,3000,home,grass,2016,7
16142,Terrance West,BAL,5,WAS,11,95,8.6,0,3,2,-6,0,0,0,10.9,6500,home,grass,2016,26
16163,Antonio Andrews,TEN,5,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,away,grass,2016,20
16189,Alfred Blue,HOU,5,MIN,6,39,6.5,0,0,0,0,0,0,0,3.9,4900,away,turf,2016,8
16210,Jay Prosch,HOU,5,MIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,away,turf,2016,8
16273,Kapri Bibbs,DEN,5,ATL,0,0,0.0,0,0,0,0,0,0,0,0.0,5200,home,grass,2016,29
16309,George Atkinson,CLE,5,NE,0,0,0.0,0,0,0,0,0,0,0,0.0,3200,home,grass,2016,7
16378,Keith Smith,DAL,5,CIN,0,0,0.0,0,0,0,0,0,0,0,0.0,3200,home,turf,2016,21
16427,Ka'Deem Carey,CHI,5,IND,1,2,2.0,0,1,1,15,0,0,0,2.7,3000,away,turf,2016,25
16510,Jerick McKinnon,MIN,5,HOU,20,36,1.8,0,3,1,10,0,0,0,5.6,6000,home,turf,2016,11
16524,Devonta Freeman,ATL,5,DEN,23,88,3.8,1,5,3,35,0,0,0,21.3,5700,away,grass,2016,18
16668,Carlos Hyde,SF,5,ARI,22,78,3.5,1,6,6,36,0,0,0,23.4,3000,home,grass,2016,1
16699,Fitzgerald Toussaint,PIT,5,NYJ,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,grass,2016,19
16771,Todd Gurley,LAR,5,BUF,23,72,3.1,1,5,3,36,0,2,1,18.8,3900,home,grass,2016,24
16776,Melvin Gordon,LAC,5,OAK,16,69,4.3,0,1,1,18,1,1,1,14.7,null,away,grass,2016,23
16834,Tevin Coleman,ATL,5,DEN,6,31,5.2,0,6,4,132,1,0,0,29.3,3000,away,grass,2016,18
16838,Duke Johnson,CLE,5,NE,4,1,0.2,0,3,2,21,0,0,0,4.2,3000,home,grass,2016,7
16847,David Johnson,ARI,5,SF,27,157,5.8,2,6,3,28,0,1,0,36.5,3600,away,grass,2016,32
16855,Ty Montgomery,GB,5,NYG,1,1,1.0,0,0,0,0,0,0,0,0.1,4100,home,grass,2016,6
16856,Matt Jones,WAS,5,BAL,14,31,2.2,0,2,2,25,0,1,1,6.6,4400,away,grass,2016,13
16869,Jalston Fowler,TEN,5,MIA,0,0,0.0,0,0,0,0,0,0,0,0.0,3400,away,grass,2016,20
16886,Javorius Allen,BAL,5,WAS,4,18,4.5,0,1,1,0,0,0,0,2.8,3000,home,grass,2016,26
16887,Mike Davis,SF,5,ARI,2,4,2.0,0,0,0,0,0,0,0,0.4,null,home,grass,2016,1
16909,Jay Ajayi,MIA,5,TEN,13,42,3.2,1,1,0,0,0,0,0,10.2,3100,home,grass,2016,2
16928,Michael Burton,DET,5,PHI,0,0,0.0,0,0,0,0,0,0,0,0.0,3000,home,turf,2016,12
16934,Cameron Artis-Payne,CAR,5,TB,18,85,4.7,2,0,0,0,0,0,0,20.5,3000,home,grass,2016,22
16955,Malcolm Johnson,CLE,5,NE,0,0,0.0,0,1,0,0,0,0,0,0.0,3000,home,grass,2016,7
16966,Aaron Ripkowski,GB,5,NYG,2,17,8.5,0,0,0,0,0,0,0,1.7,3900,home,grass,2016,6
17023,Zach Zenner,DET,5,PHI,7,9,1.3,0,2,2,23,0,0,0,5.2,5500,home,turf,2016,12
17053,Malcolm Brown,LAR,5,BUF,2,2,1.0,0,1,1,26,0,0,0,3.8,5600,home,grass,2016,24
17303,Paul Lasike,CHI,5,IND,0,0,0.0,0,0,0,0,0,0,0,0.0,4200,away,turf,2016,25
17360,Rod Smith,DAL,5,CIN,0,0,0.0,0,1,1,4,0,0,0,1.4,3000,home,turf,2016,21
17923,Ezekiel Elliott,DAL,5,CIN,15,134,8.9,2,4,3,37,0,0,0,35.1,null,home,turf,2016,21
17959,Derrick Henry,TEN,5,MIA,7,54,7.7,0,0,0,0,0,0,0,5.4,6700,away,grass,2016,20
17969,Kenneth Dixon,BAL,5,WAS,3,-1,-0.3,0,1,1,6,0,0,0,1.5,6300,home,grass,2016,26
17970,Devontae Booker,DEN,5,ATL,6,23,3.8,0,6,4,36,0,0,0,9.9,4600,home,grass,2016,29
